t,pcg
5240.5,-471
5241.5,-529
5242.5,-583
5243.5,-606
5244.5,-583
5245.5,-508
5246.5,-397
5247.5,-328
5248.5,-299
5249.5,-210
5250.5,-63
5251.5,74
5252.5,179
5253.5,234
5254.5,242
5255.5,249
5256.5,275
5257.5,286
5258.5,251
5259.5,190
5260.5,123
5261.5,40
5262.5,-61
5263.5,-118
5264.5,-105
5265.5,-61
5266.5,17
5267.5,108
5268.5,193
5269.5,286
5270.5,354
5271.5,367
5272.5,350
5273.5,324
5274.5,287
5275.5,256
5276.5,237
5277.5,214
5278.5,178
5279.5,119
5280.5,50
5281.5,-5
5282.5,-63
5283.5,-128
5284.5,-156
5285.5,-140
5286.5,-118
5287.5,-101
5288.5,-91
5289.5,-69
5290.5,-12
5291.5,52
5292.5,101
5293.5,165
5294.5,229
5295.5,251
5296.5,247
5297.5,235
5298.5,200
5299.5,149
5300.5,98
5301.5,48
5302.5,3
5303.5,-19
5304.5,-19
5305.5,-12
5306.5,-6
5307.5,13
5308.5,35
5309.5,44
5310.5,32
5311.5,13
5312.5,-2
5313.5,-20
5314.5,-42
5315.5,-65
5316.5,-74
5317.5,-79
5318.5,-95
5319.5,-101
5320.5,-89
5321.5,-68
5322.5,-48
5323.5,-26
5324.5,-4
5325.5,-9
5326.5,-27
5327.5,-32
5328.5,-33
5329.5,-49
5330.5,-75
5331.5,-81
5332.5,-103
5333.5,-205
5334.5,-281
5335.5,-199
5336.5,-118
5337.5,-255
5338.5,-209
5339.5,191
5340.5,364
5341.5,389
5342.5,511
5343.5,451
5344.5,222
5345.5,-20
5346.5,-241
5347.5,-337
5348.5,-305
5349.5,-216
5350.5,-59
5351.5,105
5352.5,199
5353.5,224
5354.5,177
5355.5,62
5356.5,-78
5357.5,-230
5358.5,-387
5359.5,-484
5360.5,-500
5361.5,-479
5362.5,-428
5363.5,-358
5364.5,-305
5365.5,-252
5366.5,-197
5367.5,-159
5368.5,-136
5369.5,-116
5370.5,-96
5371.5,-91
5372.5,-77
5373.5,-64
5374.5,-102
5375.5,-146
5376.5,-169
5377.5,-188
5378.5,-192
5379.5,-191
5380.5,-148
5381.5,-47
5382.5,50
5383.5,114
5384.5,170
5385.5,258
5386.5,381
5387.5,520
5388.5,658
5389.5,783
5390.5,880
5391.5,914
5392.5,898
5393.5,889
5394.5,854
5395.5,753
5396.5,572
5397.5,343
5398.5,172
5399.5,-19
5400.5,-276
5401.5,-460
5402.5,-564
5403.5,-610
5404.5,-542
5405.5,-413
5406.5,-291
5407.5,-144
5408.5,12
5409.5,144
5410.5,284
5411.5,399
5412.5,455
5413.5,471
5414.5,409
5415.5,247
5416.5,-43
5417.5,-448
5418.5,-858
5419.5,-1324
5420.5,-1748
5421.5,-1901
5422.5,-1861
5423.5,-1633
5424.5,-1167
5425.5,-577
5426.5,58
5427.5,684
5428.5,1237
5429.5,1688
5430.5,2058
5431.5,2438
5432.5,2831
5433.5,3174
5434.5,3491
5435.5,3733
5436.5,3552
5437.5,2985
5438.5,2311
5439.5,1520
5440.5,765
5441.5,-1520
5442.5,-4523
5443.5,-4829
5444.5,-5278
5445.5,-7622
5446.5,-8328
5447.5,-7834
5448.5,-7930
5449.5,-7864
5450.5,-7148
5451.5,-5217
5452.5,-1815
5453.5,2584
5454.5,7415
5455.5,10168
5456.5,10209
5457.5,10089
5458.5,10330
5459.5,8811
5460.5,4766
5461.5,-116
5462.5,-4589
5463.5,-6837
5464.5,-5978
5465.5,-3663
5466.5,-1666
5467.5,-1020
5468.5,-1498
5469.5,-2613
5470.5,-4076
5471.5,-4945
5472.5,-4330
5473.5,-2316
5474.5,-175
5475.5,1265
5476.5,2124
5477.5,2305
5478.5,1773
5479.5,876
5480.5,142
5481.5,-245
5482.5,-485
5483.5,-515
5484.5,-310
5485.5,50
5486.5,641
5487.5,1344
5488.5,2091
5489.5,2962
5490.5,3722
5491.5,4107
5492.5,4115
5493.5,3744
5494.5,3003
5495.5,2044
5496.5,967
5497.5,-95
5498.5,-948
5499.5,-1801
5500.5,-2684
5501.5,-3175
5502.5,-3259
5503.5,-3186
5504.5,-3030
5505.5,-2767
5506.5,-2318
5507.5,-1792
5508.5,-1254
5509.5,-596
5510.5,-136
5511.5,-8
5512.5,109
5513.5,152
5514.5,21
5515.5,-109
5516.5,-193
5517.5,-218
5518.5,-93
5519.5,138
5520.5,389
5521.5,640
5522.5,835
5523.5,889
5524.5,794
5525.5,609
5526.5,408
5527.5,248
5528.5,146
5529.5,115
5530.5,140
5531.5,169
5532.5,204
5533.5,269
5534.5,287
5535.5,237
5536.5,198
5537.5,143
5538.5,51
5539.5,-5
5540.5,-25
5541.5,-31
5542.5,-29
5543.5,-56
5544.5,-79
5545.5,-60
5546.5,-1
5547.5,94
5548.5,160
5549.5,201
5550.5,289
5551.5,356
5552.5,331
5553.5,269
5554.5,194
5555.5,129
5556.5,139
5557.5,202
5558.5,242
5559.5,237
5560.5,238
5561.51,268
5562.52,259
5563.53,197
5564.54,135
5565.55,120
5566.56,128
5567.57,72
5568.58,-8
5569.59,-50
5570.6,-99
5571.6,-149
5572.6,-162
5573.6,-139
5574.6,-178
5575.6,-268
5576.6,-237
5577.6,-211
5578.6,-223
5579.6,-143
5580.6,-79
5581.6,-86
5582.6,-111
5583.6,-122
5584.6,-111
5585.6,-99
5586.6,-61
5587.6,7
5588.6,39
5589.6,50
5590.6,67
5591.6,51
5592.6,8
5593.6,-46
5594.6,-118
5595.6,-172
5596.6,-175
5597.6,-165
5598.6,-163
5599.6,-162
5600.6,-178
5601.6,-159
5602.6,-74
5603.6,-30
5604.6,-46
5605.6,-31
5606.6,-12
5607.6,-69
5608.6,-171
5609.6,-281
5610.6,-383
5611.6,-381
5612.6,-249
5613.6,-114
5614.6,-55
5615.6,-104
5616.6,-390
5617.6,-668
5618.6,-621
5619.6,-631
5620.6,-678
5621.6,-263
5622.6,138
5623.6,265
5624.6,761
5625.6,1367
5626.6,1460
5627.6,1360
5628.6,1231
5629.6,873
5630.6,594
5631.6,491
5632.6,344
5633.6,251
5634.6,175
5635.6,-88
5636.6,-335
5637.6,-328
5638.6,-297
5639.6,-340
5640.6,-292
5641.6,-175
5642.6,-63
5643.6,16
5644.6,27
5645.6,21
5646.6,53
5647.6,111
5648.6,180
5649.6,209
5650.6,161
5651.6,23
5652.6,-166
5653.6,-320
5654.6,-421
5655.6,-478
5656.6,-484
5657.6,-433
5658.6,-316
5659.6,-173
5660.6,-44
5661.6,58
5662.6,113
5663.6,127
5664.6,123
5665.6,111
5666.6,80
5667.6,41
5668.6,19
5669.6,6
5670.6,-14
5671.6,-27
5672.6,-19
5673.6,-24
5674.6,-63
5675.6,-117
5676.6,-177
5677.6,-255
5678.6,-320
5679.6,-331
5680.6,-318
5681.6,-304
5682.6,-271
5683.6,-222
5684.6,-162
5685.6,-92
5686.6,-53
5687.6,-45
5688.6,-21
5689.6,8
5690.6,19
5691.6,26
5692.6,33
5693.6,64
5694.6,117
5695.6,119
5696.6,82
5697.6,65
5698.6,75
5699.6,105
5700.6,119
5701.6,100
5702.6,77
5703.6,79
5704.6,88
5705.6,92
5706.6,98
5707.6,81
5708.6,59
5709.6,47
5710.6,29
5711.6,-1
5712.6,-33
5713.6,-19
5714.6,13
5715.6,3
5716.6,2
5717.6,29
5718.6,18
5719.6,-24
5720.6,-48
5721.6,-42
5722.6,-45
5723.6,-78
5724.6,-76
5725.6,-19
5726.6,47
5727.6,118
5728.6,178
5729.6,231
5730.6,288
5731.6,324
5732.6,341
5733.6,347
5734.6,338
5735.6,314
5736.6,269
5737.6,206
5738.6,73
5739.6,-164
5740.6,-403
5741.6,-563
5742.6,-691
5743.6,-767
5744.6,-724
5745.6,-627
5746.6,-513
5747.6,-328
5748.6,-97
5749.6,137
5750.6,400
5751.6,666
5752.6,884
5753.6,1039
5754.6,1123
5755.6,1137
5756.6,1060
5757.6,922
5758.6,771
5759.6,566
5760.6,313
5761.6,89
5762.6,-102
5763.6,-253
5764.6,-318
5765.6,-340
5766.6,-340
5767.6,-285
5768.6,-243
5769.6,-220
5770.6,-174
5771.6,-150
5772.6,-147
5773.6,-142
5774.6,-154
5775.6,-183
5776.6,-192
5777.6,-167
5778.6,-153
5779.6,-145
5780.6,-112
5781.6,-79
5782.6,-51
5783.6,0
5784.6,35
5785.6,32
5786.6,25
5787.6,23
5788.6,35
5789.6,39
5790.6,6
5791.6,-39
5792.6,-60
5793.6,-56
5794.6,-75
5795.6,-118
5796.6,-128
5797.6,-117
5798.6,-131
5799.6,-150
5800.6,-154
5801.6,-163
5802.6,-184
5803.6,-196
5804.6,-198
5805.6,-187
5806.6,-149
5807.6,-109
5808.6,-94
5809.6,-84
5810.6,-57
5811.6,-34
5812.6,-20
5813.6,-5
5814.6,2
5815.6,16
5816.6,35
5817.6,51
5818.6,67
5819.6,72
5820.6,66
5821.6,42
5822.6,-11
5823.6,-65
5824.6,-76
5825.6,-67
5826.6,-76
5827.6,-79
5828.6,-48
5829.6,-14
5830.6,-7
5831.6,-9
5832.6,1
5833.6,10
5834.6,2
5835.6,-16
5836.6,-29
5837.6,-72
5838.6,-132
5839.6,-164
5840.6,-185
5841.6,-182
5842.6,-126
5843.6,-33
5844.6,98
5845.6,227
5846.6,342
5847.6,487
5848.6,613
5849.6,692
5850.6,731
5851.6,698
5852.6,624
5853.6,516
5854.6,333
5855.6,126
5856.6,-26
5857.6,-141
5858.6,-243
5859.6,-301
5860.6,-329
5861.6,-312
5862.6,-256
5863.6,-231
5864.6,-189
5865.6,-97
5866.6,-13
5867.6,65
5868.6,94
5869.6,20
5870.6,-154
5871.6,-441
5872.6,-754
5873.6,-963
5874.6,-1028
5875.6,-917
5876.6,-601
5877.6,-132
5878.6,379
5879.6,831
5880.6,1177
5881.6,1358
5882.6,1287
5883.6,1042
5884.6,830
5885.6,729
5886.6,725
5887.6,868
5888.6,1172
5889.6,1556
5890.6,1887
5891.6,2043
5892.6,1822
5893.6,1319
5894.6,928
5895.6,-759
5896.6,-3451
5897.6,-3592
5898.6,-3258
5899.6,-5547
5900.6,-6811
5901.6,-6448
5902.6,-7353
5903.6,-8280
5904.6,-7654
5905.6,-5817
5906.6,-2235
5907.6,3137
5908.6,8074
5909.6,10151
5910.6,10170
5911.6,10259
5912.6,10155
5913.6,9498
5914.6,9005
5915.6,8952
5916.6,8622
5917.6,6844
5918.6,3492
5919.6,-1871
5920.6,-7925
5921.6,-10409
5922.6,-10137
5923.6,-10058
5924.6,-10383
5925.6,-9469
5926.6,-4991
5927.6,780
5928.6,4677
5929.6,6248
5930.6,5974
5931.6,4685
5932.6,2921
5933.6,1314
5934.6,410
5935.6,77
5936.6,-75
5937.6,-265
5938.6,-539
5939.6,-774
5940.6,-711
5941.6,-178
5942.6,672
5943.6,1509
5944.6,2163
5945.6,2575
5946.6,2635
5947.6,2379
5948.6,1961
5949.6,1432
5950.6,857
5951.6,248
5952.6,-364
5953.6,-910
5954.6,-1403
5955.6,-1764
5956.6,-1959
5957.6,-2064
5958.6,-2051
5959.6,-1866
5960.6,-1545
5961.6,-1173
5962.6,-810
5963.6,-494
5964.6,-280
5965.6,-108
5966.6,73
5967.6,208
5968.6,322
5969.6,465
5970.6,628
5971.6,775
5972.6,871
5973.6,890
5974.6,872
5975.6,845
5976.6,781
5977.6,699
5978.6,615
5979.6,511
5980.6,393
5981.6,287
5982.6,194
5983.6,112
5984.6,94
5985.6,116
5986.6,59
5987.6,-54
5988.6,-149
5989.6,-232
5990.6,-285
5991.6,-312
5992.6,-360
5993.6,-433
5994.6,-499
5995.6,-530
5996.6,-550
5997.6,-555
5998.6,-514
5999.6,-475
6000.6,-465
6001.6,-443
6002.6,-370
6003.6,-293
6004.6,-241
6005.6,-148
6006.6,-34
6007.6,41
6008.6,122
6009.6,194
6010.6,191
6011.6,157
6012.6,158
6013.6,152
6014.6,109
6015.6,90
6016.6,105
6017.6,124
6018.6,142
6019.6,132
6020.6,108
6021.6,122
6022.6,176
6023.6,220
6024.6,206
6025.6,192
6026.6,212
6027.6,166
6028.6,39
6029.6,-94
6030.6,-211
6031.6,-307
6032.6,-392
6033.6,-459
6034.6,-456
6035.6,-398
6036.6,-310
6037.6,-184
6038.6,-53
6039.6,34
6040.6,87
6041.6,136
6042.6,148
6043.6,130
6044.6,119
6045.6,83
6046.6,48
6047.6,50
6048.6,72
6049.6,96
6050.6,111
6051.6,145
6052.6,209
6053.6,253
6054.6,271
6055.6,281
6056.6,258
6057.6,218
6058.6,169
6059.6,89
6060.6,19
6061.6,-13
6062.6,-14
6063.6,-16
6064.6,-120
6065.6,-291
6066.6,-497
6067.6,-876
6068.6,-1171
6069.6,-1049
6070.6,-736
6071.6,-208
6072.6,559
6073.6,1067
6074.6,1498
6075.6,2065
6076.6,2219
6077.6,1940
6078.6,1575
6079.6,988
6080.6,233
6081.6,-377
6082.6,-898
6083.6,-1320
6084.6,-1466
6085.6,-1481
6086.6,-1473
6087.6,-1277
6088.6,-929
6089.6,-605
6090.6,-292
6091.6,2
6092.6,193
6093.6,267
6094.6,261
6095.6,223
6096.6,153
6097.6,62
6098.6,24
6099.6,26
6100.6,-3
6101.6,-79
6102.6,-187
6103.6,-282
6104.6,-335
6105.6,-369
6106.6,-381
6107.6,-349
6108.6,-292
6109.6,-212
6110.6,-88
6111.6,36
6112.6,116
6113.6,181
6114.6,232
6115.6,246
6116.6,241
6117.6,231
6118.6,219
6119.6,185
6120.6,138
6121.6,114
6122.6,96
6123.6,67
6124.6,46
6125.6,31
6126.6,-1
6127.6,-51
6128.6,-104
6129.6,-150
6130.6,-189
6131.6,-216
6132.6,-231
6133.6,-246
6134.6,-269
6135.6,-273
6136.6,-223
6137.6,-162
6138.6,-137
6139.6,-86
6140.6,1
6141.6,64
6142.6,110
6143.6,161
6144.6,203
6145.6,250
6146.6,288
6147.6,292
6148.6,291
6149.6,273
6150.6,228
6151.6,190
6152.6,148
6153.6,99
6154.6,44
6155.6,-25
6156.6,-91
6157.6,-136
6158.6,-164
6159.6,-177
6160.6,-181
6161.6,-171
6162.6,-121
6163.6,-56
6164.6,3
6165.6,59
6166.6,107
6167.6,138
6168.6,157
6169.6,158
6170.6,128
6171.6,98
6172.6,73
6173.6,-9
6174.6,-138
6175.6,-233
6176.6,-314
6177.6,-408
6178.6,-469
6179.6,-498
6180.6,-512
6181.6,-481
6182.6,-391
6183.6,-273
6184.6,-131
6185.6,51
6186.6,235
6187.6,393
6188.6,544
6189.6,672
6190.6,751
6191.6,789
6192.6,787
6193.6,732
6194.6,623
6195.6,480
6196.6,346
6197.6,251
6198.6,160
6199.6,41
6200.6,-21
6201.6,-28
6202.6,-65
6203.6,-98
6204.6,-109
6205.6,-131
6206.6,-143
6207.6,-130
6208.6,-146
6209.6,-169
6210.6,-151
6211.6,-136
6212.6,-134
6213.6,-118
6214.6,-107
6215.6,-124
6216.6,-152
6217.6,-165
6218.6,-169
6219.6,-194
6220.6,-239
6221.6,-274
6222.6,-274
6223.6,-245
6224.6,-209
6225.6,-168
6226.6,-117
6227.6,-70
6228.6,-35
6229.6,1
6230.6,15
6231.6,10
6232.6,28
6233.6,40
6234.6,19
6235.6,17
6236.6,31
6237.6,-5
6238.6,-76
6239.6,-122
6240.6,-152
6241.6,-207
6242.6,-246
6243.6,-248
6244.6,-254
6245.6,-256
6246.6,-229
6247.6,-189
6248.6,-126
6249.6,-41
6250.6,46
6251.6,131
6252.6,189
6253.6,230
6254.6,274
6255.6,282
6256.6,238
6257.6,190
6258.6,124
6259.6,1
6260.6,-123
6261.6,-227
6262.6,-361
6263.6,-503
6264.6,-597
6265.6,-689
6266.6,-796
6267.6,-824
6268.6,-789
6269.6,-750
6270.6,-655
6271.6,-456
6272.6,-215
6273.6,17
6274.6,263
6275.6,491
6276.6,683
6277.6,863
6278.6,1015
6279.6,1130
6280.6,1210
6281.6,1249
6282.6,1218
6283.6,1094
6284.6,910
6285.6,713
6286.6,497
6287.6,247
6288.6,16
6289.6,-165
6290.6,-329
6291.6,-473
6292.6,-554
6293.6,-563
6294.6,-520
6295.6,-431
6296.6,-288
6297.6,-109
6298.6,65
6299.6,205
6300.6,320
6301.6,405
6302.6,441
6303.6,451
6304.6,454
6305.6,423
6306.6,365
6307.6,312
6308.6,252
6309.6,163
6310.6,66
6311.6,-27
6312.6,-121
6313.6,-224
6314.6,-317
6315.6,-380
6316.6,-436
6317.6,-474
6318.6,-450
6319.6,-387
6320.6,-334
6321.6,-309
6322.6,-345
6323.6,-452
6324.6,-631
6325.6,-863
6326.6,-1052
6327.6,-1121
6328.6,-1051
6329.6,-820
6330.6,-452
6331.6,-22
6332.6,403
6333.6,773
6334.6,1047
6335.6,1172
6336.6,1109
6337.6,850
6338.6,448
6339.6,21
6340.6,-287
6341.6,-284
6342.6,46
6343.6,515
6344.6,1114
6345.6,1975
6346.6,2701
6347.6,2700
6348.6,2710
6349.6,2714
6350.6,701
6351.6,-1722
6352.6,-2251
6353.6,-4393
6354.6,-8608
6355.6,-10413
6356.6,-10167
6357.6,-10119
6358.6,-10324
6359.6,-9324
6360.6,-5346
6361.6,316
6362.6,5761
6363.6,9409
6364.6,10280
6365.6,10179
6366.6,10299
6367.6,10312
6368.6,10302
6369.6,10357
6370.6,10147
6371.6,10134
6372.6,9983
6373.6,5828
6374.6,-2982
6375.6,-9454
6376.6,-10330
6377.6,-10013
6378.6,-10173
6379.6,-10423
6380.6,-8941
6381.6,-4153
6382.6,529
6383.6,3051
6384.6,4139
6385.6,4110
6386.6,3303
6387.6,2371
6388.6,1662
6389.6,1190
6390.6,881
6391.6,567
6392.6,262
6393.6,75
6394.6,29
6395.6,122
6396.6,281
6397.6,473
6398.6,742
6399.6,1018
6400.6,1250
6401.6,1429
6402.6,1447
6403.6,1265
6404.6,954
6405.6,491
6406.6,-102
6407.6,-716
6408.6,-1321
6409.6,-1847
6410.6,-2175
6411.6,-2260
6412.6,-2078
6413.6,-1732
6414.6,-1363
6415.6,-930
6416.6,-450
6417.6,-68
6418.6,173
6419.6,324
6420.6,368
6421.6,264
6422.6,93
6423.6,-56
6424.6,-209
6425.6,-325
6426.6,-347
6427.6,-361
6428.6,-368
6429.6,-343
6430.6,-337
6431.6,-322
6432.6,-254
6433.6,-140
6434.6,13
6435.6,194
6436.6,396
6437.6,599
6438.6,760
6439.6,856
6440.6,891
6441.6,892
6442.6,850
6443.6,739
6444.6,558
6445.6,307
6446.6,46
6447.6,-183
6448.6,-398
6449.6,-585
6450.6,-743
6451.6,-817
6452.6,-784
6453.6,-717
6454.6,-613
6455.6,-469
6456.6,-307
6457.6,-135
6458.6,6
6459.6,123
6460.6,226
6461.6,275
6462.6,272
6463.6,240
6464.6,211
6465.6,237
6466.6,294
6467.6,318
6468.6,332
6469.6,388
6470.6,431
6471.6,367
6472.6,254
6473.6,188
6474.6,154
6475.6,111
6476.6,90
6477.6,116
6478.6,158
6479.6,235
6480.6,318
6481.6,341
6482.6,337
6483.6,284
6484.6,125
6485.6,-75
6486.6,-269
6487.6,-460
6488.6,-583
6489.6,-622
6490.6,-620
6491.6,-588
6492.6,-544
6493.6,-511
6494.6,-507
6495.6,-505
6496.6,-451
6497.6,-373
6498.6,-335
6499.6,-338
6500.6,-370
6501.6,-379
6502.6,-355
6503.6,-343
6504.6,-268
6505.6,-96
6506.6,80
6507.6,253
6508.6,456
6509.6,623
6510.6,701
6511.6,701
6512.6,636
6513.6,483
6514.6,218
6515.6,-120
6516.6,-435
6517.6,-809
6518.6,-1321
6519.6,-1502
6520.6,-1051
6521.6,-362
6522.6,391
6523.6,1135
6524.6,1656
6525.6,2123
6526.6,2421
6527.6,2284
6528.6,2047
6529.6,1802
6530.6,1303
6531.6,737
6532.6,255
6533.6,-259
6534.6,-711
6535.6,-999
6536.6,-1219
6537.6,-1362
6538.6,-1385
6539.6,-1342
6540.6,-1241
6541.6,-1089
6542.6,-941
6543.6,-823
6544.6,-744
6545.6,-670
6546.6,-544
6547.6,-387
6548.6,-228
6549.6,-65
6550.6,88
6551.6,222
6552.6,317
6553.6,350
6554.6,343
6555.6,300
6556.6,215
6557.6,122
6558.6,-12
6559.6,-235
6560.6,-481
6561.6,-705
6562.6,-942
6563.6,-1124
6564.6,-1155
6565.6,-1088
6566.6,-986
6567.6,-826
6568.6,-595
6569.6,-297
6570.6,53
6571.6,407
6572.6,745
6573.6,1054
6574.6,1311
6575.6,1509
6576.6,1627
6577.6,1656
6578.6,1642
6579.6,1590
6580.6,1454
6581.6,1254
6582.6,1012
6583.6,725
6584.6,400
6585.6,22
6586.6,-400
6587.6,-798
6588.6,-1121
6589.6,-1356
6590.6,-1448
6591.6,-1375
6592.6,-1197
6593.6,-936
6594.6,-591
6595.6,-238
6596.6,73
6597.6,362
6598.6,604
6599.6,745
6600.6,807
6601.6,811
6602.6,727
6603.6,572
6604.6,416
6605.6,294
6606.6,159
6607.6,13
6608.6,-108
6609.6,-226
6610.6,-346
6611.61,-436
6612.62,-486
6613.63,-499
6614.64,-494
6615.65,-476
6616.66,-429
6617.67,-363
6618.68,-299
6619.69,-268
6620.7,-252
6621.7,-218
6622.7,-214
6623.7,-233
6624.7,-232
6625.7,-235
6626.7,-239
6627.7,-205
6628.7,-143
6629.7,-88
6630.7,-29
6631.7,41
6632.7,83
6633.7,102
6634.7,132
6635.7,165
6636.7,186
6637.7,190
6638.7,171
6639.7,125
6640.7,75
6641.7,37
6642.7,-20
6643.7,-81
6644.7,-93
6645.7,-87
6646.7,-95
6647.7,-76
6648.7,-25
6649.7,42
6650.7,97
6651.7,122
6652.7,130
6653.7,126
6654.7,107
6655.7,79
6656.7,70
6657.7,75
6658.7,54
6659.7,20
6660.7,11
6661.7,6
6662.7,-2
6663.7,1
6664.7,4
6665.7,12
6666.7,26
6667.7,33
6668.7,26
6669.7,26
6670.7,51
6671.7,67
6672.7,66
6673.7,87
6674.7,123
6675.7,110
6676.7,50
6677.7,6
6678.7,-25
6679.7,-60
6680.7,-79
6681.7,-109
6682.7,-217
6683.7,-347
6684.7,-390
6685.7,-401
6686.7,-431
6687.7,-420
6688.7,-361
6689.7,-287
6690.7,-173
6691.7,0
6692.7,181
6693.7,341
6694.7,495
6695.7,617
6696.7,666
6697.7,649
6698.7,612
6699.7,550
6700.7,422
6701.7,249
6702.7,91
6703.7,-15
6704.7,-94
6705.7,-161
6706.7,-184
6707.7,-173
6708.7,-178
6709.7,-197
6710.7,-192
6711.7,-191
6712.7,-215
6713.7,-231
6714.7,-253
6715.7,-278
6716.7,-289
6717.7,-316
6718.7,-315
6719.7,-263
6720.7,-202
6721.7,-136
6722.7,-81
6723.7,-38
6724.7,-7
6725.7,10
6726.7,11
6727.7,-24
6728.7,-21
6729.7,3
6730.7,-52
6731.7,-108
6732.7,-130
6733.7,-186
6734.7,-207
6735.7,-192
6736.7,-221
6737.7,-249
6738.7,-252
6739.7,-287
6740.7,-296
6741.7,-227
6742.7,-152
6743.7,-43
6744.7,141
6745.7,316
6746.7,447
6747.7,569
6748.7,647
6749.7,630
6750.7,569
6751.7,505
6752.7,415
6753.7,297
6754.7,174
6755.7,101
6756.7,58
6757.7,-28
6758.7,-110
6759.7,-149
6760.7,-189
6761.7,-233
6762.7,-271
6763.7,-303
6764.7,-299
6765.7,-259
6766.7,-197
6767.7,-110
6768.7,0
6769.7,134
6770.7,271
6771.7,354
6772.7,383
6773.7,424
6774.7,502
6775.7,535
6776.7,530
6777.7,551
6778.7,501
6779.7,325
6780.7,33
6781.7,-364
6782.7,-742
6783.7,-1065
6784.7,-1302
6785.7,-1310
6786.7,-1050
6787.7,-627
6788.7,-176
6789.7,192
6790.7,427
6791.7,553
6792.7,625
6793.7,707
6794.7,764
6795.7,710
6796.7,544
6797.7,379
6798.7,440
6799.7,811
6800.7,1280
6801.7,1708
6802.7,2206
6803.7,2761
6804.7,2713
6805.7,2057
6806.7,1361
6807.7,-281
6808.7,-2198
6809.7,-3512
6810.7,-6316
6811.7,-9548
6812.7,-10390
6813.7,-10082
6814.7,-10257
6815.7,-10031
6816.7,-7527
6817.7,-3189
6818.7,879
6819.7,4147
6820.7,6981
6821.7,9191
6822.7,10185
6823.7,10265
6824.7,10262
6825.7,10339
6826.7,10312
6827.7,10100
6828.7,10339
6829.7,9158
6830.7,4171
6831.7,-2769
6832.7,-8470
6833.7,-10343
6834.7,-10134
6835.7,-10219
6836.7,-10300
6837.7,-10242
6838.7,-8694
6839.7,-5803
6840.7,-3005
6841.7,-349
6842.7,1929
6843.7,3499
6844.7,4367
6845.7,4491
6846.7,4030
6847.7,3363
6848.7,2693
6849.7,2014
6850.7,1340
6851.7,680
6852.7,35
6853.7,-507
6854.7,-835
6855.7,-897
6856.7,-764
6857.7,-514
6858.7,-179
6859.7,116
6860.7,295
6861.7,408
6862.7,426
6863.7,319
6864.7,128
6865.7,-111
6866.7,-354
6867.7,-515
6868.7,-517
6869.7,-399
6870.7,-289
6871.7,-190
6872.7,-72
6873.7,2
6874.7,44
6875.7,63
6876.7,-27
6877.7,-168
6878.7,-249
6879.7,-319
6880.7,-387
6881.7,-403
6882.7,-364
6883.7,-285
6884.7,-208
6885.7,-168
6886.7,-144
6887.7,-70
6888.7,30
6889.7,135
6890.7,293
6891.7,460
6892.7,589
6893.7,697
6894.7,793
6895.7,866
6896.7,881
6897.7,800
6898.7,617
6899.7,378
6900.7,110
6901.7,-169
6902.7,-390
6903.7,-541
6904.7,-635
6905.7,-647
6906.7,-600
6907.7,-544
6908.7,-476
6909.7,-370
6910.7,-224
6911.7,-88
6912.7,12
6913.7,106
6914.7,192
6915.7,201
6916.7,145
6917.7,127
6918.7,166
6919.7,207
6920.7,242
6921.7,271
6922.7,267
6923.7,231
6924.7,182
6925.7,147
6926.7,143
6927.7,144
6928.7,159
6929.7,222
6930.7,267
6931.7,259
6932.7,245
6933.7,217
6934.7,156
6935.7,72
6936.7,-17
6937.7,-90
6938.7,-149
6939.7,-194
6940.7,-244
6941.7,-303
6942.7,-350
6943.7,-374
6944.7,-355
6945.7,-316
6946.7,-319
6947.7,-373
6948.7,-442
6949.7,-479
6950.7,-459
6951.7,-378
6952.7,-263
6953.7,-193
6954.7,-177
6955.7,-152
6956.7,-94
6957.7,-8
6958.7,90
6959.7,179
6960.7,223
6961.7,208
6962.7,172
6963.7,131
6964.7,86
6965.7,55
6966.7,17
6967.7,-57
6968.7,-144
6969.7,-184
6970.7,-211
6971.7,-309
6972.7,-418
6973.7,-534
6974.7,-738
6975.7,-787
6976.7,-427
6977.7,173
6978.7,853
6979.7,1379
6980.7,1659
6981.7,1953
6982.7,2001
6983.7,1622
6984.7,1244
6985.7,877
6986.7,353
6987.7,-92
6988.7,-444
6989.7,-849
6990.7,-1147
6991.7,-1245
6992.7,-1305
6993.7,-1318
6994.7,-1199
6995.7,-1037
6996.7,-846
6997.7,-590
6998.7,-365
6999.7,-253
7000.7,-207
7001.7,-202
7002.7,-222
7003.7,-168
7004.7,-44
7005.7,85
7006.7,250
7007.7,425
7008.7,516
7009.7,436
7010.7,151
7011.7,-192
7012.7,-467
7013.7,-690
7014.7,-780
7015.7,-685
7016.7,-515
7017.7,-248
7018.7,183
7019.7,624
7020.7,941
7021.7,1187
7022.7,1396
7023.7,1475
7024.7,1438
7025.7,1355
7026.7,1142
7027.7,847
7028.7,546
7029.7,217
7030.7,-5
7031.7,-155
7032.7,-382
7033.7,-563
7034.7,-627
7035.7,-670
7036.7,-653
7037.7,-566
7038.7,-452
7039.7,-269
7040.7,-44
7041.7,171
7042.7,416
7043.7,683
7044.7,852
7045.7,910
7046.7,922
7047.7,845
7048.7,662
7049.7,472
7050.7,293
7051.7,76
7052.7,-118
7053.7,-272
7054.7,-395
7055.7,-499
7056.7,-635
7057.7,-779
7058.7,-920
