t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
1040.1,94.312,185.53,154.53,-135.3
1049.9,96.312,186.53,155.53,-130.3
1059.8,96.312,185.53,155.53,-130.3
1069.7,96.312,185.53,159.53,-126.3
1079.6,95.312,185.53,159.53,-126.3
1089.5,95.312,185.53,158.53,-124.3
1099.4,94.312,185.53,158.53,-124.3
1109.3,94.312,185.53,156.53,-123.3
1119.1,92.312,185.53,155.53,-123.3
1129.0,92.312,185.53,152.53,-121.3
1138.9,92.312,184.53,148.53,-123.3
1148.8,92.312,184.53,145.53,-122.3
1158.7,88.312,183.53,142.53,-122.3
1168.6,88.312,183.53,139.53,-120.3
1178.5,86.312,183.53,137.53,-120.3
1188.3,86.312,183.53,131.53,-120.3
1198.2,84.312,182.53,125.53,-119.3
1208.1,84.312,182.53,116.53,-121.3
1218.0,82.312,182.53,107.53,-122.3
1227.9,80.312,181.53,101.53,-121.3
1237.8,79.312,181.53,93.533,-121.3
1247.7,78.312,181.53,91.533,-122.3
1257.5,76.312,180.53,90.533,-120.3
1267.4,76.312,178.53,88.533,-120.3
1277.3,73.312,179.53,84.533,-118.3
1287.2,73.312,178.53,84.533,-118.3
1297.1,72.312,179.53,84.533,-115.3
1307.0,69.312,178.53,83.533,-115.3
1316.9,67.312,178.53,84.533,-112.3
1326.7,67.312,178.53,89.533,-110.3
1336.6,65.312,178.53,88.533,-108.3
1346.5,64.312,178.53,92.533,-108.3
1356.4,62.312,177.53,91.533,-105.3
1366.3,61.312,176.53,93.533,-103.3
1376.2,61.312,178.53,96.533,-100.3
1386.1,58.312,178.53,98.533,-99.298
1395.9,58.312,179.53,102.53,-96.298
1405.8,59.312,180.53,105.53,-93.298
1415.7,58.312,182.53,107.53,-91.298
1425.6,62.312,183.53,112.53,-87.298
1435.5,64.312,182.53,115.53,-86.298
1445.4,66.312,183.53,121.53,-83.298
1455.3,70.312,182.53,127.53,-82.298
1465.1,75.312,183.53,136.53,-83.298
1475.0,77.312,183.53,146.53,-80.298
1484.9,81.312,184.53,155.53,-80.298
1494.8,84.312,184.53,163.53,-79.298
1504.7,85.312,184.53,170.53,-77.298
1514.6,86.312,185.53,178.53,-77.298
1524.5,87.312,185.53,182.53,-76.298
1534.3,90.312,184.53,189.53,-75.298
1544.2,91.312,184.53,197.53,-70.298
1554.1,92.312,185.53,203.53,-67.298
1564.0,93.312,185.53,211.53,-60.298
1573.9,91.312,184.53,213.53,-58.298
1583.8,91.312,185.53,210.53,-56.298
1593.7,92.312,186.53,199.53,-58.298
1603.5,90.312,186.53,183.53,-61.298
1613.4,91.312,187.53,168.53,-65.298
1623.3,92.312,188.53,148.53,-69.298
1633.2,92.312,188.53,130.53,-74.298
1643.1,94.312,188.53,111.53,-79.298
1653.0,94.312,188.53,91.533,-83.298
1662.9,93.312,188.53,75.533,-88.298
1672.7,94.312,189.53,60.533,-90.298
1682.6,95.312,188.53,48.533,-91.298
1692.5,94.312,188.53,38.533,-94.298
1702.4,95.312,188.53,30.533,-93.298
1712.3,92.312,188.53,27.533,-92.298
1722.2,93.312,187.53,26.533,-91.298
1732.1,93.312,187.53,27.533,-88.298
1741.9,91.312,188.53,30.533,-86.298
1751.8,90.312,187.53,33.533,-83.298
1761.7,89.312,187.53,34.533,-81.298
1771.6,91.312,186.53,35.533,-78.298
1781.5,88.312,186.53,36.533,-76.298
1791.4,86.312,186.53,38.533,-75.298
1801.3,86.312,186.53,41.533,-71.298
1811.1,84.312,186.53,44.533,-70.298
1821.0,84.312,186.53,44.533,-68.298
1830.9,82.312,186.53,46.533,-67.298
1840.8,82.312,186.53,43.533,-66.298
1850.7,82.312,186.53,41.533,-64.298
1860.6,82.312,186.53,39.533,-63.298
1870.5,79.312,184.53,38.533,-61.298
1880.3,79.312,184.53,39.533,-59.298
1890.2,77.312,184.53,40.533,-59.298
1900.1,77.312,184.53,39.533,-56.298
1910.0,73.312,183.53,41.533,-54.298
1919.9,73.312,183.53,43.533,-52.298
1929.8,70.312,182.53,43.533,-52.298
1939.7,70.312,182.53,45.533,-47.298
1949.5,69.312,181.53,45.533,-47.298
1959.4,67.312,180.53,51.533,-42.298
1969.3,66.312,180.53,51.533,-42.298
1979.2,64.312,179.53,62.533,-34.298
1989.1,64.312,180.53,62.533,-34.298
1999.0,63.312,181.53,68.533,-28.298
2008.9,64.312,182.53,68.533,-28.298
2018.7,63.312,182.53,78.533,-22.298
2028.6,63.312,184.53,78.533,-22.298
2038.5,63.312,184.53,91.533,-15.298
2048.4,65.312,187.53,91.533,-15.298
2058.3,70.312,187.53,101.53,-8.2985
2068.2,71.312,187.53,101.53,-8.2985
2078.0,76.312,188.53,119.53,-2.2985
2087.9,78.312,188.53,119.53,-2.2985
2097.8,79.312,187.53,128.53,-0.29849
2107.7,85.312,188.53,139.53,2.7015
2117.6,89.312,189.53,147.53,4.7015
2127.5,93.312,188.53,157.53,4.7015
2137.4,93.312,190.53,165.53,8.7015
2147.3,95.312,190.53,175.53,11.702
2157.1,94.312,190.53,182.53,14.702
2167.0,95.312,190.53,188.53,18.702
2176.9,95.312,190.53,193.53,20.702
2186.8,97.312,190.53,195.53,22.702
2196.7,96.312,190.53,195.53,23.702
2206.6,97.312,190.53,188.53,23.702
2216.4,95.312,190.53,175.53,18.702
2226.3,95.312,191.53,157.53,14.702
2236.2,95.312,190.53,132.53,5.7015
2246.1,94.312,191.53,105.53,-2.2985
2256.0,96.312,191.53,79.533,-10.298
2265.9,98.312,192.53,55.533,-17.298
2275.8,97.312,190.53,34.533,-23.298
2285.6,98.312,192.53,12.533,-29.298
2295.5,98.312,192.53,-9.4671,-36.298
2305.4,96.312,192.53,-29.467,-40.298
2315.3,95.312,191.53,-49.467,-46.298
2325.2,96.312,191.53,-67.467,-51.298
2335.1,98.312,191.53,-81.467,-52.298
2345.0,95.312,190.53,-89.467,-52.298
2354.8,94.312,191.53,-94.467,-52.298
2364.7,94.312,189.53,-99.467,-51.298
2374.6,92.312,188.53,-103.47,-51.298
2384.5,91.312,189.53,-107.47,-48.298
2394.4,89.312,188.53,-108.47,-49.298
2404.3,89.312,189.53,-113.47,-47.298
2414.2,88.312,189.53,-117.47,-48.298
2424.0,87.312,187.53,-120.47,-47.298
2433.9,86.312,186.53,-124.47,-47.298
2443.8,84.312,186.53,-127.47,-47.298
2453.7,84.312,186.53,-132.47,-48.298
2463.6,82.312,186.53,-142.47,-51.298
2473.5,79.312,184.53,-150.47,-54.298
2483.4,77.312,184.53,-158.47,-57.298
2493.2,76.312,184.53,-161.47,-57.298
2503.1,75.312,184.53,-165.47,-57.298
2513.0,75.312,183.53,-170.47,-58.298
2522.9,72.312,183.53,-171.47,-58.298
2532.8,73.312,182.53,-174.47,-58.298
2542.7,69.312,182.53,-175.47,-59.298
2552.6,69.312,182.53,-179.47,-59.298
2562.4,64.312,180.53,-182.47,-62.298
2572.3,64.312,180.53,-189.47,-63.298
2582.2,62.312,180.53,-193.47,-66.298
2592.1,62.312,180.53,-198.47,-66.298
2602.0,59.312,179.53,-197.47,-67.298
2611.9,59.312,179.53,-197.47,-66.298
2621.8,57.312,179.53,-199.47,-66.298
2631.6,57.312,179.53,-202.47,-68.298
2641.5,55.312,181.53,-204.47,-69.298
2651.4,55.312,181.53,-206.47,-69.298
2661.3,58.312,183.53,-209.47,-70.298
2671.2,58.312,183.53,-214.47,-71.298
2681.1,64.312,183.53,-213.47,-71.298
2691.0,64.312,183.53,-214.47,-70.298
2700.8,66.312,184.53,-210.47,-69.298
2710.7,70.312,184.53,-204.47,-65.298
2720.6,72.312,184.53,-198.47,-63.298
2730.5,74.312,184.53,-190.47,-60.298
2740.4,75.312,184.53,-184.47,-56.298
2750.3,77.312,185.53,-176.47,-53.298
2760.2,80.312,184.53,-170.47,-50.298
2770.0,80.312,185.53,-167.47,-49.298
2779.9,82.312,184.53,-163.47,-47.298
2789.8,83.312,184.53,-164.47,-47.298
2799.7,83.312,184.53,-165.47,-47.298
2809.6,81.312,185.53,-166.47,-50.298
2819.5,83.312,184.53,-174.47,-54.298
2829.4,81.312,184.53,-184.47,-58.298
2839.2,80.312,184.53,-197.47,-65.298
2849.1,83.312,185.53,-213.47,-72.298
2859.0,81.312,185.53,-228.47,-79.298
2868.9,79.312,185.53,-243.47,-86.298
2878.8,79.312,185.53,-259.47,-90.298
2888.7,79.312,186.53,-272.47,-96.298
2898.6,80.312,185.53,-286.47,-100.3
2908.4,78.312,186.53,-298.47,-106.3
2918.3,80.312,186.53,-310.47,-110.3
2928.2,80.312,185.53,-319.47,-112.3
2938.1,79.312,185.53,-326.47,-114.3
2948.0,80.312,186.53,-330.47,-116.3
2957.9,79.312,186.53,-330.47,-116.3
2967.8,77.312,184.53,-336.47,-114.3
2977.6,77.312,183.53,-336.47,-114.3
2987.5,76.312,183.53,-341.47,-114.3
2997.4,74.312,183.53,-341.47,-114.3
3007.3,76.312,182.53,-345.47,-112.3
3017.2,75.312,182.53,-345.47,-112.3
3027.1,74.312,184.53,-349.47,-114.3
3037.0,73.312,182.53,-349.47,-114.3
3046.8,73.312,181.53,-353.47,-112.3
3056.7,71.312,181.53,-353.47,-112.3
3066.6,69.312,182.53,-360.47,-112.3
3076.5,68.312,180.53,-360.47,-112.3
3086.4,66.312,181.53,-367.47,-110.3
3096.3,66.312,179.53,-367.47,-110.3
3106.2,66.312,180.53,-368.47,-109.3
3116.0,65.312,180.53,-368.47,-109.3
3125.9,65.312,180.53,-369.47,-105.3
3135.8,62.312,179.53,-369.47,-105.3
3145.7,63.312,179.53,-369.47,-105.3
3155.6,62.312,178.53,-370.47,-103.3
3165.5,61.312,180.53,-368.47,-101.3
3175.4,60.312,179.53,-369.47,-101.3
3185.2,59.312,179.53,-367.47,-97.298
3195.1,58.312,178.53,-368.47,-98.298
3205.0,57.312,179.53,-368.47,-96.298
3214.9,57.312,178.53,-368.47,-94.298
3224.8,56.312,178.53,-370.47,-94.298
3234.7,58.312,180.53,-368.47,-92.298
3244.6,57.312,181.53,-368.47,-90.298
3254.4,57.312,182.53,-366.47,-87.298
3264.3,58.312,184.53,-367.47,-86.298
3274.2,62.312,186.53,-366.47,-85.298
3284.1,62.312,186.53,-365.47,-83.298
3294.0,68.312,190.53,-367.47,-83.298
3303.9,68.312,190.53,-364.47,-82.298
3313.8,76.312,190.53,-360.47,-81.298
3323.6,76.312,190.53,-357.47,-78.298
3333.5,85.312,191.53,-349.47,-75.298
3343.4,85.312,191.53,-341.47,-69.298
3353.3,92.312,194.53,-332.47,-64.298
3363.2,92.312,194.53,-322.47,-61.298
3373.1,98.312,195.53,-311.47,-55.298
3383.0,98.312,195.53,-302.47,-50.298
3392.8,101.31,196.53,-294.47,-46.298
3402.7,101.31,196.53,-289.47,-42.298
3412.6,103.31,198.53,-283.47,-39.298
3422.5,103.31,198.53,-282.47,-39.298
3432.4,107.31,198.53,-284.47,-40.298
3442.3,105.31,199.53,-290.47,-45.298
3452.2,107.31,200.53,-300.47,-50.298
3462.0,109.31,200.53,-309.47,-55.298
3471.9,109.31,202.53,-320.47,-60.298
3481.8,112.31,202.53,-333.47,-64.298
3491.7,112.31,203.53,-345.47,-71.298
3501.6,115.31,204.53,-361.47,-78.298
3511.5,118.31,206.53,-373.47,-84.298
3521.4,119.31,207.53,-385.47,-90.298
3531.2,121.31,207.53,-393.47,-93.298
3541.1,122.31,207.53,-398.47,-94.298
3551.0,122.31,207.53,-399.47,-94.298
3560.9,123.31,207.53,-400.47,-94.298
3570.8,122.31,207.53,-399.47,-92.298
3580.7,122.31,208.53,-397.47,-90.298
3590.6,124.31,207.53,-393.47,-89.298
3600.4,125.31,208.53,-390.47,-86.298
3610.3,125.31,209.53,-386.47,-84.298
3620.2,125.31,209.53,-382.47,-82.298
3630.1,126.31,209.53,-379.47,-79.298
3640.0,124.31,209.53,-375.47,-77.298
3649.9,123.31,209.53,-370.47,-75.298
3659.8,123.31,210.53,-367.47,-72.298
3669.6,124.31,210.53,-361.47,-68.298
3679.5,125.31,210.53,-358.47,-67.298
3689.4,123.31,210.53,-351.47,-63.298
3699.3,124.31,211.53,-345.47,-61.298
3709.2,124.31,212.53,-342.47,-59.298
3719.1,125.31,210.53,-340.47,-57.298
3729.0,123.31,210.53,-340.47,-58.298
3738.8,123.31,211.53,-337.47,-55.298
3748.7,123.31,212.53,-332.47,-51.298
3758.6,124.31,212.53,-327.47,-49.298
3768.5,124.31,211.53,-318.47,-45.298
3778.4,124.31,210.53,-311.47,-40.298
3788.3,122.31,211.53,-305.47,-38.298
3798.2,122.31,211.53,-298.47,-33.298
3808.0,121.31,211.53,-290.47,-30.298
3817.9,119.31,210.53,-285.47,-26.298
3827.8,118.31,211.53,-278.47,-23.298
3837.7,117.31,210.53,-271.47,-19.298
3847.6,117.31,210.53,-265.47,-15.298
3857.5,118.31,211.53,-259.47,-12.298
3867.4,118.31,214.53,-253.47,-9.2985
3877.2,118.31,215.53,-245.47,-6.2985
3887.1,120.31,217.53,-237.47,-1.2985
3897.0,122.31,218.53,-230.47,2.7015
3906.9,126.31,220.53,-222.47,6.7015
3916.8,130.31,218.53,-210.47,11.702
3926.7,133.31,219.53,-201.47,18.702
3936.6,136.31,220.53,-189.47,22.702
3946.4,140.31,220.53,-189.47,22.702
3956.3,143.31,221.53,-166.47,32.702
3966.2,146.31,221.53,-166.47,32.702
3976.1,150.31,222.53,-148.47,39.702
3986.0,152.31,222.53,-148.47,39.702
3995.9,154.31,223.53,-129.47,46.702
4005.8,154.31,222.53,-129.47,46.702
4015.6,153.31,223.53,-111.47,56.702
4025.5,154.31,224.53,-111.47,56.702
4035.4,154.31,224.53,-88.467,66.702
4045.3,154.31,222.53,-88.467,66.702
4055.2,154.31,222.53,-70.467,72.702
4065.1,153.31,222.53,-70.467,72.702
4075.0,153.31,222.53,-69.467,72.702
4084.8,155.31,224.53,-69.467,72.702
4094.7,155.31,224.53,-82.467,65.702
4104.6,156.31,225.53,-82.467,65.702
4114.5,156.31,225.53,-98.467,56.702
4124.4,159.31,226.53,-98.467,56.702
4134.3,159.31,226.53,-102.47,53.702
4144.2,162.31,227.53,-108.47,52.702
4154.0,162.31,227.53,-111.47,51.702
4163.9,161.31,226.53,-111.47,51.702
4173.8,160.31,227.53,-110.47,52.702
4183.7,161.31,227.53,-110.47,52.702
4193.6,161.31,227.53,-107.47,56.702
4203.5,161.31,227.53,-103.47,56.702
4213.4,162.31,228.53,-98.467,61.702
4223.2,161.31,228.53,-91.467,63.702
4233.1,159.31,228.53,-86.467,68.702
4243.0,159.31,227.53,-78.467,72.702
4252.9,155.31,225.53,-72.467,74.702
4262.8,155.31,226.53,-65.467,78.702
4272.7,154.31,224.53,-61.467,80.702
4282.6,154.31,225.53,-56.467,83.702
4292.4,153.31,225.53,-52.467,86.702
4302.3,152.31,226.53,-48.467,87.702
4312.2,151.31,226.53,-43.467,89.702
4322.1,151.31,225.53,-39.467,91.702
4332.0,150.31,224.53,-36.467,93.702
4341.9,148.31,224.53,-30.467,95.702
4351.8,148.31,224.53,-26.467,98.702
4361.6,147.31,224.53,-22.467,100.7
4371.5,146.31,224.53,-19.467,100.7
4381.4,146.31,224.53,-16.467,104.7
4391.3,145.31,224.53,-11.467,107.7
4401.2,140.31,221.53,-4.4671,110.7
4411.1,143.31,222.53,1.5329,114.7
4421.0,141.31,222.53,10.533,118.7
4430.8,139.31,221.53,14.533,120.7
4440.7,138.31,220.53,19.533,122.7
4450.6,136.31,221.53,24.533,125.7
4460.5,136.31,222.53,30.533,127.7
4470.4,136.31,224.53,36.533,131.7
4480.3,136.31,224.53,45.533,135.7
4490.2,136.31,225.53,51.533,139.7
4500.0,138.31,227.53,59.533,143.7
4509.9,140.31,228.53,66.533,146.7
4519.8,143.31,228.53,73.533,149.7
4529.7,145.31,228.53,79.533,152.7
4539.6,148.31,229.53,84.533,153.7
4549.5,152.31,229.53,91.533,155.7
4559.4,155.31,229.53,94.533,157.7
4569.2,159.31,228.53,98.533,155.7
4579.1,162.31,228.53,99.533,150.7
4589.0,163.31,229.53,99.533,148.7
4598.9,164.31,229.53,97.533,146.7
4608.8,166.31,231.53,95.533,144.7
4618.7,166.31,230.53,95.533,143.7
4628.5,168.31,230.53,95.533,144.7
4638.4,168.31,229.53,100.53,147.7
4648.3,168.31,229.53,106.53,150.7
4658.2,167.31,229.53,115.53,156.7
4668.1,167.31,230.53,124.53,163.7
4678.0,166.31,230.53,133.53,168.7
4687.9,167.31,230.53,144.53,174.7
4697.8,167.31,230.53,152.53,177.7
4707.6,168.31,231.53,155.53,180.7
4717.5,169.31,231.53,163.53,182.7
4727.4,169.31,231.53,166.53,184.7
4737.3,170.31,232.53,174.53,188.7
4747.2,171.31,232.53,178.53,188.7
4757.1,171.31,232.53,184.53,193.7
4766.9,171.31,232.53,189.53,194.7
4776.8,170.31,232.53,191.53,196.7
4786.7,170.31,232.53,191.53,196.7
4796.6,168.31,230.53,191.53,195.7
4806.5,168.31,230.53,190.53,195.7
4816.4,169.31,231.53,192.53,195.7
4826.3,169.31,231.53,195.53,195.7
4836.1,165.31,230.53,198.53,198.7
4846.0,165.31,230.53,206.53,200.7
4855.9,164.31,230.53,209.53,203.7
4865.8,164.31,230.53,213.53,205.7
4875.7,165.31,229.53,214.53,204.7
4885.6,165.31,229.53,213.53,204.7
4895.5,163.31,230.53,215.53,204.7
4905.3,163.31,230.53,217.53,206.7
4915.2,162.31,229.53,217.53,206.7
4925.1,160.31,228.53,226.53,210.7
4935.0,160.31,228.53,226.53,210.7
4944.9,158.31,228.53,231.53,213.7
4954.8,158.31,228.53,231.53,213.7
4964.7,156.31,227.53,228.53,210.7
4974.5,155.31,227.53,228.53,210.7
4984.4,153.31,226.53,220.53,204.7
4994.3,154.31,226.53,220.53,204.7
5004.2,151.31,226.53,221.53,203.7
5014.1,151.31,226.53,221.53,203.7
5024.0,151.31,226.53,222.53,204.7
5033.9,149.31,226.53,222.53,204.7
5043.7,147.31,224.53,224.53,203.7
5053.6,147.31,225.53,224.53,203.7
5063.5,146.31,224.53,217.53,199.7
5073.4,145.31,225.53,217.53,199.7
5083.3,145.31,226.53,212.53,197.7
5093.2,144.31,228.53,212.53,197.7
5103.1,145.31,228.53,213.53,198.7
5112.9,146.31,228.53,213.53,198.7
5122.8,149.31,229.53,212.53,197.7
5132.7,151.31,230.53,208.53,192.7
5142.6,155.31,229.53,201.53,186.7
5152.5,159.31,230.53,192.53,178.7
5162.4,161.31,230.53,178.53,169.7
5172.3,165.31,231.53,168.53,161.7
5182.1,168.31,230.53,161.53,155.7
5192.0,171.31,230.53,153.53,149.7
5201.9,171.31,231.53,145.53,147.7
5211.8,172.31,230.53,142.53,144.7
5221.7,171.31,229.53,136.53,143.7
5231.6,171.31,228.53,135.53,144.7
5241.5,169.31,228.53,138.53,147.7
5251.3,171.31,228.53,142.53,150.7
5261.2,169.31,228.53,152.53,158.7
5271.1,169.31,227.53,163.53,167.7
5281.0,168.31,228.53,175.53,174.7
5290.9,168.31,227.53,187.53,180.7
5300.8,169.31,227.53,193.53,186.7
5310.7,168.31,228.53,202.53,189.7
5320.5,169.31,228.53,207.53,193.7
5330.4,169.31,226.53,211.53,196.7
5340.3,169.31,227.53,218.53,199.7
5350.2,167.31,226.53,224.53,201.7
5360.1,168.31,226.53,231.53,205.7
5370.0,167.31,226.53,235.53,206.7
5379.9,166.31,226.53,240.53,207.7
5389.7,166.31,225.53,242.53,209.7
5399.6,164.31,224.53,246.53,211.7
5409.5,164.31,223.53,251.53,212.7
5419.4,163.31,223.53,254.53,214.7
5429.3,160.31,223.53,258.53,216.7
5439.2,159.31,222.53,262.53,218.7
5449.1,159.31,223.53,266.53,220.7
5458.9,156.31,222.53,270.53,222.7
5468.8,154.31,220.53,272.53,223.7
5478.7,153.31,220.53,274.53,224.7
5488.6,153.31,220.53,277.53,226.7
5498.5,153.31,220.53,281.53,228.7
5508.4,151.31,218.53,284.53,229.7
5518.3,151.31,218.53,287.53,231.7
5528.1,148.31,218.53,288.53,231.7
5538.0,148.31,218.53,287.53,229.7
5547.9,145.31,216.53,284.53,228.7
5557.8,145.31,216.53,283.53,228.7
5567.7,141.31,215.53,281.53,228.7
5577.6,141.31,215.53,280.53,227.7
5587.5,141.31,213.53,280.53,227.7
5597.3,141.31,213.53,277.53,226.7
5607.2,133.31,211.53,273.53,222.7
5617.1,133.31,211.53,267.53,221.7
5627.0,127.31,209.53,263.53,219.7
5636.9,127.31,209.53,260.53,217.7
5646.8,128.31,209.53,257.53,218.7
5656.7,125.31,208.53,259.53,219.7
5666.5,124.31,210.53,261.53,221.7
5676.4,122.31,209.53,261.53,221.7
5686.3,123.31,210.53,260.53,220.7
5696.2,124.31,211.53,255.53,217.7
5706.1,123.31,213.53,250.53,216.7
5716.0,124.31,213.53,247.53,213.7
5725.9,125.31,212.53,245.53,213.7
5735.7,129.31,212.53,246.53,215.7
5745.6,132.31,212.53,253.53,217.7
5755.5,136.31,212.53,263.53,222.7
5765.4,142.31,212.53,275.53,227.7
5775.3,143.31,213.53,289.53,233.7
5785.2,146.31,214.53,299.53,237.7
5795.1,146.31,213.53,308.53,241.7
5804.9,147.31,213.53,317.53,245.7
5814.8,149.31,213.53,325.53,248.7
5824.7,149.31,213.53,330.53,250.7
5834.6,149.31,213.53,335.53,252.7
5844.5,149.31,212.53,334.53,251.7
5854.4,148.31,212.53,332.53,249.7
5864.3,149.31,213.53,324.53,245.7
5874.1,150.31,212.53,315.53,238.7
5884.0,148.31,213.53,301.53,233.7
5893.9,151.31,213.53,288.53,226.7
5903.8,148.31,212.53,273.53,218.7
5913.7,151.31,213.53,252.53,210.7
5923.6,150.31,212.53,232.53,199.7
5933.5,151.31,212.53,209.53,188.7
5943.3,152.31,212.53,186.53,178.7
5953.2,152.31,213.53,165.53,169.7
5963.1,151.31,212.53,147.53,160.7
5973.0,151.31,211.53,134.53,156.7
5982.9,149.31,211.53,134.53,156.7
5992.8,149.31,210.53,123.53,153.7
6002.7,149.31,210.53,123.53,153.7
6012.5,147.31,209.53,121.53,155.7
6022.4,146.31,209.53,121.53,155.7
6032.3,145.31,209.53,118.53,155.7
6042.2,144.31,207.53,118.53,155.7
6052.1,143.31,207.53,116.53,156.7
6062.0,141.31,207.53,116.53,156.7
6071.9,142.31,207.53,115.53,157.7
6081.7,139.31,206.53,115.53,157.7
6091.6,139.31,205.53,112.53,158.7
6101.5,137.31,206.53,112.53,158.7
6111.4,134.31,205.53,114.53,160.7
6121.3,135.31,205.53,114.53,160.7
6131.2,134.31,204.53,117.53,163.7
6141.1,131.31,203.53,117.53,163.7
6150.9,132.31,203.53,118.53,162.7
6160.8,128.31,202.53,118.53,162.7
6170.7,128.31,203.53,115.53,162.7
6180.6,127.31,202.53,114.53,162.7
6190.5,128.31,201.53,113.53,162.7
6200.4,123.31,200.53,111.53,162.7
6210.3,123.31,200.53,114.53,162.7
6220.1,121.31,199.53,116.53,165.7
6230.0,119.31,198.53,117.53,165.7
6239.9,117.31,198.53,117.53,165.7
6249.8,117.31,198.53,119.53,167.7
6259.7,115.31,198.53,116.53,167.7
6269.6,115.31,198.53,118.53,168.7
6279.5,114.31,198.53,121.53,169.7
