t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
418.3,45.102,-20.626,-19.679,-17.166
428.1,43.102,-21.626,-23.679,-17.166
438.0,46.102,-20.626,-23.679,-19.166
447.9,48.102,-19.626,-26.679,-19.166
457.8,52.102,-18.626,-24.679,-19.166
467.7,55.102,-16.626,-21.679,-19.166
477.6,59.102,-16.626,-16.679,-16.166
487.5,64.102,-14.626,-14.679,-17.166
497.3,70.102,-12.626,-11.679,-16.166
507.2,71.102,-12.626,-7.6786,-15.166
517.1,74.102,-12.626,-3.6786,-15.166
527.0,76.102,-11.626,2.3214,-13.166
536.9,77.102,-11.626,4.3214,-13.166
546.8,76.102,-11.626,7.3214,-13.166
556.7,76.102,-11.626,10.321,-12.166
566.5,76.102,-12.626,16.321,-11.166
576.4,75.102,-11.626,18.321,-9.1655
586.3,74.102,-11.626,20.321,-8.1655
596.2,72.102,-12.626,20.321,-7.1655
606.1,71.102,-12.626,19.321,-9.1655
616.0,69.102,-12.626,15.321,-10.166
625.9,66.102,-12.626,15.321,-8.1655
635.7,68.102,-13.626,13.321,-11.166
645.6,67.102,-13.626,9.3214,-9.1655
655.5,66.102,-13.626,8.3214,-10.166
665.4,65.102,-14.626,7.3214,-10.166
675.3,65.102,-11.626,6.3214,-11.166
685.2,67.102,-12.626,6.3214,-11.166
695.1,66.102,-11.626,4.3214,-10.166
704.9,66.102,-13.626,0.32137,-11.166
714.8,66.102,-12.626,0.32137,-12.166
724.7,65.102,-12.626,0.32137,-11.166
734.6,66.102,-12.626,0.32137,-11.166
744.5,63.102,-13.626,1.3214,-10.166
754.4,63.102,-12.626,1.3214,-10.166
764.2,60.102,-13.626,-0.67863,-12.166
774.1,60.102,-12.626,-0.67863,-12.166
784.0,59.102,-14.626,1.3214,-10.166
793.9,56.102,-15.626,1.3214,-10.166
803.8,54.102,-14.626,2.3214,-10.166
813.7,53.102,-15.626,2.3214,-10.166
823.6,51.102,-16.626,2.3214,-10.166
833.5,48.102,-17.626,2.3214,-10.166
843.3,48.102,-16.626,1.3214,-10.166
853.2,47.102,-17.626,1.3214,-10.166
863.1,46.102,-17.626,2.3214,-10.166
873.0,45.102,-16.626,2.3214,-10.166
882.9,44.102,-16.626,0.32137,-10.166
892.8,41.102,-17.626,0.32137,-10.166
902.6,40.102,-18.626,-1.6786,-9.1655
912.5,37.102,-19.626,-1.6786,-9.1655
922.4,35.102,-20.626,-2.6786,-9.1655
932.3,34.102,-18.626,-2.6786,-8.1655
942.2,34.102,-18.626,-2.6786,-9.1655
952.1,28.102,-20.626,-3.6786,-8.1655
962.0,28.102,-20.626,-5.6786,-8.1655
971.9,26.102,-21.626,-6.6786,-10.166
981.7,26.102,-21.626,-10.679,-9.1655
991.6,28.102,-20.626,-8.6786,-9.1655
1001.5,28.102,-20.626,-10.679,-8.1655
1011.4,34.102,-18.626,-14.679,-10.166
1021.3,34.102,-18.626,-12.679,-9.1655
1031.2,41.102,-14.626,-10.679,-9.1655
1041.0,41.102,-14.626,-7.6786,-7.1655
1050.9,49.102,-12.626,-1.6786,-7.1655
1060.8,49.102,-12.626,1.3214,-4.1655
1070.7,55.102,-10.626,3.3214,-6.1655
1080.6,55.102,-10.626,9.3214,-4.1655
1090.5,57.102,-9.6256,13.321,-4.1655
1100.4,57.102,-10.626,18.321,-3.1655
1110.2,58.102,-8.6256,21.321,-1.1655
1120.1,58.102,-9.6256,27.321,0.83446
1130.0,56.102,-10.626,31.321,-0.16554
1139.9,58.102,-8.6256,32.321,1.8345
1149.8,55.102,-10.626,33.321,1.8345
1159.7,54.102,-9.6256,36.321,2.8345
1169.6,53.102,-9.6256,35.321,2.8345
1179.4,52.102,-9.6256,34.321,1.8345
1189.3,53.102,-8.6256,29.321,2.8345
1199.2,52.102,-10.626,29.321,0.83446
1209.1,50.102,-10.626,29.321,1.8345
1219.0,49.102,-9.6256,26.321,-0.16554
1228.9,50.102,-9.6256,25.321,0.83446
1238.8,49.102,-9.6256,23.321,1.8345
1248.6,48.102,-10.626,24.321,0.83446
1258.5,49.102,-10.626,24.321,1.8345
1268.4,47.102,-10.626,21.321,1.8345
1278.3,48.102,-9.6256,21.321,0.83446
1288.2,47.102,-10.626,21.321,1.8345
1298.1,48.102,-9.6256,17.321,-0.16554
1308.0,47.102,-10.626,18.321,0.83446
1317.8,45.102,-9.6256,19.321,0.83446
1327.7,44.102,-10.626,17.321,0.83446
1337.6,43.102,-11.626,16.321,0.83446
1347.5,41.102,-11.626,17.321,0.83446
1357.4,39.102,-13.626,20.321,1.8345
1367.3,37.102,-12.626,20.321,2.8345
1377.2,37.102,-13.626,20.321,1.8345
1387.0,34.102,-13.626,21.321,3.8345
1396.9,32.102,-15.626,19.321,1.8345
1406.8,30.102,-15.626,20.321,3.8345
1416.7,28.102,-15.626,19.321,2.8345
1426.6,26.102,-16.626,17.321,1.8345
1436.5,25.102,-16.626,15.321,1.8345
1446.4,22.102,-18.626,17.321,1.8345
1456.2,19.102,-19.626,13.321,0.83446
1466.1,17.102,-19.626,14.321,2.8345
1476.0,16.102,-19.626,12.321,1.8345
1485.9,14.102,-20.626,10.321,2.8345
1495.8,14.102,-20.626,11.321,1.8345
1505.7,12.102,-19.626,9.3214,0.83446
1515.6,8.1016,-20.626,6.3214,0.83446
1525.4,7.1016,-21.626,4.3214,-1.1655
1535.3,7.1016,-20.626,1.3214,-0.16554
1545.2,8.1016,-19.626,-2.6786,-1.1655
1555.1,12.102,-19.626,-5.6786,-3.1655
1565.0,15.102,-19.626,-4.6786,-3.1655
1574.9,20.102,-17.626,-1.6786,-2.1655
1584.8,24.102,-15.626,4.3214,-1.1655
1594.6,30.102,-15.626,8.3214,-1.1655
1604.5,33.102,-12.626,11.321,-1.1655
1614.4,35.102,-12.626,13.321,-0.16554
1624.3,39.102,-11.626,17.321,-0.16554
1634.2,40.102,-9.6256,26.321,1.8345
1644.1,40.102,-12.626,28.321,2.8345
1654.0,40.102,-12.626,33.321,3.8345
1663.8,38.102,-11.626,35.321,4.8345
1673.7,38.102,-11.626,40.321,5.8345
1683.6,39.102,-10.626,40.321,5.8345
1693.5,39.102,-10.626,43.321,5.8345
1703.4,37.102,-11.626,46.321,6.8345
1713.3,37.102,-11.626,47.321,7.8345
1723.2,35.102,-10.626,47.321,7.8345
1733.0,35.102,-10.626,42.321,6.8345
1742.9,34.102,-11.626,42.321,6.8345
1752.8,34.102,-11.626,37.321,3.8345
1762.7,33.102,-12.626,37.321,3.8345
1772.6,33.102,-12.626,35.321,2.8345
1782.5,32.102,-12.626,35.321,2.8345
1792.4,32.102,-12.626,31.321,1.8345
1802.2,32.102,-12.626,31.321,1.8345
1812.1,32.102,-12.626,26.321,0.83446
1822.0,32.102,-13.626,26.321,0.83446
1831.9,31.102,-13.626,26.321,1.8345
1841.8,31.102,-14.626,26.321,1.8345
1851.7,29.102,-13.626,19.321,-1.1655
1861.6,28.102,-14.626,19.321,-1.1655
1871.4,26.102,-15.626,18.321,-0.16554
1881.3,25.102,-14.626,18.321,-0.16554
1891.2,25.102,-15.626,19.321,-1.1655
1901.1,21.102,-16.626,19.321,-1.1655
1911.0,20.102,-16.626,16.321,-1.1655
1920.9,18.102,-17.626,16.321,-1.1655
1930.8,17.102,-18.626,17.321,-1.1655
1940.6,15.102,-18.626,16.321,-2.1655
1950.5,15.102,-19.626,14.321,-2.1655
1960.4,10.102,-19.626,14.321,-3.1655
1970.3,10.102,-19.626,13.321,-3.1655
1980.2,8.1016,-20.626,9.3214,-3.1655
1990.1,5.1016,-21.626,9.3214,-2.1655
2000.0,4.1016,-22.626,7.3214,-5.1655
2009.8,3.1016,-23.626,5.3214,-5.1655
2019.7,0.10164,-24.626,4.3214,-5.1655
2029.6,0.10164,-24.626,2.3214,-5.1655
2039.5,-2.8984,-24.626,2.3214,-5.1655
2049.4,-4.8984,-25.626,-2.6786,-6.1655
2059.3,-6.8984,-25.626,-4.6786,-7.1655
2069.2,-8.8984,-25.626,-6.6786,-7.1655
2079.0,-8.8984,-25.626,-6.6786,-6.1655
2088.9,-7.8984,-24.626,-8.6786,-8.1655
2098.8,-8.8984,-25.626,-11.679,-8.1655
2108.7,-5.8984,-24.626,-14.679,-9.1655
2118.6,-1.8984,-22.626,-15.679,-12.166
2128.5,2.1016,-22.626,-14.679,-11.166
2138.4,7.1016,-20.626,-10.679,-9.1655
2148.2,9.1016,-20.626,-4.6786,-9.1655
2158.1,16.102,-17.626,-1.6786,-8.1655
2168.0,18.102,-16.626,-0.67863,-8.1655
2177.9,22.102,-15.626,1.3214,-7.1655
2187.8,24.102,-14.626,6.3214,-7.1655
2197.7,25.102,-14.626,10.321,-7.1655
2207.6,25.102,-14.626,14.321,-6.1655
2217.4,26.102,-14.626,20.321,-4.1655
2227.3,26.102,-15.626,22.321,-3.1655
2237.2,27.102,-14.626,26.321,-3.1655
2247.1,27.102,-13.626,32.321,-2.1655
2257.0,25.102,-13.626,34.321,-1.1655
2266.9,25.102,-12.626,33.321,-2.1655
2276.8,26.102,-13.626,34.321,-1.1655
2286.6,25.102,-13.626,32.321,-0.16554
2296.5,26.102,-12.626,27.321,-2.1655
2306.4,23.102,-14.626,27.321,-4.1655
2316.3,23.102,-13.626,23.321,-5.1655
2326.2,23.102,-13.626,23.321,-4.1655
2336.1,23.102,-12.626,22.321,-5.1655
2346.0,24.102,-13.626,20.321,-4.1655
2355.8,24.102,-13.626,19.321,-5.1655
2365.7,24.102,-13.626,17.321,-3.1655
2375.6,25.102,-13.626,16.321,-5.1655
2385.5,25.102,-13.626,14.321,-4.1655
2395.4,23.102,-13.626,13.321,-5.1655
2405.3,23.102,-13.626,9.3214,-6.1655
2415.2,21.102,-14.626,10.321,-5.1655
2425.0,21.102,-14.626,7.3214,-8.1655
2434.9,20.102,-14.626,7.3214,-8.1655
2444.8,20.102,-14.626,6.3214,-8.1655
2454.7,17.102,-15.626,7.3214,-7.1655
2464.6,17.102,-15.626,3.3214,-9.1655
2474.5,13.102,-16.626,4.3214,-8.1655
2484.4,13.102,-16.626,5.3214,-7.1655
2494.2,11.102,-16.626,2.3214,-9.1655
2504.1,11.102,-16.626,1.3214,-10.166
2514.0,5.1016,-17.626,4.3214,-10.166
2523.9,5.1016,-17.626,3.3214,-10.166
2533.8,3.1016,-19.626,-0.67863,-10.166
2543.7,3.1016,-19.626,-1.6786,-10.166
2553.6,2.1016,-19.626,-3.6786,-11.166
2563.4,0.10164,-21.626,-5.6786,-10.166
2573.3,-2.8984,-20.626,-6.6786,-11.166
2583.2,-1.8984,-21.626,-6.6786,-12.166
2593.1,-5.8984,-22.626,-8.6786,-11.166
2603.0,-8.8984,-21.626,-11.679,-12.166
2612.9,-3.8984,-22.626,-10.679,-12.166
2622.8,-8.8984,-21.626,-12.679,-13.166
2632.6,-9.8984,-22.626,-13.679,-14.166
2642.5,-10.898,-23.626,-17.679,-13.166
2652.4,-9.8984,-22.626,-19.679,-13.166
2662.3,-7.8984,-21.626,-20.679,-14.166
2672.2,-5.8984,-20.626,-18.679,-14.166
2682.1,0.10164,-18.626,-15.679,-13.166
2692.0,5.1016,-17.626,-11.679,-12.166
2701.8,9.1016,-15.626,-7.6786,-11.166
2711.7,13.102,-13.626,-5.6786,-11.166
2721.6,18.102,-13.626,-2.6786,-12.166
2731.5,20.102,-11.626,-2.6786,-12.166
2741.4,23.102,-12.626,5.3214,-10.166
2751.3,25.102,-10.626,5.3214,-10.166
2761.2,25.102,-10.626,12.321,-8.1655
2771.0,25.102,-10.626,12.321,-8.1655
2780.9,26.102,-10.626,22.321,-6.1655
2790.8,26.102,-10.626,22.321,-6.1655
2800.7,24.102,-10.626,27.321,-5.1655
2810.6,24.102,-10.626,27.321,-5.1655
2820.5,23.102,-9.6256,28.321,-3.1655
2830.4,24.102,-9.6256,28.321,-3.1655
2840.2,23.102,-10.626,23.321,-3.1655
2850.1,22.102,-9.6256,23.321,-3.1655
2860.0,23.102,-9.6256,20.321,-5.1655
2869.9,23.102,-9.6256,20.321,-5.1655
2879.8,25.102,-8.6256,20.321,-5.1655
2889.7,23.102,-8.6256,20.321,-5.1655
2899.6,23.102,-7.6256,18.321,-4.1655
2909.4,24.102,-9.6256,18.321,-4.1655
2919.3,24.102,-7.6256,13.321,-4.1655
2929.2,25.102,-8.6256,13.321,-4.1655
2939.1,23.102,-8.6256,12.321,-5.1655
2949.0,24.102,-8.6256,10.321,-7.1655
2958.9,24.102,-9.6256,9.3214,-5.1655
2968.8,23.102,-8.6256,10.321,-7.1655
2978.6,23.102,-8.6256,8.3214,-7.1655
2988.5,19.102,-9.6256,10.321,-7.1655
2998.4,20.102,-9.6256,9.3214,-6.1655
3008.3,19.102,-10.626,7.3214,-7.1655
3018.2,17.102,-10.626,6.3214,-5.1655
3028.1,15.102,-9.6256,7.3214,-5.1655
3038.0,14.102,-10.626,7.3214,-7.1655
3047.8,12.102,-12.626,5.3214,-7.1655
3057.7,12.102,-11.626,6.3214,-6.1655
3067.6,11.102,-12.626,5.3214,-7.1655
3077.5,7.1016,-13.626,3.3214,-7.1655
3087.4,6.1016,-14.626,2.3214,-8.1655
3097.3,5.1016,-14.626,3.3214,-7.1655
3107.2,3.1016,-15.626,1.3214,-6.1655
3117.0,3.1016,-15.626,0.32137,-5.1655
3126.9,1.1016,-16.626,-0.67863,-7.1655
3136.8,1.1016,-16.626,-2.6786,-7.1655
3146.7,-2.8984,-15.626,-5.6786,-6.1655
3156.6,-2.8984,-15.626,-4.6786,-8.1655
3166.5,-4.8984,-15.626,-8.6786,-7.1655
3176.4,-4.8984,-15.626,-5.6786,-7.1655
3186.2,-7.8984,-16.626,-8.6786,-7.1655
3196.1,-7.8984,-16.626,-9.6786,-8.1655
3206.0,-3.8984,-15.626,-12.679,-8.1655
3215.9,-3.8984,-15.626,-15.679,-8.1655
3225.8,3.1016,-13.626,-16.679,-10.166
3235.7,3.1016,-13.626,-15.679,-10.166
3245.6,13.102,-9.6256,-11.679,-8.1655
3255.4,13.102,-9.6256,-7.6786,-8.1655
3265.3,19.102,-8.6256,-6.6786,-7.1655
3275.2,21.102,-8.6256,-1.6786,-8.1655
3285.1,25.102,-6.6256,1.3214,-7.1655
3295.0,28.102,-5.6256,8.3214,-5.1655
3304.9,29.102,-3.6256,12.321,-5.1655
3314.7,32.102,-3.6256,17.321,-3.1655
3324.6,32.102,-3.6256,18.321,-3.1655
3334.5,32.102,-2.6256,21.321,-1.1655
3344.4,33.102,-2.6256,23.321,-2.1655
3354.3,33.102,-2.6256,27.321,-0.16554
3364.2,32.102,-3.6256,27.321,-0.16554
3374.1,30.102,-2.6256,29.321,0.83446
3384.0,31.102,-1.6256,27.321,0.83446
3393.8,31.102,-1.6256,25.321,0.83446
3403.7,32.102,-1.6256,23.321,-0.16554
3413.6,29.102,-1.6256,22.321,-0.16554
3423.5,31.102,-2.6256,19.321,-2.1655
3433.4,31.102,-0.62563,18.321,-2.1655
3443.3,33.102,0.37437,17.321,-2.1655
3453.1,34.102,1.3744,15.321,-2.1655
3463.0,32.102,1.3744,13.321,-3.1655
3472.9,34.102,0.37437,12.321,-3.1655
3482.8,34.102,3.3744,13.321,-3.1655
3492.7,36.102,2.3744,11.321,-3.1655
3502.6,37.102,2.3744,10.321,-2.1655
3512.5,35.102,2.3744,9.3214,-3.1655
3522.4,34.102,3.3744,9.3214,-3.1655
3532.2,35.102,3.3744,9.3214,-3.1655
3542.1,34.102,2.3744,7.3214,-4.1655
3552.0,32.102,2.3744,8.3214,-4.1655
3561.9,31.102,2.3744,8.3214,-4.1655
3571.8,30.102,1.3744,8.3214,-4.1655
3581.7,31.102,2.3744,6.3214,-4.1655
3591.5,29.102,2.3744,7.3214,-3.1655
3601.4,28.102,2.3744,6.3214,-4.1655
3611.3,29.102,2.3744,7.3214,-3.1655
3621.2,27.102,2.3744,4.3214,-4.1655
3631.1,27.102,3.3744,2.3214,-5.1655
3641.0,26.102,3.3744,3.3214,-5.1655
3650.9,25.102,2.3744,3.3214,-4.1655
3660.7,24.102,1.3744,2.3214,-4.1655
3670.6,23.102,0.37437,1.3214,-3.1655
3680.5,21.102,0.37437,1.3214,-4.1655
3690.4,20.102,1.3744,-0.67863,-2.1655
3700.3,17.102,1.3744,-3.6786,-4.1655
3710.2,17.102,1.3744,-3.6786,-4.1655
3720.1,18.102,2.3744,-4.6786,-4.1655
3729.9,16.102,2.3744,-6.6786,-4.1655
3739.8,16.102,1.3744,-6.6786,-4.1655
3749.7,19.102,4.3744,-9.6786,-5.1655
3759.6,19.102,5.3744,-11.679,-5.1655
3769.5,20.102,5.3744,-15.679,-7.1655
3779.4,25.102,7.3744,-15.679,-7.1655
3789.3,31.102,7.3744,-14.679,-6.1655
3799.1,36.102,10.374,-14.679,-6.1655
3809.0,43.102,13.374,-3.6786,-4.1655
3818.9,48.102,13.374,-3.6786,-4.1655
3828.8,51.102,16.374,0.32137,-5.1655
3838.7,55.102,16.374,0.32137,-5.1655
3848.6,55.102,16.374,7.3214,-5.1655
3858.5,59.102,18.374,7.3214,-5.1655
3868.3,59.102,18.374,10.321,-2.1655
3878.2,59.102,19.374,10.321,-2.1655
3888.1,59.102,19.374,18.321,-0.16554
3898.0,61.102,19.374,18.321,-0.16554
3907.9,61.102,19.374,23.321,0.83446
3917.8,57.102,19.374,23.321,0.83446
3927.7,57.102,19.374,23.321,1.8345
3937.5,57.102,21.374,23.321,1.8345
3947.4,57.102,21.374,20.321,0.83446
3957.3,56.102,22.374,20.321,0.83446
3967.2,56.102,22.374,17.321,-0.16554
3977.1,58.102,20.374,18.321,0.83446
3987.0,57.102,22.374,15.321,-1.1655
3996.9,58.102,22.374,13.321,-3.1655
4006.7,60.102,23.374,12.321,-0.16554
4016.6,59.102,23.374,12.321,-1.1655
4026.5,60.102,22.374,9.3214,-0.16554
4036.4,61.102,24.374,10.321,-0.16554
4046.3,62.102,25.374,10.321,-1.1655
4056.2,59.102,25.374,6.3214,-2.1655
4066.1,60.102,23.374,8.3214,-2.1655
4075.9,59.102,24.374,7.3214,-1.1655
4085.8,59.102,23.374,7.3214,-2.1655
4095.7,57.102,22.374,5.3214,-1.1655
4105.6,55.102,23.374,5.3214,-2.1655
4115.5,54.102,22.374,6.3214,-1.1655
4125.4,53.102,22.374,7.3214,-2.1655
4135.3,52.102,20.374,7.3214,-1.1655
4145.1,49.102,22.374,7.3214,-2.1655
4155.0,47.102,20.374,6.3214,-1.1655
4164.9,46.102,19.374,3.3214,-2.1655
4174.8,43.102,20.374,2.3214,-2.1655
4184.7,45.102,19.374,2.3214,-4.1655
4194.6,42.102,19.374,3.3214,-1.1655
4204.5,40.102,18.374,2.3214,-3.1655
4214.3,37.102,17.374,0.32137,-2.1655
4224.2,37.102,16.374,-0.67863,-3.1655
4234.1,35.102,15.374,-1.6786,-2.1655
4244.0,33.102,14.374,-3.6786,-2.1655
4253.9,31.102,14.374,-2.6786,-1.1655
4263.8,29.102,14.374,-4.6786,-1.1655
4273.7,28.102,14.374,-3.6786,-3.1655
4283.5,28.102,14.374,-5.6786,-2.1655
4293.4,28.102,16.374,-9.6786,-4.1655
4303.3,30.102,16.374,-11.679,-4.1655
4313.2,34.102,19.374,-12.679,-4.1655
4323.1,38.102,19.374,-14.679,-4.1655
4333.0,44.102,20.374,-10.679,-5.1655
4342.9,47.102,21.374,-7.6786,-3.1655
4352.7,52.102,23.374,-3.6786,-2.1655
4362.6,56.102,25.374,-0.67863,-2.1655
4372.5,61.102,26.374,5.3214,-3.1655
4382.4,63.102,27.374,6.3214,-1.1655
4392.3,64.102,27.374,10.321,0.83446
4402.2,66.102,28.374,17.321,0.83446
4412.1,68.102,28.374,21.321,1.8345
4421.9,68.102,28.374,24.321,3.8345
4431.8,67.102,28.374,27.321,3.8345
4441.7,68.102,28.374,31.321,4.8345
4451.6,70.102,28.374,32.321,4.8345
4461.5,69.102,27.374,35.321,5.8345
4471.4,68.102,27.374,34.321,6.8345
4481.3,67.102,28.374,31.321,5.8345
4491.1,68.102,28.374,26.321,3.8345
4501.0,66.102,27.374,23.321,2.8345
4510.9,65.102,27.374,22.321,2.8345
4520.8,65.102,26.374,19.321,2.8345
4530.7,66.102,27.374,20.321,1.8345
4540.6,66.102,27.374,20.321,2.8345
4550.5,65.102,27.374,20.321,1.8345
4560.3,65.102,27.374,20.321,2.8345
4570.2,64.102,25.374,17.321,1.8345
4580.1,64.102,25.374,14.321,-1.1655
4590.0,62.102,25.374,15.321,-0.16554
4599.9,62.102,25.374,12.321,0.83446
4609.8,61.102,25.374,9.3214,-0.16554
4619.7,61.102,25.374,10.321,-1.1655
4629.5,59.102,23.374,8.3214,-2.1655
4639.4,59.102,23.374,9.3214,-2.1655
4649.3,52.102,20.374,8.3214,-1.1655
4659.2,52.102,20.374,8.3214,-3.1655
4669.1,52.102,21.374,9.3214,-3.1655
4679.0,52.102,21.374,7.3214,-4.1655
4688.9,49.102,21.374,8.3214,-3.1655
4698.7,49.102,21.374,6.3214,-3.1655
4708.6,46.102,19.374,6.3214,-3.1655
4718.5,44.102,18.374,4.3214,-3.1655
4728.4,43.102,17.374,2.3214,-3.1655
4738.3,42.102,15.374,1.3214,-5.1655
4748.2,37.102,15.374,1.3214,-5.1655
4758.1,36.102,15.374,-1.6786,-5.1655
4767.9,35.102,13.374,-1.6786,-5.1655
4777.8,31.102,13.374,-2.6786,-4.1655
4787.7,30.102,11.374,-2.6786,-4.1655
4797.6,27.102,12.374,-5.6786,-5.1655
4807.5,27.102,11.374,-5.6786,-5.1655
4817.4,26.102,11.374,-7.6786,-6.1655
4827.3,24.102,10.374,-7.6786,-6.1655
4837.1,23.102,11.374,-12.679,-7.1655
4847.0,24.102,11.374,-12.679,-7.1655
4856.9,28.102,12.374,-18.679,-9.1655
4866.8,29.102,13.374,-18.679,-9.1655
4876.7,37.102,15.374,-13.679,-10.166
4886.6,42.102,17.374,-13.679,-10.166
4896.5,50.102,18.374,-6.6786,-8.1655
4906.3,54.102,20.374,-6.6786,-8.1655
4916.2,57.102,21.374,-0.67863,-6.1655
4926.1,62.102,21.374,-0.67863,-6.1655
4936.0,64.102,21.374,4.3214,-7.1655
4945.9,66.102,22.374,9.3214,-6.1655
4955.8,67.102,22.374,14.321,-4.1655
4965.7,67.102,23.374,19.321,-4.1655
4975.5,68.102,23.374,23.321,-1.1655
4985.4,68.102,23.374,23.321,-2.1655
4995.3,69.102,23.374,26.321,-1.1655
5005.2,68.102,23.374,26.321,-2.1655
5015.1,67.102,24.374,27.321,-1.1655
5025.0,66.102,24.374,28.321,-1.1655
5034.9,69.102,24.374,24.321,-1.1655
5044.7,66.102,23.374,24.321,-2.1655
5054.6,65.102,23.374,20.321,-2.1655
5064.5,67.102,24.374,18.321,-2.1655
5074.4,68.102,24.374,18.321,-3.1655
5084.3,66.102,22.374,16.321,-5.1655
5094.2,67.102,24.374,17.321,-4.1655
5104.1,66.102,24.374,12.321,-4.1655
5113.9,67.102,23.374,12.321,-3.1655
5123.8,67.102,24.374,10.321,-4.1655
5133.7,66.102,23.374,9.3214,-4.1655
5143.6,65.102,22.374,7.3214,-5.1655
5153.5,64.102,21.374,5.3214,-7.1655
5163.4,62.102,22.374,3.3214,-7.1655
5173.3,61.102,22.374,2.3214,-7.1655
5183.1,59.102,20.374,1.3214,-8.1655
5193.0,59.102,20.374,2.3214,-7.1655
5202.9,57.102,18.374,1.3214,-9.1655
5212.8,54.102,19.374,1.3214,-8.1655
5222.7,54.102,17.374,0.32137,-8.1655
5232.6,51.102,16.374,-0.67863,-7.1655
5242.5,50.102,16.374,-1.6786,-9.1655
5252.3,48.102,15.374,-1.6786,-10.166
5262.2,44.102,14.374,-0.67863,-9.1655
5272.1,45.102,13.374,-3.6786,-9.1655
5282.0,43.102,13.374,-4.6786,-10.166
5291.9,43.102,13.374,-5.6786,-9.1655
5301.8,37.102,11.374,-8.6786,-10.166
5311.7,37.102,11.374,-9.6786,-11.166
5321.5,34.102,9.3744,-11.679,-11.166
5331.4,34.102,9.3744,-10.679,-11.166
5341.3,28.102,8.3744,-16.679,-12.166
5351.2,28.102,8.3744,-15.679,-12.166
5361.1,25.102,6.3744,-17.679,-13.166
5371.0,25.102,6.3744,-17.679,-12.166
5380.9,25.102,8.3744,-21.679,-14.166
5390.7,25.102,8.3744,-24.679,-13.166
5400.6,27.102,9.3744,-28.679,-16.166
5410.5,27.102,9.3744,-30.679,-16.166
5420.4,37.102,9.3744,-28.679,-16.166
5430.3,37.102,9.3744,-28.679,-14.166
5440.2,40.102,13.374,-23.679,-15.166
5450.1,45.102,12.374,-19.679,-14.166
5459.9,50.102,14.374,-15.679,-14.166
5469.8,55.102,15.374,-11.679,-13.166
5479.7,57.102,16.374,-7.6786,-12.166
5489.6,57.102,15.374,-2.6786,-12.166
5499.5,60.102,17.374,-2.6786,-11.166
5509.4,62.102,17.374,2.3214,-9.1655
5519.3,62.102,17.374,4.3214,-10.166
5529.1,63.102,17.374,7.3214,-9.1655
5539.0,62.102,17.374,11.321,-8.1655
5548.9,63.102,18.374,12.321,-8.1655
5558.8,63.102,18.374,13.321,-7.1655
5568.7,62.102,17.374,12.321,-8.1655
5578.6,63.102,17.374,10.321,-7.1655
5588.5,60.102,18.374,9.3214,-8.1655
5598.3,59.102,17.374,7.3214,-7.1655
5608.2,60.102,18.374,5.3214,-7.1655
5618.1,59.102,17.374,2.3214,-10.166
5628.0,61.102,18.374,1.3214,-10.166
5637.9,60.102,17.374,1.3214,-11.166
5647.8,61.102,17.374,-0.67863,-10.166
5657.7,58.102,16.374,-3.6786,-10.166
5667.5,58.102,17.374,-1.6786,-11.166
5677.4,58.102,17.374,-6.6786,-11.166
5687.3,57.102,16.374,-8.6786,-12.166
