t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
6004.5,31.525,-5.8452,-70.796,-51.719
6014.4,51.525,-0.84518,-59.796,-50.719
6024.3,51.525,-0.84518,-49.796,-43.719
6034.2,69.525,1.1548,-37.796,-39.719
6044.1,69.525,1.1548,-23.796,-34.719
6054.0,73.525,1.1548,-13.796,-31.719
6063.8,79.525,1.1548,-7.7963,-28.719
6073.7,81.525,2.1548,-2.7963,-28.719
6083.6,81.525,1.1548,-0.79634,-28.719
6093.5,80.525,1.1548,-2.7963,-29.719
6103.4,80.525,0.15482,-2.7963,-31.719
6113.3,76.525,1.1548,-6.7963,-33.719
6123.2,73.525,-0.84518,-12.796,-36.719
6133.0,70.525,-0.84518,-17.796,-38.719
6142.9,68.525,-0.84518,-19.796,-41.719
6152.8,65.525,-0.84518,-26.796,-43.719
6162.7,66.525,-0.84518,-31.796,-44.719
6172.6,65.525,0.15482,-36.796,-46.719
6182.5,66.525,-0.84518,-36.796,-46.719
6192.4,67.525,0.15482,-40.796,-47.719
6202.2,67.525,-0.84518,-42.796,-46.719
6212.1,69.525,0.15482,-42.796,-45.719
6222.0,69.525,0.15482,-42.796,-45.719
6231.9,70.525,-0.84518,-37.796,-42.719
6241.8,70.525,-0.84518,-37.796,-42.719
6251.7,69.525,-1.8452,-36.796,-41.719
6261.6,68.525,-2.8452,-36.796,-41.719
6271.4,65.525,-4.8452,-31.796,-39.719
6281.3,64.525,-4.8452,-31.796,-39.719
6291.2,60.525,-5.8452,-30.796,-40.719
6301.1,57.525,-6.8452,-30.796,-40.719
6311.0,53.525,-7.8452,-34.796,-43.719
6320.9,49.525,-8.8452,-34.796,-43.719
6330.8,47.525,-10.845,-33.796,-43.719
6340.6,41.525,-12.845,-33.796,-43.719
6350.5,34.525,-13.845,-36.796,-44.719
6360.4,32.525,-14.845,-36.796,-44.719
6370.3,28.525,-15.845,-40.796,-44.719
6380.2,26.525,-17.845,-40.796,-44.719
6390.1,23.525,-16.845,-44.796,-46.719
6400.0,19.525,-20.845,-44.796,-46.719
6409.8,14.525,-20.845,-45.796,-45.719
6419.7,13.525,-20.845,-45.796,-45.719
6429.6,8.5254,-22.845,-46.796,-45.719
6439.5,5.5254,-23.845,-46.796,-44.719
6449.4,1.5254,-24.845,-47.796,-44.719
6459.3,-2.4746,-24.845,-48.796,-45.719
6469.2,-1.4746,-25.845,-50.796,-44.719
6479.0,1.5254,-23.845,-50.796,-46.719
6488.9,-1.4746,-22.845,-53.796,-46.719
6498.8,-1.4746,-22.845,-57.796,-49.719
6508.7,3.5254,-19.845,-60.796,-49.719
6518.6,12.525,-15.845,-60.796,-49.719
6528.5,21.525,-12.845,-61.796,-49.719
6538.4,32.525,-10.845,-56.796,-46.719
6548.2,43.525,-7.8452,-49.796,-43.719
6558.1,55.525,-5.8452,-39.796,-39.719
6568.0,66.525,-3.8452,-30.796,-35.719
6577.9,75.525,-1.8452,-18.796,-31.719
6587.8,81.525,-1.8452,-6.7963,-26.719
6597.7,89.525,0.15482,3.2037,-24.719
6607.6,92.525,0.15482,12.204,-22.719
6617.4,93.525,-0.84518,17.204,-20.719
6627.3,93.525,0.15482,18.204,-21.719
6637.2,91.525,-0.84518,18.204,-22.719
6647.1,90.525,-1.8452,18.204,-22.719
6657.0,88.525,-0.84518,16.204,-23.719
6666.9,86.525,-1.8452,10.204,-26.719
6676.8,84.525,-1.8452,5.2037,-29.719
6686.6,82.525,-0.84518,1.2037,-30.719
6696.5,83.525,0.15482,-3.7963,-32.719
6706.4,83.525,1.1548,-6.7963,-34.719
6716.3,85.525,1.1548,-10.796,-36.719
6726.2,89.525,2.1548,-14.796,-36.719
6736.1,89.525,2.1548,-17.796,-36.719
6746.0,91.525,1.1548,-19.796,-35.719
6755.8,91.525,1.1548,-20.796,-35.719
6765.7,93.525,1.1548,-20.796,-35.719
6775.6,93.525,1.1548,-20.796,-34.719
6785.5,92.525,0.15482,-17.796,-33.719
6795.4,92.525,0.15482,-15.796,-31.719
6805.3,90.525,-0.84518,-16.796,-30.719
6815.2,90.525,-0.84518,-15.796,-30.719
6825.0,85.525,-2.8452,-13.796,-30.719
6834.9,85.525,-2.8452,-11.796,-31.719
6844.8,78.525,-3.8452,-11.796,-31.719
6854.7,78.525,-3.8452,-12.796,-31.719
6864.6,70.525,-6.8452,-14.796,-33.719
6874.5,70.525,-6.8452,-14.796,-34.719
6884.4,61.525,-8.8452,-17.796,-34.719
6894.2,61.525,-8.8452,-19.796,-34.719
6904.1,59.525,-9.8452,-19.796,-36.719
6914.0,56.525,-9.8452,-21.796,-36.719
6923.9,51.525,-10.845,-24.796,-35.719
6933.8,48.525,-12.845,-26.796,-37.719
6943.7,45.525,-13.845,-26.796,-37.719
6953.6,41.525,-15.845,-26.796,-35.719
6963.4,38.525,-17.845,-29.796,-36.719
6973.3,34.525,-17.845,-30.796,-37.719
6983.2,29.525,-19.845,-32.796,-37.719
6993.1,24.525,-21.845,-32.796,-37.719
7003.0,21.525,-21.845,-35.796,-35.719
7012.9,21.525,-21.845,-33.796,-36.719
7022.8,22.525,-19.845,-37.796,-38.719
7032.6,16.525,-21.845,-41.796,-39.719
7042.5,19.525,-19.845,-43.796,-43.719
7052.4,24.525,-15.845,-44.796,-41.719
7062.3,36.525,-12.845,-44.796,-40.719
7072.2,46.525,-10.845,-41.796,-36.719
7082.1,57.525,-7.8452,-30.796,-34.719
7092.0,68.525,-4.8452,-22.796,-30.719
7101.8,79.525,-3.8452,-12.796,-27.719
7111.7,86.525,-1.8452,-3.7963,-24.719
7121.6,95.525,-1.8452,7.2037,-20.719
7131.5,101.53,-1.8452,16.204,-16.719
7141.4,106.53,-0.84518,22.204,-15.719
7151.3,107.53,0.15482,25.204,-15.719
7161.2,106.53,-0.84518,25.204,-15.719
7171.0,105.53,-1.8452,25.204,-17.719
7180.9,102.53,-1.8452,24.204,-18.719
7190.8,100.53,-2.8452,21.204,-20.719
7200.7,98.525,-3.8452,18.204,-22.719
7210.6,94.525,-2.8452,14.204,-24.719
7220.5,91.525,-3.8452,11.204,-25.719
7230.4,89.525,-3.8452,4.2037,-27.719
7240.2,89.525,-2.8452,-0.79634,-27.719
7250.1,91.525,-2.8452,-3.7963,-28.719
7260.0,91.525,-1.8452,-8.7963,-29.719
7269.9,93.525,-1.8452,-8.7963,-29.719
7279.8,94.525,-1.8452,-8.7963,-29.719
7289.7,96.525,-2.8452,-8.7963,-29.719
7299.5,97.525,-1.8452,-11.796,-28.719
7309.4,98.525,-1.8452,-11.796,-28.719
7319.3,98.525,-2.8452,-11.796,-26.719
7329.2,96.525,-3.8452,-11.796,-26.719
7339.1,93.525,-4.8452,-7.7963,-27.719
7349.0,92.525,-4.8452,-7.7963,-27.719
7358.9,88.525,-5.8452,-6.7963,-27.719
7368.8,84.525,-7.8452,-6.7963,-27.719
7378.6,83.525,-8.8452,-6.7963,-25.719
7388.5,77.525,-8.8452,-6.7963,-25.719
7398.4,74.525,-10.845,-8.7963,-25.719
7408.3,70.525,-11.845,-8.7963,-25.719
7418.2,67.525,-12.845,-8.7963,-26.719
7428.1,62.525,-13.845,-8.7963,-26.719
7437.9,59.525,-13.845,-10.796,-27.719
7447.8,56.525,-14.845,-10.796,-27.719
7457.7,53.525,-15.845,-15.796,-29.719
7467.6,51.525,-15.845,-15.796,-29.719
7477.5,50.525,-15.845,-19.796,-29.719
7487.4,45.525,-17.845,-19.796,-28.719
7497.3,42.525,-18.845,-21.796,-29.719
7507.2,39.525,-18.845,-21.796,-28.719
7517.0,37.525,-20.845,-25.796,-30.719
7526.9,33.525,-21.845,-26.796,-30.719
7536.8,30.525,-20.845,-25.796,-30.719
7546.7,31.525,-19.845,-31.796,-32.719
7556.6,34.525,-17.845,-30.796,-32.719
7566.5,33.525,-16.845,-33.796,-33.719
7576.3,35.525,-14.845,-36.796,-34.719
7586.2,35.525,-14.845,-40.796,-37.719
7596.1,53.525,-8.8452,-42.796,-38.719
7606.0,53.525,-8.8452,-40.796,-35.719
7615.9,72.525,-2.8452,-37.796,-31.719
7625.8,72.525,-2.8452,-30.796,-29.719
7635.7,92.525,1.1548,-22.796,-26.719
7645.5,92.525,1.1548,-13.796,-22.719
7655.4,108.53,3.1548,-6.7963,-18.719
7665.3,108.53,3.1548,4.2037,-16.719
7675.2,120.53,6.1548,12.204,-14.719
7685.1,120.53,6.1548,15.204,-13.719
7695.0,121.53,5.1548,22.204,-12.719
7704.9,121.53,5.1548,23.204,-11.719
7714.7,116.53,3.1548,22.204,-13.719
7724.6,116.53,3.1548,22.204,-13.719
7734.5,109.53,2.1548,19.204,-14.719
7744.4,109.53,2.1548,15.204,-16.719
7754.3,106.53,2.1548,9.2037,-19.719
7764.2,102.53,1.1548,4.2037,-21.719
7774.1,100.53,0.15482,-0.79634,-24.719
7783.9,98.525,1.1548,-6.7963,-25.719
7793.8,98.525,2.1548,-12.796,-28.719
7803.7,99.525,2.1548,-14.796,-28.719
7813.6,100.53,2.1548,-21.796,-29.719
7823.5,101.53,2.1548,-23.796,-29.719
7833.4,102.53,2.1548,-25.796,-29.719
7843.3,104.53,2.1548,-25.796,-28.719
7853.1,104.53,2.1548,-22.796,-26.719
7863.0,102.53,0.15482,-24.796,-28.719
7872.9,100.53,-0.84518,-23.796,-26.719
7882.8,99.525,-0.84518,-21.796,-26.719
7892.7,97.525,-1.8452,-19.796,-25.719
7902.6,94.525,-3.8452,-18.796,-26.719
7912.5,91.525,-5.8452,-20.796,-26.719
7922.3,85.525,-5.8452,-20.796,-26.719
7932.2,82.525,-7.8452,-19.796,-27.719
7942.1,77.525,-7.8452,-22.796,-27.719
7952.0,71.525,-9.8452,-21.796,-27.719
7961.9,70.525,-9.8452,-23.796,-27.719
7971.8,64.525,-11.845,-26.796,-29.719
7981.7,60.525,-11.845,-26.796,-28.719
7991.5,55.525,-13.845,-29.796,-28.719
8001.4,52.525,-14.845,-30.796,-29.719
8011.3,49.525,-14.845,-33.796,-29.719
8021.2,45.525,-15.845,-35.796,-30.719
8031.1,43.525,-16.845,-38.796,-31.719
8041.0,40.525,-16.845,-42.796,-30.719
8050.9,36.525,-17.845,-43.796,-32.719
8060.7,31.525,-18.845,-45.796,-33.719
8070.6,30.525,-18.845,-48.796,-34.719
8080.5,28.525,-19.845,-47.796,-35.719
8090.4,27.525,-17.845,-50.796,-35.719
8100.3,27.525,-16.845,-54.796,-34.719
8110.2,26.525,-16.845,-54.796,-36.719
8120.1,28.525,-13.845,-59.796,-37.719
8129.9,34.525,-9.8452,-61.796,-38.719
8139.8,44.525,-6.8452,-63.796,-39.719
8149.7,56.525,-2.8452,-62.796,-38.719
8159.6,67.525,1.1548,-55.796,-35.719
8169.5,76.525,2.1548,-48.796,-32.719
8179.4,87.525,5.1548,-40.796,-27.719
8189.3,97.525,7.1548,-31.796,-24.719
8199.1,105.53,9.1548,-22.796,-21.719
8209.0,112.53,9.1548,-12.796,-18.719
8218.9,117.53,11.155,-5.7963,-16.719
8228.8,119.53,11.155,-2.7963,-17.719
8238.7,119.53,11.155,0.20366,-17.719
8248.6,116.53,10.155,-0.79634,-17.719
8258.5,113.53,7.1548,1.2037,-16.719
8268.3,107.53,6.1548,-0.79634,-17.719
8278.2,105.53,5.1548,-4.7963,-20.719
8288.1,101.53,5.1548,-7.7963,-21.719
8298.0,96.525,5.1548,-14.796,-23.719
8307.9,91.525,3.1548,-17.796,-24.719
8317.8,89.525,3.1548,-20.796,-25.719
8327.7,88.525,3.1548,-17.796,-20.719
8337.5,87.525,2.1548,-17.796,-19.719
8347.4,86.525,2.1548,-20.796,-19.719
8357.3,84.525,2.1548,-23.796,-18.719
8367.2,86.525,2.1548,-22.796,-18.719
8377.1,84.525,0.15482,-22.796,-18.719
8387.0,82.525,0.15482,-24.796,-17.719
8396.9,82.525,-1.8452,-24.796,-17.719
8406.7,79.525,-2.8452,-23.796,-15.719
8416.6,79.525,-2.8452,-23.796,-15.719
8426.5,77.525,-4.8452,-21.796,-14.719
8436.4,77.525,-4.8452,-21.796,-14.719
8446.3,68.525,-7.8452,-21.796,-16.719
8456.2,68.525,-7.8452,-21.796,-16.719
8466.1,58.525,-9.8452,-21.796,-16.719
8475.9,58.525,-9.8452,-21.796,-16.719
8485.8,48.525,-13.845,-23.796,-17.719
8495.7,48.525,-13.845,-23.796,-17.719
8505.6,38.525,-16.845,-25.796,-17.719
8515.5,38.525,-16.845,-25.796,-17.719
8525.4,26.525,-18.845,-31.796,-18.719
8535.3,26.525,-18.845,-31.796,-18.719
8545.1,18.525,-21.845,-34.796,-20.719
8555.0,18.525,-21.845,-34.796,-20.719
8564.9,9.5254,-24.845,-40.796,-21.719
8574.8,9.5254,-24.845,-40.796,-21.719
8584.7,7.5254,-25.845,-41.796,-21.719
8594.6,0.52538,-26.845,-44.796,-22.719
8604.5,-4.4746,-28.845,-46.796,-23.719
8614.3,-9.4746,-30.845,-48.796,-23.719
8624.2,-11.475,-30.845,-50.796,-24.719
8634.1,-15.475,-31.845,-52.796,-25.719
8644.0,-18.475,-31.845,-54.796,-26.719
8653.9,-17.475,-31.845,-56.796,-25.719
8663.8,-17.475,-29.845,-56.796,-26.719
8673.7,-21.475,-30.845,-60.796,-28.719
8683.5,-20.475,-28.845,-63.796,-29.719
8693.4,-15.475,-27.845,-65.796,-30.719
8703.3,-6.4746,-23.845,-64.796,-28.719
8713.2,4.5254,-21.845,-62.796,-26.719
8723.1,12.525,-18.845,-54.796,-22.719
8733.0,17.525,-17.845,-46.796,-18.719
8742.9,27.525,-16.845,-36.796,-16.719
8752.7,34.525,-15.845,-27.796,-13.719
8762.6,42.525,-14.845,-16.796,-9.7187
8772.5,47.525,-13.845,-10.796,-6.7187
8782.4,50.525,-13.845,-1.7963,-4.7187
8792.3,51.525,-14.845,1.2037,-3.7187
8802.2,49.525,-14.845,2.2037,-5.7187
8812.1,45.525,-15.845,3.2037,-4.7187
8821.9,40.525,-17.845,1.2037,-6.7187
8831.8,37.525,-18.845,-1.7963,-5.7187
8841.7,32.525,-20.845,-1.7963,-8.7187
8851.6,26.525,-22.845,-7.7963,-10.719
8861.5,22.525,-23.845,-13.796,-12.719
8871.4,19.525,-23.845,-17.796,-13.719
8881.3,16.525,-22.845,-23.796,-16.719
8891.1,15.525,-22.845,-28.796,-17.719
8901.0,15.525,-22.845,-31.796,-19.719
8910.9,14.525,-23.845,-36.796,-19.719
8920.8,14.525,-23.845,-36.796,-19.719
8930.7,12.525,-24.845,-38.796,-18.719
8940.6,12.525,-24.845,-40.796,-19.719
8950.5,10.525,-25.845,-38.796,-17.719
8960.3,10.525,-26.845,-38.796,-17.719
8970.2,10.525,-27.845,-39.796,-16.719
8980.1,7.5254,-28.845,-37.796,-16.719
8990.0,4.5254,-29.845,-37.796,-17.719
8999.9,1.5254,-29.845,-38.796,-18.719
9009.8,-4.4746,-31.845,-39.796,-17.719
9019.7,-8.4746,-33.845,-39.796,-18.719
9029.5,-12.475,-35.845,-40.796,-19.719
9039.4,-18.475,-36.845,-41.796,-20.719
9049.3,-23.475,-37.845,-40.796,-18.719
9059.2,-28.475,-39.845,-39.796,-19.719
9069.1,-35.475,-40.845,-43.796,-20.719
9079.0,-40.475,-42.845,-44.796,-20.719
9088.9,-45.475,-44.845,-46.796,-20.719
9098.7,-53.475,-46.845,-49.796,-21.719
9108.6,-56.475,-48.845,-51.796,-22.719
9118.5,-61.475,-49.845,-54.796,-23.719
9128.4,-67.475,-51.845,-57.796,-25.719
9138.3,-70.475,-52.845,-61.796,-24.719
9148.2,-75.475,-54.845,-63.796,-25.719
9158.1,-79.475,-56.845,-64.796,-26.719
9167.9,-84.475,-57.845,-65.796,-25.719
9177.8,-88.475,-58.845,-66.796,-27.719
9187.7,-93.475,-59.845,-69.796,-27.719
9197.6,-95.475,-60.845,-70.796,-28.719
9207.5,-98.475,-59.845,-71.796,-28.719
9217.4,-96.475,-58.845,-70.796,-26.719
9227.3,-99.475,-58.845,-74.796,-26.719
9237.1,-99.475,-56.845,-76.796,-30.719
9247.0,-94.475,-54.845,-80.796,-31.719
9256.9,-85.475,-51.845,-81.796,-31.719
9266.8,-85.475,-51.845,-79.796,-29.719
9276.7,-68.475,-45.845,-76.796,-27.719
9286.6,-68.475,-45.845,-70.796,-24.719
9296.5,-52.475,-43.845,-61.796,-22.719
9306.3,-52.475,-43.845,-51.796,-18.719
9316.2,-41.475,-41.845,-39.796,-14.719
9326.1,-41.475,-41.845,-31.796,-10.719
9336.0,-31.475,-39.845,-24.796,-8.7187
9345.9,-31.475,-39.845,-17.796,-7.7187
9355.8,-28.475,-39.845,-16.796,-7.7187
9365.7,-28.475,-39.845,-15.796,-7.7187
9375.5,-34.475,-41.845,-14.796,-8.7187
9385.4,-34.475,-41.845,-14.796,-8.7187
9395.3,-40.475,-41.845,-18.796,-11.719
9405.2,-40.475,-41.845,-18.796,-11.719
9415.1,-48.475,-41.845,-29.796,-15.719
9425.0,-48.475,-41.845,-29.796,-15.719
9434.9,-50.475,-41.845,-41.796,-20.719
9444.7,-54.475,-41.845,-41.796,-20.719
9454.6,-54.475,-40.845,-52.796,-24.719
9464.5,-53.475,-39.845,-52.796,-24.719
9474.4,-55.475,-38.845,-60.796,-26.719
9484.3,-52.475,-38.845,-60.796,-26.719
9494.2,-51.475,-37.845,-64.796,-26.719
9504.1,-51.475,-35.845,-64.796,-26.719
9513.9,-49.475,-35.845,-66.796,-26.719
9523.8,-49.475,-36.845,-66.796,-26.719
9533.7,-48.475,-35.845,-65.796,-24.719
9543.6,-49.475,-35.845,-65.796,-24.719
9553.5,-48.475,-34.845,-64.796,-25.719
9563.4,-51.475,-34.845,-64.796,-25.719
9573.3,-53.475,-34.845,-66.796,-25.719
9583.1,-54.475,-34.845,-66.796,-25.719
9593.0,-57.475,-34.845,-66.796,-26.719
9602.9,-59.475,-35.845,-66.796,-26.719
9612.8,-62.475,-35.845,-66.796,-26.719
9622.7,-64.475,-34.845,-68.796,-28.719
9632.6,-67.475,-35.845,-70.796,-28.719
9642.5,-71.475,-34.845,-71.796,-28.719
9652.3,-74.475,-35.845,-73.796,-30.719
9662.2,-76.475,-34.845,-75.796,-31.719
9672.1,-79.475,-33.845,-77.796,-32.719
9682.0,-82.475,-34.845,-80.796,-32.719
9691.9,-83.475,-33.845,-81.796,-30.719
9701.8,-82.475,-33.845,-84.796,-33.719
9711.7,-84.475,-31.845,-87.796,-34.719
9721.5,-85.475,-31.845,-91.796,-34.719
9731.4,-87.475,-32.845,-92.796,-34.719
9741.3,-87.475,-30.845,-94.796,-35.719
9751.2,-89.475,-29.845,-94.796,-35.719
9761.1,-88.475,-28.845,-97.796,-35.719
9771.0,-89.475,-28.845,-98.796,-35.719
9780.9,-88.475,-26.845,-100.8,-37.719
9790.7,-83.475,-23.845,-100.8,-36.719
9800.6,-82.475,-21.845,-103.8,-37.719
9810.5,-78.475,-17.845,-106.8,-39.719
9820.4,-71.475,-14.845,-110.8,-42.719
9830.3,-60.475,-9.8452,-110.8,-42.719
9840.2,-48.475,-6.8452,-110.8,-41.719
9850.0,-40.475,-3.8452,-107.8,-37.719
9859.9,-31.475,-1.8452,-96.796,-33.719
9869.8,-22.475,1.1548,-86.796,-31.719
9879.7,-17.475,1.1548,-77.796,-27.719
9889.6,-10.475,2.1548,-68.796,-23.719
9899.5,-7.4746,2.1548,-59.796,-20.719
9909.4,-3.4746,4.1548,-51.796,-17.719
9919.3,-2.4746,3.1548,-45.796,-16.719
9929.1,-2.4746,2.1548,-41.796,-15.719
9939.0,-4.4746,2.1548,-40.796,-17.719
9948.9,-8.4746,-0.84518,-42.796,-17.719
9958.8,-10.475,0.15482,-45.796,-19.719
9968.7,-13.475,0.15482,-47.796,-21.719
9978.6,-15.475,0.15482,-54.796,-24.719
9988.4,-17.475,-0.84518,-60.796,-25.719
9998.3,-20.475,0.15482,-68.796,-27.719
10008.0,-18.475,1.1548,-71.796,-31.719
10018.0,-17.475,3.1548,-77.796,-31.719
10028.0,-14.475,5.1548,-80.796,-33.719
10038.0,-13.475,4.1548,-85.796,-34.719
10048.0,-11.475,6.1548,-87.796,-32.719
10058.0,-9.4746,7.1548,-87.796,-35.719
10068.0,-6.4746,8.1548,-89.796,-30.719
10077.0,-4.4746,9.1548,-89.796,-31.719
10087.0,-3.4746,8.1548,-89.796,-30.719
10097.0,-3.4746,8.1548,-90.796,-30.719
10107.0,-1.4746,9.1548,-91.796,-31.719
10117.0,-1.4746,9.1548,-91.796,-33.719
10127.0,0.52538,10.155,-89.796,-31.719
10137.0,0.52538,10.155,-87.796,-31.719
10147.0,-1.4746,9.1548,-86.796,-31.719
10157.0,-1.4746,9.1548,-86.796,-30.719
10166.0,-5.4746,8.1548,-88.796,-31.719
10176.0,-5.4746,8.1548,-88.796,-31.719
10186.0,-13.475,7.1548,-86.796,-31.719
10196.0,-13.475,7.1548,-89.796,-32.719
10206.0,-18.475,7.1548,-90.796,-30.719
10216.0,-18.475,7.1548,-93.796,-32.719
10226.0,-23.475,5.1548,-95.796,-33.719
10236.0,-23.475,5.1548,-97.796,-34.719
10246.0,-33.475,4.1548,-100.8,-34.719
10255.0,-33.475,4.1548,-104.8,-35.719
10265.0,-34.475,4.1548,-105.8,-37.719
10275.0,-36.475,3.1548,-110.8,-38.719
10285.0,-40.475,2.1548,-110.8,-39.719
10295.0,-43.475,1.1548,-113.8,-38.719
10305.0,-47.475,0.15482,-115.8,-38.719
10315.0,-51.475,-0.84518,-117.8,-39.719
10325.0,-55.475,-0.84518,-119.8,-39.719
10334.0,-58.475,-2.8452,-120.8,-39.719
10344.0,-61.475,-2.8452,-120.8,-40.719
10354.0,-61.475,-1.8452,-121.8,-39.719
10364.0,-62.475,-0.84518,-125.8,-42.719
10374.0,-61.475,-0.84518,-126.8,-42.719
10384.0,-59.475,1.1548,-132.8,-44.719
10394.0,-52.475,4.1548,-130.8,-43.719
10404.0,-42.475,7.1548,-128.8,-41.719
10414.0,-35.475,9.1548,-122.8,-37.719
10423.0,-29.475,10.155,-115.8,-34.719
10433.0,-21.475,12.155,-115.8,-34.719
10443.0,-16.475,12.155,-94.796,-26.719
10453.0,-8.4746,13.155,-94.796,-26.719
10463.0,-5.4746,14.155,-78.796,-23.719
10473.0,-3.4746,15.155,-78.796,-23.719
10483.0,-2.4746,14.155,-70.796,-20.719
10493.0,-2.4746,13.155,-70.796,-20.719
10503.0,-4.4746,11.155,-67.796,-21.719
10512.0,-8.4746,9.1548,-67.796,-21.719
10522.0,-14.475,8.1548,-71.796,-24.719
10532.0,-21.475,7.1548,-71.796,-24.719
10542.0,-25.475,6.1548,-81.796,-28.719
10552.0,-32.475,4.1548,-81.796,-28.719
10562.0,-36.475,3.1548,-88.796,-32.719
10572.0,-40.475,3.1548,-88.796,-32.719
10582.0,-42.475,3.1548,-97.796,-34.719
10592.0,-44.475,3.1548,-97.796,-34.719
10601.0,-44.475,4.1548,-102.8,-33.719
10611.0,-45.475,4.1548,-102.8,-33.719
10621.0,-47.475,3.1548,-107.8,-33.719
10631.0,-48.475,2.1548,-107.8,-33.719
10641.0,-49.475,0.15482,-110.8,-33.719
10651.0,-51.475,-1.8452,-110.8,-33.719
10661.0,-53.475,-2.8452,-110.8,-33.719
10671.0,-55.475,-3.8452,-110.8,-33.719
10680.0,-55.475,-5.8452,-111.8,-33.719
10690.0,-59.475,-6.8452,-111.8,-33.719
10700.0,-61.475,-6.8452,-111.8,-34.719
10710.0,-66.475,-9.8452,-109.8,-34.719
10720.0,-71.475,-11.845,-109.8,-33.719
10730.0,-75.475,-12.845,-107.8,-33.719
10740.0,-80.475,-14.845,-107.8,-32.719
10750.0,-85.475,-16.845,-105.8,-32.719
10760.0,-90.475,-17.845,-105.8,-33.719
10769.0,-94.475,-18.845,-103.8,-32.719
10779.0,-99.475,-20.845,-105.8,-32.719
10789.0,-104.47,-22.845,-104.8,-31.719
10799.0,-108.47,-23.845,-105.8,-31.719
10809.0,-116.47,-25.845,-104.8,-30.719
10819.0,-120.47,-27.845,-107.8,-31.719
10829.0,-126.47,-28.845,-107.8,-32.719
10839.0,-131.47,-30.845,-109.8,-32.719
10849.0,-137.47,-31.845,-112.8,-31.719
10858.0,-141.47,-33.845,-113.8,-32.719
10868.0,-142.47,-34.845,-113.8,-33.719
10878.0,-148.47,-36.845,-114.8,-33.719
10888.0,-149.47,-37.845,-114.8,-32.719
10898.0,-152.47,-37.845,-114.8,-32.719
10908.0,-150.47,-34.845,-114.8,-30.719
10918.0,-153.47,-35.845,-115.8,-31.719
10928.0,-150.47,-34.845,-117.8,-31.719
10938.0,-146.47,-31.845,-120.8,-33.719
10947.0,-146.47,-31.845,-120.8,-32.719
10957.0,-130.47,-27.845,-120.8,-32.719
10967.0,-130.47,-27.845,-115.8,-29.719
10977.0,-117.47,-23.845,-109.8,-26.719
10987.0,-117.47,-23.845,-100.8,-22.719
10997.0,-104.47,-22.845,-91.796,-20.719
11007.0,-104.47,-22.845,-80.796,-15.719
11017.0,-95.475,-22.845,-72.796,-13.719
11026.0,-95.475,-22.845,-64.796,-9.7187
11036.0,-93.475,-23.845,-58.796,-8.7187
11046.0,-93.475,-23.845,-54.796,-8.7187
11056.0,-98.475,-26.845,-52.796,-7.7187
11066.0,-98.475,-26.845,-49.796,-7.7187
11076.0,-105.47,-30.845,-51.796,-8.7187
11086.0,-105.47,-30.845,-52.796,-9.7187
11096.0,-112.47,-31.845,-57.796,-11.719
11106.0,-112.47,-31.845,-61.796,-15.719
11115.0,-116.47,-31.845,-66.796,-15.719
11125.0,-120.47,-31.845,-70.796,-20.719
11135.0,-123.47,-32.845,-75.796,-18.719
11145.0,-124.47,-31.845,-77.796,-19.719
11155.0,-124.47,-31.845,-80.796,-19.719
11165.0,-124.47,-31.845,-84.796,-19.719
11175.0,-123.47,-30.845,-86.796,-19.719
11185.0,-123.47,-31.845,-88.796,-18.719
11195.0,-122.47,-31.845,-87.796,-17.719
11204.0,-122.47,-32.845,-86.796,-17.719
11214.0,-123.47,-33.845,-84.796,-17.719
11224.0,-122.47,-33.845,-86.796,-17.719
11234.0,-121.47,-34.845,-84.796,-17.719
11244.0,-124.47,-34.845,-85.796,-17.719
11254.0,-124.47,-35.845,-82.796,-16.719
11264.0,-127.47,-35.845,-81.796,-16.719
11274.0,-128.47,-36.845,-82.796,-16.719
11284.0,-132.47,-37.845,-79.796,-15.719
11293.0,-134.47,-39.845,-80.796,-16.719
11303.0,-137.47,-39.845,-81.796,-16.719
11313.0,-140.47,-40.845,-80.796,-15.719
11323.0,-143.47,-42.845,-80.796,-16.719
11333.0,-147.47,-43.845,-81.796,-16.719
11343.0,-152.47,-43.845,-81.796,-16.719
11353.0,-155.47,-44.845,-82.796,-15.719
11363.0,-157.47,-45.845,-84.796,-16.719
11372.0,-161.47,-47.845,-84.796,-17.719
11382.0,-163.47,-47.845,-86.796,-17.719
11392.0,-169.47,-47.845,-85.796,-16.719
11402.0,-172.47,-49.845,-86.796,-16.719
11412.0,-174.47,-50.845,-89.796,-17.719
11422.0,-177.47,-52.845,-90.796,-16.719
11432.0,-179.47,-52.845,-90.796,-17.719
11442.0,-181.47,-52.845,-90.796,-16.719
11452.0,-178.47,-49.845,-93.796,-16.719
11461.0,-182.47,-50.845,-95.796,-18.719
11471.0,-182.47,-50.845,-98.796,-21.719
11481.0,-175.47,-46.845,-98.796,-21.719
11491.0,-166.47,-43.845,-101.8,-21.719
11501.0,-157.47,-41.845,-101.8,-21.719
11511.0,-149.47,-40.845,-92.796,-14.719
11521.0,-140.47,-37.845,-92.796,-14.719
11531.0,-131.47,-36.845,-74.796,-7.7187
11541.0,-125.47,-35.845,-74.796,-7.7187
11550.0,-117.47,-35.845,-51.796,-1.7187
