t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
536.3,51.105,8.8457,-0.13208,23.268
546.2,50.105,9.8457,3.8679,23.268
556.0,52.105,9.8457,7.8679,23.268
565.9,57.105,10.846,10.868,23.268
575.8,53.105,7.8457,14.868,25.268
585.7,52.105,7.8457,18.868,24.268
595.6,50.105,6.8457,20.868,25.268
605.5,50.105,5.8457,21.868,24.268
615.4,45.105,3.8457,25.868,26.268
625.2,44.105,1.8457,27.868,27.268
635.1,44.105,0.84571,27.868,28.268
645.0,40.105,-1.1543,28.868,26.268
654.9,36.105,-3.1543,25.868,27.268
664.8,39.105,-0.15429,22.868,27.268
674.7,41.105,-1.1543,20.868,26.268
684.6,36.105,-3.1543,19.868,25.268
694.4,42.105,-0.15429,15.868,23.268
704.3,39.105,-0.15429,13.868,23.268
714.2,39.105,-1.1543,13.868,23.268
724.1,38.105,-2.1543,12.868,24.268
734.0,38.105,-1.1543,10.868,23.268
743.9,37.105,-2.1543,8.8679,22.268
753.8,38.105,-0.15429,10.868,22.268
763.6,38.105,-2.1543,7.8679,21.268
773.5,37.105,-1.1543,6.8679,19.268
783.4,39.105,-1.1543,5.8679,20.268
793.3,39.105,-2.1543,4.8679,21.268
803.2,36.105,-2.1543,3.8679,19.268
813.1,35.105,-3.1543,3.8679,19.268
823.0,35.105,-3.1543,2.8679,20.268
832.8,35.105,-2.1543,2.8679,20.268
842.7,36.105,-2.1543,-0.13208,18.268
852.6,39.105,-1.1543,-0.13208,18.268
862.5,38.105,-0.15429,-0.13208,17.268
872.4,36.105,-2.1543,-0.13208,17.268
882.3,35.105,-2.1543,-3.1321,17.268
892.2,34.105,-3.1543,-3.1321,17.268
902.0,32.105,-3.1543,-8.1321,15.268
911.9,28.105,-6.1543,-8.1321,15.268
921.8,30.105,-4.1543,-11.132,14.268
931.7,26.105,-7.1543,-11.132,14.268
941.6,24.105,-8.1543,-12.132,14.268
951.5,24.105,-9.1543,-12.132,14.268
961.4,20.105,-9.1543,-15.132,12.268
971.2,17.105,-12.154,-15.132,12.268
981.1,14.105,-11.154,-14.132,12.268
991.0,16.105,-11.154,-19.132,11.268
1000.9,17.105,-9.1543,-21.132,11.268
1010.8,24.105,-5.1543,-25.132,8.2677
1020.7,23.105,-6.1543,-25.132,9.2677
1030.6,25.105,-3.1543,-28.132,5.2677
1040.4,33.105,1.8457,-33.132,6.2677
1050.3,38.105,3.8457,-30.132,5.2677
1060.2,38.105,3.8457,-26.132,8.2677
1070.1,46.105,6.8457,-21.132,7.2677
1080.0,46.105,6.8457,-16.132,8.2677
1089.9,51.105,9.8457,-10.132,9.2677
1099.8,51.105,9.8457,-6.1321,10.268
1109.6,54.105,10.846,-1.1321,10.268
1119.5,54.105,10.846,0.86792,12.268
1129.4,61.105,11.846,2.8679,11.268
1139.3,61.105,11.846,4.8679,10.268
1149.2,64.105,12.846,4.8679,11.268
1159.1,64.105,12.846,7.8679,12.268
1169.0,68.105,14.846,8.8679,12.268
1178.8,68.105,14.846,11.868,14.268
1188.7,68.105,12.846,10.868,14.268
1198.6,68.105,12.846,10.868,13.268
1208.5,76.105,18.846,9.8679,14.268
1218.4,76.105,18.846,8.8679,13.268
1228.3,72.105,15.846,6.8679,14.268
1238.1,79.105,19.846,2.8679,12.268
1248.0,80.105,21.846,1.8679,11.268
1257.9,83.105,21.846,-1.1321,12.268
1267.8,83.105,23.846,-1.1321,10.268
1277.7,86.105,24.846,-2.1321,12.268
1287.6,90.105,25.846,-3.1321,11.268
1297.5,89.105,24.846,-2.1321,11.268
1307.4,89.105,25.846,-6.1321,10.268
1317.2,93.105,26.846,-4.1321,8.2677
1327.1,94.105,26.846,-8.1321,7.2677
1337.0,93.105,27.846,-8.1321,9.2677
1346.9,94.105,27.846,-8.1321,9.2677
1356.8,95.105,27.846,-10.132,7.2677
1366.7,95.105,26.846,-12.132,7.2677
1376.5,96.105,28.846,-13.132,7.2677
1386.4,95.105,28.846,-13.132,7.2677
1396.3,94.105,27.846,-15.132,7.2677
1406.2,94.105,29.846,-18.132,5.2677
1416.1,93.105,27.846,-20.132,7.2677
1426.0,95.105,29.846,-20.132,5.2677
1435.9,94.105,28.846,-22.132,5.2677
1445.7,92.105,25.846,-22.132,5.2677
1455.6,94.105,27.846,-25.132,4.2677
1465.5,94.105,28.846,-26.132,4.2677
1475.4,91.105,25.846,-27.132,4.2677
1485.3,88.105,24.846,-29.132,3.2677
1495.2,86.105,23.846,-30.132,3.2677
1505.1,84.105,22.846,-31.132,3.2677
1514.9,82.105,21.846,-34.132,3.2677
1524.8,78.105,20.846,-35.132,3.2677
1534.7,79.105,20.846,-40.132,1.2677
1544.6,80.105,22.846,-41.132,0.26771
1554.5,84.105,25.846,-43.132,-0.73229
1564.4,84.105,24.846,-44.132,-0.73229
1574.3,88.105,27.846,-47.132,-0.73229
1584.1,94.105,33.846,-45.132,-3.7323
1594.0,100.1,36.846,-43.132,-2.7323
1603.9,103.1,37.846,-38.132,-1.7323
1613.8,107.1,38.846,-33.132,-0.73229
1623.7,111.1,41.846,-27.132,1.2677
1633.6,115.1,41.846,-18.132,0.26771
1643.5,117.1,41.846,-15.132,4.2677
1653.3,115.1,40.846,-13.132,3.2677
1663.2,118.1,39.846,-11.132,5.2677
1673.1,119.1,40.846,-11.132,2.2677
1683.0,123.1,40.846,-6.1321,4.2677
1692.9,127.1,42.846,-5.1321,7.2677
1702.8,128.1,41.846,-2.1321,6.2677
1712.7,131.1,43.846,-2.1321,6.2677
1722.5,132.1,43.846,-1.1321,7.2677
1732.4,131.1,42.846,-0.13208,6.2677
1742.3,134.1,42.846,-3.1321,6.2677
1752.2,139.1,47.846,-3.1321,7.2677
1762.1,138.1,46.846,-5.1321,7.2677
1772.0,143.1,49.846,-7.1321,7.2677
1781.9,148.1,51.846,-6.1321,6.2677
1791.7,152.1,53.846,-10.132,6.2677
1801.6,154.1,55.846,-11.132,5.2677
1811.5,155.1,57.846,-11.132,6.2677
1821.4,158.1,57.846,-11.132,6.2677
1831.3,160.1,57.846,-10.132,5.2677
1841.2,161.1,58.846,-10.132,5.2677
1851.1,161.1,60.846,-11.132,4.2677
1860.9,161.1,61.846,-11.132,4.2677
1870.8,165.1,61.846,-12.132,1.2677
1880.7,163.1,60.846,-12.132,1.2677
1890.6,165.1,61.846,-13.132,2.2677
1900.5,163.1,60.846,-13.132,2.2677
1910.4,163.1,60.846,-14.132,2.2677
1920.3,162.1,60.846,-14.132,2.2677
1930.1,162.1,60.846,-16.132,1.2677
1940.0,164.1,60.846,-16.132,1.2677
1949.9,164.1,60.846,-20.132,-1.7323
1959.8,160.1,60.846,-20.132,-1.7323
1969.7,160.1,60.846,-24.132,-1.7323
1979.6,161.1,59.846,-24.132,-1.7323
1989.5,161.1,59.846,-25.132,-1.7323
1999.3,158.1,59.846,-25.132,-1.7323
2009.2,158.1,59.846,-27.132,-3.7323
2019.1,154.1,57.846,-27.132,-3.7323
2029.0,154.1,57.846,-28.132,-4.7323
2038.9,150.1,55.846,-30.132,-4.7323
2048.8,150.1,55.846,-32.132,-4.7323
2058.7,144.1,52.846,-32.132,-5.7323
2068.5,144.1,52.846,-33.132,-4.7323
2078.4,143.1,51.846,-35.132,-4.7323
2088.3,143.1,51.846,-37.132,-6.7323
2098.2,151.1,58.846,-40.132,-7.7323
2108.1,151.1,58.846,-42.132,-7.7323
2118.0,150.1,58.846,-43.132,-8.7323
2127.9,156.1,61.846,-46.132,-9.7323
2137.7,160.1,62.846,-45.132,-10.732
2147.6,163.1,65.846,-41.132,-9.7323
2157.5,166.1,65.846,-35.132,-9.7323
2167.4,171.1,65.846,-30.132,-9.7323
2177.3,173.1,66.846,-23.132,-6.7323
2187.2,178.1,70.846,-17.132,-4.7323
2197.1,177.1,68.846,-12.132,-2.7323
2206.9,179.1,69.846,-9.1321,-3.7323
2216.8,180.1,68.846,-6.1321,-1.7323
2226.7,182.1,68.846,-5.1321,-2.7323
2236.6,186.1,70.846,-4.1321,-3.7323
2246.5,189.1,72.846,-2.1321,-1.7323
2256.4,193.1,73.846,-1.1321,-1.7323
2266.3,192.1,72.846,-1.1321,-1.7323
2276.1,191.1,72.846,-1.1321,-1.7323
2286.0,190.1,71.846,-0.13208,-0.73229
2295.9,199.1,75.846,0.86792,0.26771
2305.8,196.1,74.846,-0.13208,-1.7323
2315.7,192.1,73.846,-3.1321,0.26771
2325.6,199.1,75.846,-4.1321,-0.73229
2335.5,200.1,76.846,-5.1321,0.26771
2345.3,202.1,78.846,-7.1321,-0.73229
2355.2,204.1,78.846,-8.1321,-1.7323
2365.1,204.1,78.846,-8.1321,-0.73229
2375.0,203.1,76.846,-8.1321,-0.73229
2384.9,204.1,79.846,-8.1321,-2.7323
2394.8,202.1,76.846,-10.132,-1.7323
2404.7,201.1,78.846,-10.132,-2.7323
2414.5,202.1,76.846,-10.132,-3.7323
2424.4,204.1,78.846,-12.132,-1.7323
2434.3,202.1,77.846,-11.132,-2.7323
2444.2,201.1,75.846,-11.132,-2.7323
2454.1,201.1,77.846,-10.132,-1.7323
2464.0,202.1,76.846,-11.132,-2.7323
2473.9,200.1,76.846,-10.132,-0.73229
2483.7,200.1,76.846,-12.132,-3.7323
2493.6,198.1,75.846,-13.132,-3.7323
2503.5,199.1,75.846,-18.132,-3.7323
2513.4,197.1,76.846,-16.132,-3.7323
2523.3,196.1,73.846,-16.132,-3.7323
2533.2,194.1,74.846,-18.132,-3.7323
2543.1,193.1,71.846,-19.132,-2.7323
2552.9,189.1,70.846,-20.132,-4.7323
2562.8,188.1,70.846,-22.132,-4.7323
2572.7,188.1,69.846,-22.132,-3.7323
2582.6,185.1,69.846,-23.132,-4.7323
2592.5,184.1,68.846,-25.132,-4.7323
2602.4,180.1,66.846,-28.132,-4.7323
2612.3,175.1,63.846,-29.132,-5.7323
2622.1,175.1,63.846,-29.132,-5.7323
2632.0,177.1,65.846,-31.132,-5.7323
2641.9,182.1,68.846,-35.132,-8.7323
2651.8,181.1,71.846,-36.132,-7.7323
2661.7,181.1,69.846,-38.132,-8.7323
2671.6,183.1,71.846,-39.132,-9.7323
2681.5,188.1,75.846,-38.132,-9.7323
2691.3,191.1,77.846,-35.132,-10.732
2701.2,194.1,76.846,-30.132,-9.7323
2711.1,196.1,78.846,-24.132,-7.7323
2721.0,199.1,79.846,-16.132,-6.7323
2730.9,201.1,80.846,-13.132,-5.7323
2740.8,202.1,79.846,-10.132,-1.7323
2750.7,205.1,80.846,-4.1321,-3.7323
2760.5,206.1,81.846,-4.1321,-2.7323
2770.4,208.1,81.846,-3.1321,-1.7323
2780.3,208.1,80.846,1.8679,-2.7323
2790.2,210.1,80.846,2.8679,-1.7323
2800.1,208.1,79.846,2.8679,-1.7323
2810.0,208.1,80.846,1.8679,-1.7323
2819.9,208.1,80.846,1.8679,-2.7323
2829.7,206.1,78.846,3.8679,-1.7323
2839.6,206.1,78.846,1.8679,0.26771
2849.5,206.1,77.846,0.86792,-0.73229
2859.4,206.1,77.846,-0.13208,-0.73229
2869.3,212.1,79.846,-3.1321,-1.7323
2879.2,212.1,79.846,-2.1321,-0.73229
2889.1,213.1,79.846,-6.1321,-1.7323
2898.9,213.1,79.846,-7.1321,-2.7323
2908.8,210.1,79.846,-7.1321,-2.7323
2918.7,210.1,79.846,-7.1321,-2.7323
2928.6,208.1,79.846,-7.1321,-2.7323
2938.5,208.1,79.846,-9.1321,-3.7323
2948.4,210.1,78.846,-9.1321,-3.7323
2958.3,210.1,78.846,-13.132,-4.7323
2968.1,207.1,78.846,-13.132,-4.7323
2978.0,207.1,78.846,-13.132,-4.7323
2987.9,206.1,77.846,-13.132,-4.7323
2997.8,207.1,76.846,-16.132,-3.7323
3007.7,206.1,76.846,-16.132,-3.7323
3017.6,205.1,76.846,-16.132,-4.7323
3027.5,205.1,76.846,-16.132,-4.7323
3037.3,202.1,73.846,-17.132,-5.7323
3047.2,199.1,73.846,-17.132,-5.7323
3057.1,200.1,73.846,-22.132,-6.7323
3067.0,197.1,74.846,-22.132,-6.7323
3076.9,197.1,73.846,-24.132,-7.7323
3086.8,193.1,71.846,-24.132,-7.7323
3096.7,190.1,69.846,-29.132,-8.7323
3106.5,187.1,66.846,-29.132,-8.7323
3116.4,183.1,67.846,-29.132,-6.7323
3126.3,181.1,66.846,-30.132,-8.7323
3136.2,178.1,64.846,-33.132,-7.7323
3146.1,176.1,63.846,-33.132,-8.7323
3156.0,171.1,59.846,-34.132,-7.7323
3165.9,166.1,58.846,-35.132,-9.7323
3175.7,165.1,57.846,-39.132,-9.7323
3185.6,164.1,58.846,-41.132,-9.7323
3195.5,165.1,60.846,-42.132,-9.7323
3205.4,168.1,60.846,-45.132,-10.732
3215.3,166.1,61.846,-46.132,-10.732
3225.2,170.1,62.846,-49.132,-10.732
3235.1,171.1,65.846,-49.132,-14.732
3244.9,172.1,64.846,-48.132,-13.732
3254.8,174.1,66.846,-43.132,-12.732
3264.7,176.1,67.846,-38.132,-11.732
3274.6,177.1,67.846,-30.132,-9.7323
3284.5,181.1,69.846,-24.132,-7.7323
3294.4,181.1,69.846,-19.132,-7.7323
3304.3,182.1,65.846,-15.132,-5.7323
3314.1,183.1,66.846,-14.132,-6.7323
3324.0,184.1,68.846,-14.132,-4.7323
3333.9,184.1,69.846,-8.1321,-3.7323
3343.8,185.1,68.846,-7.1321,-2.7323
3353.7,185.1,68.846,-5.1321,-2.7323
3363.6,184.1,67.846,-4.1321,-1.7323
3373.5,185.1,67.846,-2.1321,-0.73229
3383.3,183.1,65.846,-2.1321,0.26771
3393.2,188.1,68.846,-1.1321,1.2677
3403.1,183.1,65.846,-4.1321,1.2677
3413.0,185.1,66.846,-7.1321,1.2677
3422.9,187.1,69.846,-8.1321,0.26771
3432.8,185.1,69.846,-8.1321,-0.73229
3442.7,186.1,68.846,-10.132,-1.7323
3452.5,187.1,67.846,-12.132,1.2677
3462.4,185.1,68.846,-11.132,0.26771
3472.3,186.1,68.846,-12.132,-0.73229
3482.2,183.1,67.846,-12.132,0.26771
3492.1,183.1,65.846,-11.132,0.26771
3502.0,181.1,65.846,-12.132,-0.73229
3511.9,181.1,64.846,-11.132,1.2677
3521.7,178.1,63.846,-14.132,-1.7323
3531.6,177.1,63.846,-12.132,0.26771
3541.5,177.1,61.846,-15.132,-0.73229
3551.4,177.1,63.846,-15.132,-0.73229
3561.3,177.1,61.846,-14.132,-0.73229
3571.2,174.1,61.846,-16.132,1.2677
3581.1,173.1,60.846,-15.132,1.2677
3590.9,172.1,60.846,-16.132,0.26771
3600.8,169.1,58.846,-16.132,0.26771
3610.7,166.1,57.846,-18.132,1.2677
3620.6,164.1,56.846,-21.132,0.26771
3630.5,162.1,55.846,-20.132,-0.73229
3640.4,159.1,55.846,-21.132,0.26771
3650.3,156.1,53.846,-25.132,0.26771
3660.1,155.1,52.846,-25.132,0.26771
3670.0,151.1,51.846,-24.132,0.26771
3679.9,148.1,49.846,-27.132,0.26771
3689.8,148.1,49.846,-27.132,0.26771
3699.7,140.1,45.846,-26.132,1.2677
3709.6,140.1,45.846,-27.132,1.2677
3719.5,132.1,42.846,-27.132,0.26771
3729.3,132.1,42.846,-32.132,-0.73229
3739.2,127.1,40.846,-34.132,-1.7323
3749.1,127.1,40.846,-39.132,-2.7323
3759.0,126.1,41.846,-42.132,-3.7323
3768.9,126.1,41.846,-45.132,-4.7323
3778.8,126.1,43.846,-46.132,-5.7323
3788.6,126.1,43.846,-45.132,-4.7323
3798.5,130.1,47.846,-42.132,-5.7323
3808.4,130.1,47.846,-37.132,-2.7323
3818.3,136.1,48.846,-33.132,-3.7323
3828.2,136.1,48.846,-26.132,-1.7323
3838.1,138.1,48.846,-20.132,0.26771
3848.0,138.1,48.846,-18.132,0.26771
3857.9,138.1,48.846,-14.132,1.2677
3867.7,141.1,48.846,-13.132,1.2677
3877.6,140.1,46.846,-7.1321,2.2677
3887.5,138.1,46.846,-5.1321,3.2677
3897.4,136.1,44.846,-4.1321,5.2677
3907.3,132.1,42.846,-1.1321,7.2677
3917.2,128.1,40.846,-1.1321,7.2677
3927.1,123.1,36.846,0.86792,8.2677
3936.9,117.1,34.846,0.86792,8.2677
3946.8,119.1,35.846,-1.1321,7.2677
3956.7,117.1,33.846,-1.1321,7.2677
3966.6,113.1,31.846,-6.1321,6.2677
3976.5,115.1,34.846,-6.1321,6.2677
3986.4,114.1,32.846,-14.132,5.2677
3996.3,112.1,30.846,-14.132,5.2677
4006.1,109.1,29.846,-13.132,4.2677
4016.0,110.1,30.846,-13.132,4.2677
4025.9,107.1,29.846,-14.132,4.2677
4035.8,104.1,27.846,-14.132,4.2677
4045.7,102.1,25.846,-15.132,6.2677
4055.6,96.105,23.846,-15.132,6.2677
4065.4,95.105,22.846,-12.132,6.2677
4075.3,93.105,20.846,-12.132,6.2677
4085.2,90.105,19.846,-11.132,6.2677
4095.1,88.105,17.846,-11.132,6.2677
4105.0,83.105,16.846,-10.132,7.2677
4114.9,81.105,14.846,-10.132,7.2677
4124.8,80.105,12.846,-13.132,8.2677
4134.6,78.105,11.846,-13.132,7.2677
4144.5,74.105,9.8457,-12.132,7.2677
4154.4,75.105,10.846,-9.1321,7.2677
4164.3,71.105,7.8457,-12.132,8.2677
4174.2,66.105,4.8457,-13.132,9.2677
4184.1,62.105,2.8457,-12.132,8.2677
4194.0,57.105,0.84571,-13.132,9.2677
4203.8,54.105,-1.1543,-14.132,8.2677
4213.7,49.105,-3.1543,-16.132,8.2677
4223.6,45.105,-5.1543,-19.132,7.2677
4233.5,42.105,-7.1543,-21.132,8.2677
4243.4,37.105,-10.154,-20.132,7.2677
4253.3,31.105,-11.154,-19.132,9.2677
4263.2,26.105,-15.154,-20.132,10.268
4273.0,24.105,-16.154,-22.132,9.2677
4282.9,20.105,-17.154,-23.132,9.2677
4292.8,16.105,-17.154,-25.132,8.2677
4302.7,17.105,-17.154,-28.132,7.2677
4312.6,16.105,-16.154,-30.132,7.2677
4322.5,15.105,-17.154,-34.132,5.2677
4332.4,17.105,-13.154,-32.132,6.2677
4342.2,20.105,-11.154,-32.132,5.2677
4352.1,21.105,-11.154,-28.132,7.2677
4362.0,23.105,-9.1543,-20.132,7.2677
4371.9,28.105,-9.1543,-16.132,10.268
4381.8,25.105,-10.154,-9.1321,10.268
4391.7,26.105,-10.154,-5.1321,13.268
4401.6,24.105,-11.154,-1.1321,13.268
4411.4,24.105,-14.154,3.8679,12.268
4421.3,22.105,-16.154,7.8679,14.268
4431.2,18.105,-19.154,9.8679,14.268
4441.1,14.105,-19.154,11.868,15.268
4451.0,11.105,-23.154,15.868,18.268
4460.9,7.105,-25.154,15.868,18.268
4470.8,3.105,-28.154,16.868,19.268
4480.6,-3.895,-31.154,15.868,18.268
4490.5,-0.89501,-29.154,15.868,19.268
4500.4,-3.895,-32.154,14.868,21.268
4510.3,-8.895,-33.154,12.868,18.268
4520.2,-5.895,-31.154,10.868,18.268
4530.1,-8.895,-32.154,9.8679,20.268
4540.0,-11.895,-32.154,7.8679,19.268
4549.8,-12.895,-33.154,5.8679,17.268
4559.7,-12.895,-33.154,4.8679,18.268
4569.6,-17.895,-35.154,6.8679,18.268
4579.5,-17.895,-35.154,3.8679,17.268
4589.4,-20.895,-36.154,3.8679,18.268
4599.3,-20.895,-36.154,4.8679,16.268
4609.2,-22.895,-38.154,1.8679,16.268
4619.0,-22.895,-38.154,2.8679,17.268
4628.9,-27.895,-41.154,3.8679,14.268
4638.8,-27.895,-41.154,2.8679,15.268
4648.7,-33.895,-44.154,3.8679,17.268
4658.6,-33.895,-44.154,1.8679,17.268
4668.5,-39.895,-46.154,2.8679,17.268
4678.4,-39.895,-46.154,2.8679,17.268
4688.2,-44.895,-48.154,0.86792,19.268
4698.1,-44.895,-48.154,0.86792,18.268
4708.0,-50.895,-50.154,1.8679,19.268
4717.9,-50.895,-50.154,-1.1321,18.268
4727.8,-52.895,-52.154,-1.1321,18.268
4737.7,-59.895,-55.154,-3.1321,17.268
4747.6,-60.895,-57.154,-5.1321,17.268
4757.4,-63.895,-57.154,-6.1321,17.268
4767.3,-67.895,-59.154,-8.1321,17.268
4777.2,-71.895,-60.154,-10.132,17.268
4787.1,-76.895,-63.154,-12.132,15.268
4797.0,-82.895,-65.154,-13.132,17.268
4806.9,-87.895,-67.154,-13.132,18.268
4816.8,-90.895,-69.154,-15.132,16.268
4826.6,-89.895,-69.154,-16.132,16.268
4836.5,-92.895,-69.154,-17.132,15.268
4846.4,-92.895,-67.154,-20.132,15.268
4856.3,-94.895,-67.154,-23.132,15.268
4866.2,-95.895,-66.154,-22.132,16.268
4876.1,-89.895,-64.154,-17.132,16.268
4886.0,-88.895,-63.154,-14.132,16.268
4895.8,-88.895,-62.154,-10.132,17.268
4905.7,-86.895,-61.154,-5.1321,18.268
4915.6,-84.895,-61.154,0.86792,18.268
4925.5,-81.895,-59.154,3.8679,19.268
4935.4,-80.895,-59.154,8.8679,19.268
4945.3,-77.895,-60.154,12.868,20.268
4955.2,-77.895,-59.154,19.868,22.268
4965.0,-78.895,-60.154,18.868,22.268
4974.9,-78.895,-61.154,20.868,24.268
4984.8,-78.895,-61.154,26.868,24.268
4994.7,-79.895,-61.154,26.868,26.268
5004.6,-82.895,-62.154,26.868,27.268
5014.5,-83.895,-63.154,28.868,26.268
5024.4,-85.895,-66.154,28.868,26.268
5034.2,-86.895,-66.154,25.868,27.268
5044.1,-82.895,-65.154,25.868,27.268
5054.0,-89.895,-68.154,21.868,24.268
5063.9,-83.895,-66.154,21.868,24.268
5073.8,-86.895,-67.154,18.868,24.268
5083.7,-89.895,-68.154,18.868,24.268
5093.6,-90.895,-67.154,13.868,24.268
5103.4,-89.895,-68.154,13.868,24.268
5113.3,-89.895,-68.154,15.868,24.268
5123.2,-89.895,-68.154,15.868,24.268
5133.1,-89.895,-68.154,12.868,22.268
5143.0,-90.895,-68.154,12.868,22.268
5152.9,-88.895,-69.154,11.868,22.268
5162.8,-92.895,-69.154,11.868,22.268
5172.6,-89.895,-68.154,8.8679,21.268
5182.5,-91.895,-69.154,8.8679,21.268
5192.4,-91.895,-67.154,5.8679,19.268
5202.3,-88.895,-68.154,5.8679,19.268
5212.2,-90.895,-69.154,3.8679,19.268
5222.1,-91.895,-70.154,3.8679,19.268
5232.0,-89.895,-70.154,1.8679,18.268
5241.8,-92.895,-69.154,2.8679,18.268
5251.7,-91.895,-69.154,0.86792,19.268
5261.6,-89.895,-68.154,-0.13208,19.268
5271.5,-90.895,-68.154,1.8679,18.268
5281.4,-92.895,-70.154,-0.13208,18.268
5291.3,-93.895,-70.154,-1.1321,17.268
5301.2,-96.895,-71.154,-3.1321,17.268
5311.0,-98.895,-73.154,-6.1321,18.268
5320.9,-103.9,-75.154,-5.1321,16.268
5330.8,-105.9,-77.154,-8.1321,16.268
5340.7,-108.9,-79.154,-9.1321,16.268
5350.6,-107.9,-78.154,-13.132,15.268
5360.5,-107.9,-78.154,-13.132,14.268
5370.4,-105.9,-76.154,-14.132,13.268
5380.2,-102.9,-73.154,-19.132,12.268
5390.1,-104.9,-72.154,-19.132,12.268
5400.0,-97.895,-67.154,-24.132,11.268
5409.9,-91.895,-64.154,-25.132,11.268
5419.8,-88.895,-63.154,-22.132,11.268
5429.7,-88.895,-63.154,-16.132,12.268
5439.6,-80.895,-59.154,-10.132,13.268
5449.4,-80.895,-59.154,-3.1321,14.268
5459.3,-72.895,-56.154,3.8679,16.268
5469.2,-72.895,-56.154,8.8679,16.268
5479.1,-70.895,-55.154,11.868,18.268
5489.0,-70.895,-55.154,13.868,17.268
5498.9,-65.895,-56.154,16.868,18.268
5508.8,-65.895,-56.154,18.868,18.268
5518.6,-62.895,-55.154,19.868,18.268
5528.5,-62.895,-55.154,21.868,20.268
5538.4,-59.895,-53.154,25.868,20.268
5548.3,-59.895,-53.154,25.868,20.268
5558.2,-62.895,-55.154,24.868,21.268
5568.1,-62.895,-55.154,24.868,20.268
5578.0,-52.895,-50.154,23.868,21.268
5587.8,-52.895,-50.154,22.868,22.268
5597.7,-57.895,-50.154,20.868,20.268
5607.6,-51.895,-47.154,18.868,19.268
5617.5,-49.895,-46.154,16.868,20.268
5627.4,-49.895,-48.154,17.868,20.268
5637.3,-50.895,-47.154,14.868,18.268
5647.2,-48.895,-48.154,13.868,17.268
5657.0,-48.895,-45.154,14.868,16.268
5666.9,-47.895,-44.154,10.868,17.268
5676.8,-46.895,-44.154,11.868,15.268
5686.7,-44.895,-43.154,9.8679,17.268
5696.6,-44.895,-44.154,10.868,15.268
5706.5,-43.895,-43.154,8.8679,17.268
5716.4,-44.895,-42.154,7.8679,16.268
5726.2,-42.895,-43.154,8.8679,15.268
5736.1,-40.895,-42.154,7.8679,14.268
5746.0,-41.895,-42.154,3.8679,14.268
5755.9,-39.895,-42.154,5.8679,13.268
5765.8,-39.895,-40.154,2.8679,13.268
5775.7,-39.895,-40.154,0.86792,13.268
5785.6,-41.895,-41.154,-1.1321,12.268
5795.4,-40.895,-42.154,-2.1321,12.268
5805.3,-41.895,-42.154,-2.1321,13.268
5815.2,-43.895,-43.154,-3.1321,12.268
5825.1,-44.895,-44.154,-6.1321,13.268
5835.0,-47.895,-45.154,-6.1321,11.268
5844.9,-50.895,-46.154,-8.1321,10.268
5854.8,-49.895,-45.154,-6.1321,11.268
5864.6,-52.895,-48.154,-10.132,10.268
5874.5,-54.895,-49.154,-11.132,9.2677
5884.4,-60.895,-50.154,-12.132,8.2677
