t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
17660.0,303.04,96.6,-275.38,-158.49
17670.0,302.04,96.6,-280.38,-159.49
17680.0,301.04,95.6,-282.38,-159.49
17689.0,301.04,93.6,-282.38,-159.49
17699.0,300.04,93.6,-279.38,-156.49
17709.0,300.04,93.6,-279.38,-156.49
17719.0,298.04,92.6,-280.38,-153.49
17729.0,298.04,92.6,-280.38,-153.49
17739.0,297.04,92.6,-281.38,-153.49
17749.0,297.04,92.6,-281.38,-153.49
17759.0,295.04,90.6,-281.38,-151.49
17768.0,295.04,90.6,-281.38,-151.49
17778.0,293.04,87.6,-282.38,-152.49
17788.0,293.04,87.6,-282.38,-152.49
17798.0,292.04,87.6,-285.38,-153.49
17808.0,292.04,87.6,-285.38,-153.49
17818.0,290.04,87.6,-286.38,-152.49
17828.0,290.04,87.6,-286.38,-152.49
17838.0,288.04,86.6,-287.38,-151.49
17848.0,289.04,86.6,-287.38,-151.49
17857.0,286.04,84.6,-285.38,-151.49
17867.0,285.04,84.6,-285.38,-149.49
17877.0,285.04,86.6,-283.38,-148.49
17887.0,281.04,86.6,-284.38,-148.49
17897.0,276.04,83.6,-282.38,-145.49
17907.0,271.04,82.6,-280.38,-145.49
17917.0,268.04,81.6,-279.38,-143.49
17927.0,269.04,81.6,-275.38,-142.49
17937.0,271.04,82.6,-273.38,-140.49
17946.0,276.04,84.6,-268.38,-140.49
17956.0,279.04,84.6,-262.38,-137.49
17966.0,282.04,84.6,-253.38,-132.49
17976.0,286.04,85.6,-240.38,-127.49
17986.0,289.04,84.6,-229.38,-120.49
17996.0,287.04,84.6,-217.38,-114.49
18006.0,290.04,82.6,-204.38,-107.49
18016.0,288.04,81.6,-198.38,-104.49
18026.0,287.04,80.6,-192.38,-102.49
18035.0,285.04,79.6,-193.38,-103.49
18045.0,286.04,76.6,-196.38,-105.49
18055.0,285.04,76.6,-199.38,-108.49
18065.0,286.04,75.6,-203.38,-110.49
18075.0,285.04,74.6,-208.38,-113.49
18085.0,281.04,73.6,-215.38,-117.49
18095.0,281.04,74.6,-220.38,-122.49
18105.0,281.04,73.6,-232.38,-127.49
18114.0,281.04,74.6,-243.38,-133.49
18124.0,283.04,75.6,-255.38,-138.49
18134.0,283.04,76.6,-265.38,-144.49
18144.0,282.04,75.6,-275.38,-148.49
18154.0,283.04,75.6,-281.38,-151.49
18164.0,284.04,76.6,-286.38,-151.49
18174.0,281.04,75.6,-289.38,-154.49
18184.0,280.04,73.6,-291.38,-154.49
18194.0,281.04,72.6,-294.38,-155.49
18203.0,280.04,71.6,-296.38,-156.49
18213.0,279.04,69.6,-298.38,-155.49
18223.0,281.04,69.6,-301.38,-157.49
18233.0,277.04,69.6,-303.38,-158.49
18243.0,278.04,67.6,-305.38,-157.49
18253.0,278.04,67.6,-307.38,-158.49
18263.0,275.04,66.6,-306.38,-158.49
18273.0,277.04,67.6,-308.38,-159.49
18283.0,275.04,64.6,-309.38,-160.49
18292.0,274.04,65.6,-313.38,-161.49
18302.0,273.04,64.6,-315.38,-162.49
18312.0,272.04,63.6,-318.38,-161.49
18322.0,272.04,63.6,-319.38,-161.49
18332.0,273.04,64.6,-317.38,-161.49
18342.0,271.04,64.6,-317.38,-161.49
18352.0,271.04,63.6,-318.38,-159.49
18362.0,268.04,63.6,-321.38,-159.49
18372.0,267.04,62.6,-323.38,-159.49
18381.0,266.04,60.6,-322.38,-159.49
18391.0,264.04,59.6,-322.38,-158.49
18401.0,263.04,59.6,-319.38,-156.49
18411.0,263.04,59.6,-319.38,-156.49
18421.0,263.04,59.6,-315.38,-154.49
18431.0,262.04,58.6,-312.38,-151.49
18441.0,262.04,58.6,-311.38,-151.49
18451.0,261.04,58.6,-310.38,-151.49
18460.0,261.04,58.6,-311.38,-149.49
18470.0,259.04,58.6,-308.38,-147.49
18480.0,259.04,58.6,-306.38,-145.49
18490.0,255.04,55.6,-301.38,-143.49
18500.0,255.04,55.6,-295.38,-138.49
18510.0,252.04,53.6,-289.38,-135.49
18520.0,252.04,53.6,-280.38,-131.49
18530.0,249.04,54.6,-276.38,-128.49
18540.0,249.04,54.6,-272.38,-126.49
18549.0,242.04,55.6,-269.38,-125.49
18559.0,242.04,55.6,-267.38,-122.49
18569.0,239.04,53.6,-263.38,-121.49
18579.0,238.04,55.6,-256.38,-119.49
18589.0,240.04,55.6,-251.38,-117.49
18599.0,247.04,56.6,-242.38,-114.49
18609.0,249.04,57.6,-230.38,-110.49
18619.0,252.04,57.6,-230.38,-110.49
18629.0,256.04,56.6,-207.38,-98.489
18638.0,258.04,58.6,-207.38,-98.489
18648.0,261.04,56.6,-180.38,-84.489
18658.0,261.04,57.6,-180.38,-84.489
18668.0,258.04,56.6,-159.38,-75.489
18678.0,259.04,56.6,-159.38,-75.489
18688.0,259.04,56.6,-148.38,-73.489
18698.0,257.04,54.6,-148.38,-73.489
18708.0,261.04,54.6,-150.38,-76.489
18718.0,259.04,54.6,-150.38,-76.489
18727.0,256.04,53.6,-159.38,-82.489
18737.0,258.04,54.6,-159.38,-82.489
18747.0,252.04,52.6,-170.38,-88.489
18757.0,251.04,51.6,-170.38,-88.489
18767.0,250.04,51.6,-186.38,-98.489
18777.0,251.04,53.6,-186.38,-98.489
18787.0,252.04,53.6,-203.38,-108.49
18797.0,254.04,54.6,-203.38,-108.49
18806.0,255.04,55.6,-217.38,-114.49
18816.0,256.04,56.6,-217.38,-114.49
18826.0,257.04,55.6,-220.38,-114.49
18836.0,257.04,55.6,-220.38,-115.49
18846.0,258.04,54.6,-223.38,-116.49
18856.0,253.04,54.6,-226.38,-118.49
18866.0,255.04,53.6,-228.38,-119.49
18876.0,251.04,51.6,-228.38,-119.49
18886.0,254.04,52.6,-227.38,-119.49
18895.0,251.04,51.6,-228.38,-119.49
18905.0,251.04,49.6,-228.38,-120.49
18915.0,249.04,50.6,-227.38,-120.49
18925.0,248.04,50.6,-229.38,-120.49
18935.0,247.04,50.6,-230.38,-122.49
18945.0,247.04,49.6,-233.38,-124.49
18955.0,248.04,48.6,-239.38,-127.49
18965.0,247.04,50.6,-242.38,-130.49
18975.0,244.04,49.6,-247.38,-131.49
18984.0,245.04,49.6,-252.38,-132.49
18994.0,244.04,49.6,-256.38,-135.49
19004.0,244.04,50.6,-260.38,-138.49
19014.0,244.04,49.6,-263.38,-140.49
19024.0,243.04,48.6,-267.38,-142.49
19034.0,240.04,47.6,-272.38,-144.49
19044.0,239.04,46.6,-276.38,-146.49
19054.0,237.04,47.6,-279.38,-146.49
19064.0,236.04,45.6,-279.38,-146.49
19073.0,233.04,45.6,-282.38,-146.49
19083.0,235.04,46.6,-281.38,-147.49
19093.0,235.04,45.6,-282.38,-145.49
19103.0,234.04,45.6,-280.38,-144.49
19113.0,233.04,45.6,-277.38,-142.49
19123.0,231.04,45.6,-274.38,-140.49
19133.0,228.04,44.6,-271.38,-137.49
19143.0,225.04,41.6,-267.38,-133.49
19152.0,225.04,41.6,-261.38,-129.49
19162.0,226.04,44.6,-256.38,-127.49
19172.0,226.04,44.6,-253.38,-125.49
19182.0,216.04,44.6,-251.38,-123.49
19192.0,216.04,44.6,-245.38,-119.49
19202.0,211.04,44.6,-237.38,-114.49
19212.0,211.04,44.6,-228.38,-109.49
19222.0,215.04,42.6,-216.38,-105.49
19232.0,215.04,42.6,-204.38,-99.489
19241.0,224.04,44.6,-192.38,-93.489
19251.0,224.04,44.6,-181.38,-88.489
19261.0,229.04,45.6,-170.38,-84.489
19271.0,229.04,45.6,-162.38,-79.489
19281.0,232.04,45.6,-151.38,-74.489
19291.0,232.04,45.6,-136.38,-67.489
19301.0,232.04,45.6,-122.38,-61.489
19311.0,230.04,45.6,-110.38,-57.489
19321.0,229.04,45.6,-100.38,-52.489
19330.0,231.04,44.6,-91.384,-49.489
19340.0,231.04,44.6,-88.384,-49.489
19350.0,230.04,43.6,-85.384,-48.489
19360.0,228.04,41.6,-84.384,-48.489
19370.0,225.04,40.6,-87.384,-49.489
19380.0,224.04,39.6,-93.384,-52.489
19390.0,224.04,40.6,-98.384,-54.489
19400.0,224.04,39.6,-102.38,-56.489
19410.0,224.04,41.6,-107.38,-57.489
19419.0,227.04,42.6,-110.38,-59.489
19429.0,227.04,42.6,-110.38,-59.489
19439.0,226.04,43.6,-111.38,-59.489
19449.0,227.04,42.6,-111.38,-58.489
19459.0,225.04,40.6,-110.38,-58.489
19469.0,224.04,39.6,-107.38,-57.489
19479.0,224.04,38.6,-104.38,-55.489
19489.0,223.04,38.6,-103.38,-54.489
19498.0,221.04,38.6,-102.38,-52.489
19508.0,221.04,38.6,-95.384,-48.489
19518.0,220.04,37.6,-91.384,-45.489
19528.0,220.04,36.6,-83.384,-41.489
19538.0,221.04,37.6,-74.384,-36.489
19548.0,219.04,36.6,-66.384,-32.489
19558.0,216.04,35.6,-59.384,-27.489
19568.0,218.04,33.6,-53.384,-24.489
19578.0,218.04,35.6,-45.384,-19.489
19587.0,216.04,35.6,-39.384,-17.489
19597.0,215.04,35.6,-33.384,-15.489
19607.0,214.04,35.6,-29.384,-13.489
19617.0,214.04,36.6,-26.384,-12.489
19627.0,216.04,35.6,-23.384,-10.489
19637.0,213.04,36.6,-21.384,-8.4893
19647.0,213.04,35.6,-18.384,-7.4893
19657.0,211.04,35.6,-13.384,-4.4893
19667.0,209.04,35.6,-13.384,-4.4893
19676.0,211.04,34.6,-2.3837,1.5107
19686.0,209.04,33.6,5.6163,7.5107
19696.0,207.04,33.6,14.616,10.511
19706.0,205.04,33.6,14.616,10.511
19716.0,205.04,33.6,31.616,20.511
19726.0,204.04,33.6,31.616,20.511
19736.0,203.04,34.6,49.616,28.511
19746.0,204.04,33.6,49.616,28.511
19756.0,201.04,32.6,59.616,35.511
19765.0,198.04,31.6,59.616,35.511
19775.0,200.04,32.6,72.616,40.511
19785.0,201.04,34.6,72.616,40.511
19795.0,199.04,33.6,87.616,49.511
19805.0,194.04,35.6,87.616,49.511
19815.0,191.04,35.6,111.62,62.511
19825.0,188.04,34.6,111.62,62.511
19835.0,188.04,36.6,132.62,72.511
19844.0,188.04,33.6,132.62,72.511
19854.0,193.04,37.6,149.62,79.511
19864.0,197.04,36.6,149.62,79.511
19874.0,199.04,37.6,158.62,80.511
19884.0,199.04,37.6,158.62,80.511
19894.0,206.04,38.6,163.62,79.511
19904.0,206.04,38.6,163.62,79.511
19914.0,206.04,38.6,168.62,79.511
19924.0,206.04,38.6,172.62,82.511
19933.0,209.04,37.6,179.62,84.511
19943.0,209.04,37.6,186.62,87.511
19953.0,206.04,34.6,192.62,90.511
19963.0,206.04,34.6,203.62,96.511
19973.0,204.04,34.6,216.62,102.51
19983.0,204.04,34.6,228.62,108.51
19993.0,202.04,34.6,240.62,114.51
20003.0,202.04,34.6,249.62,118.51
20013.0,202.04,33.6,256.62,121.51
20022.0,201.04,34.6,259.62,123.51
20032.0,202.04,34.6,261.62,124.51
20042.0,199.04,34.6,264.62,124.51
20052.0,200.04,36.6,265.62,125.51
20062.0,201.04,34.6,269.62,126.51
20072.0,202.04,35.6,273.62,127.51
20082.0,202.04,34.6,276.62,128.51
20092.0,203.04,35.6,280.62,131.51
20102.0,201.04,34.6,284.62,133.51
20111.0,199.04,31.6,288.62,137.51
20121.0,197.04,31.6,293.62,139.51
20131.0,197.04,30.6,297.62,142.51
20141.0,195.04,30.6,304.62,145.51
20151.0,193.04,27.6,310.62,148.51
20161.0,192.04,27.6,318.62,152.51
20171.0,192.04,26.6,326.62,156.51
20181.0,190.04,27.6,336.62,160.51
20190.0,188.04,25.6,343.62,165.51
20200.0,187.04,26.6,352.62,169.51
20210.0,187.04,27.6,356.62,170.51
20220.0,184.04,26.6,358.62,172.51
20230.0,185.04,25.6,360.62,173.51
20240.0,182.04,24.6,364.62,175.51
20250.0,183.04,25.6,370.62,177.51
20260.0,183.04,22.6,375.62,180.51
20270.0,180.04,23.6,383.62,183.51
20279.0,179.04,22.6,388.62,185.51
20289.0,177.04,25.6,395.62,188.51
20299.0,178.04,24.6,401.62,192.51
20309.0,174.04,23.6,405.62,194.51
20319.0,174.04,24.6,409.62,197.51
20329.0,171.04,23.6,416.62,199.51
20339.0,171.04,22.6,421.62,201.51
20349.0,170.04,23.6,425.62,204.51
20359.0,168.04,21.6,431.62,207.51
20368.0,166.04,22.6,433.62,207.51
20378.0,166.04,21.6,435.62,208.51
20388.0,167.04,20.6,436.62,208.51
20398.0,166.04,23.6,439.62,209.51
20408.0,165.04,24.6,440.62,210.51
20418.0,164.04,24.6,443.62,211.51
20428.0,159.04,23.6,445.62,213.51
20438.0,155.04,23.6,449.62,213.51
20448.0,153.04,24.6,449.62,212.51
20457.0,154.04,25.6,451.62,212.51
20467.0,157.04,25.6,447.62,210.51
20477.0,164.04,26.6,445.62,206.51
20487.0,167.04,27.6,443.62,203.51
20497.0,171.04,26.6,442.62,199.51
20507.0,172.04,27.6,438.62,196.51
20517.0,178.04,27.6,435.62,192.51
20527.0,180.04,28.6,429.62,187.51
20536.0,179.04,27.6,425.62,186.51
20546.0,181.04,29.6,421.62,183.51
20556.0,180.04,30.6,420.62,184.51
20566.0,178.04,28.6,423.62,185.51
20576.0,177.04,26.6,426.62,189.51
20586.0,178.04,27.6,435.62,193.51
20596.0,178.04,27.6,444.62,198.51
20606.0,176.04,27.6,455.62,205.51
20616.0,176.04,27.6,464.62,211.51
20625.0,174.04,27.6,472.62,216.51
20635.0,174.04,27.6,476.62,217.51
20645.0,173.04,29.6,482.62,220.51
20655.0,173.04,29.6,487.62,222.51
20665.0,175.04,30.6,491.62,223.51
20675.0,175.04,30.6,493.62,226.51
20685.0,173.04,28.6,496.62,225.51
20695.0,173.04,28.6,496.62,225.51
20705.0,175.04,29.6,501.62,228.51
20714.0,175.04,29.6,501.62,228.51
20724.0,173.04,29.6,503.62,230.51
20734.0,173.04,29.6,503.62,230.51
20744.0,171.04,27.6,510.62,233.51
20754.0,170.04,26.6,510.62,233.51
20764.0,170.04,27.6,519.62,237.51
20774.0,167.04,27.6,519.62,237.51
20784.0,166.04,26.6,527.62,239.51
20794.0,166.04,24.6,527.62,239.51
20803.0,165.04,24.6,529.62,242.51
20813.0,163.04,26.6,529.62,242.51
20823.0,164.04,25.6,533.62,242.51
20833.0,162.04,25.6,533.62,242.51
20843.0,161.04,23.6,531.62,240.51
20853.0,160.04,24.6,531.62,240.51
20863.0,158.04,24.6,523.62,237.51
20873.0,159.04,23.6,523.62,237.51
20882.0,156.04,23.6,516.62,234.51
20892.0,157.04,23.6,511.62,230.51
20902.0,156.04,21.6,503.62,228.51
20912.0,154.04,23.6,501.62,226.51
20922.0,152.04,22.6,496.62,225.51
20932.0,152.04,21.6,495.62,224.51
20942.0,150.04,20.6,488.62,220.51
20952.0,151.04,22.6,485.62,218.51
20962.0,150.04,22.6,479.62,217.51
20971.0,151.04,21.6,474.62,214.51
20981.0,147.04,21.6,471.62,213.51
20991.0,147.04,21.6,466.62,212.51
21001.0,146.04,23.6,466.62,212.51
21011.0,147.04,23.6,462.62,210.51
21021.0,146.04,25.6,457.62,208.51
21031.0,142.04,25.6,452.62,206.51
21041.0,136.04,25.6,452.62,206.51
21051.0,133.04,24.6,443.62,202.51
21060.0,130.04,25.6,438.62,199.51
21070.0,132.04,24.6,435.62,199.51
21080.0,136.04,26.6,434.62,198.51
21090.0,143.04,26.6,435.62,199.51
21100.0,145.04,27.6,436.62,199.51
21110.0,150.04,28.6,442.62,200.51
21120.0,153.04,28.6,449.62,204.51
21130.0,155.04,29.6,457.62,208.51
21139.0,157.04,28.6,466.62,212.51
21149.0,158.04,30.6,475.62,216.51
21159.0,160.04,29.6,483.62,219.51
21169.0,158.04,30.6,490.62,221.51
21179.0,159.04,27.6,493.62,220.51
21189.0,158.04,27.6,490.62,217.51
21199.0,159.04,26.6,482.62,212.51
21209.0,158.04,28.6,472.62,207.51
21219.0,158.04,26.6,456.62,198.51
21228.0,156.04,26.6,436.62,188.51
21238.0,156.04,25.6,416.62,176.51
21248.0,154.04,25.6,394.62,167.51
21258.0,155.04,26.6,374.62,157.51
21268.0,155.04,25.6,351.62,148.51
21278.0,154.04,26.6,332.62,140.51
21288.0,156.04,26.6,315.62,132.51
21298.0,158.04,28.6,299.62,125.51
21308.0,158.04,29.6,286.62,118.51
21317.0,159.04,29.6,272.62,112.51
21327.0,159.04,29.6,260.62,106.51
21337.0,159.04,29.6,250.62,102.51
21347.0,159.04,29.6,240.62,98.511
21357.0,157.04,27.6,230.62,94.511
21367.0,157.04,27.6,223.62,91.511
21377.0,155.04,27.6,218.62,89.511
21387.0,155.04,27.6,216.62,90.511
21397.0,153.04,24.6,216.62,89.511
21406.0,153.04,24.6,214.62,90.511
21416.0,152.04,23.6,213.62,90.511
21426.0,152.04,23.6,214.62,90.511
21436.0,147.04,22.6,218.62,92.511
21446.0,147.04,22.6,218.62,93.511
21456.0,147.04,22.6,217.62,92.511
21466.0,147.04,22.6,216.62,92.511
21476.0,147.04,21.6,212.62,91.511
21485.0,145.04,20.6,207.62,87.511
21495.0,145.04,21.6,203.62,87.511
21505.0,144.04,20.6,201.62,87.511
21515.0,144.04,20.6,202.62,87.511
21525.0,144.04,19.6,207.62,88.511
21535.0,140.04,18.6,207.62,90.511
21545.0,139.04,19.6,212.62,90.511
21555.0,141.04,17.6,212.62,92.511
21565.0,138.04,18.6,212.62,91.511
21574.0,139.04,17.6,213.62,91.511
21584.0,138.04,17.6,210.62,90.511
21594.0,136.04,17.6,207.62,89.511
21604.0,135.04,16.6,206.62,90.511
21614.0,136.04,18.6,208.62,90.511
21624.0,136.04,19.6,211.62,91.511
21634.0,131.04,20.6,211.62,92.511
21644.0,128.04,20.6,211.62,92.511
21654.0,124.04,20.6,213.62,92.511
21663.0,123.04,21.6,213.62,92.511
21673.0,126.04,22.6,217.62,97.511
21683.0,132.04,23.6,217.62,97.511
21693.0,136.04,25.6,234.62,103.51
21703.0,141.04,25.6,234.62,103.51
21713.0,147.04,26.6,259.62,114.51
21723.0,150.04,28.6,259.62,114.51
21733.0,152.04,27.6,285.62,125.51
21743.0,155.04,29.6,285.62,125.51
21752.0,157.04,28.6,309.62,135.51
21762.0,155.04,28.6,309.62,135.51
21772.0,157.04,28.6,330.62,143.51
21782.0,158.04,29.6,330.62,143.51
21792.0,157.04,27.6,338.62,144.51
21802.0,157.04,27.6,338.62,144.51
21812.0,159.04,27.6,321.62,134.51
21822.0,160.04,26.6,321.62,134.51
21831.0,156.04,27.6,293.62,120.51
21841.0,157.04,26.6,293.62,120.51
21851.0,158.04,25.6,280.62,112.51
21861.0,156.04,26.6,263.62,104.51
21871.0,160.04,29.6,243.62,96.511
21881.0,160.04,28.6,224.62,86.511
21891.0,162.04,29.6,202.62,77.511
21901.0,163.04,29.6,186.62,68.511
21911.0,164.04,30.6,169.62,63.511
21920.0,164.04,31.6,156.62,58.511
21930.0,167.04,31.6,144.62,52.511
21940.0,167.04,31.6,131.62,48.511
21950.0,165.04,31.6,119.62,42.511
21960.0,166.04,29.6,107.62,37.511
21970.0,167.04,28.6,95.616,33.511
21980.0,165.04,28.6,84.616,29.511
21990.0,166.04,28.6,74.616,26.511
22000.0,166.04,29.6,68.616,26.511
22009.0,165.04,29.6,62.616,23.511
22019.0,166.04,29.6,55.616,23.511
22029.0,165.04,30.6,48.616,19.511
22039.0,165.04,30.6,38.616,16.511
22049.0,165.04,30.6,28.616,12.511
22059.0,165.04,30.6,18.616,9.5107
22069.0,165.04,31.6,11.616,6.5107
22079.0,165.04,31.6,1.6163,3.5107
22089.0,166.04,31.6,-7.3837,0.51068
22098.0,166.04,31.6,-15.384,-2.4893
22108.0,166.04,31.6,-24.384,-5.4893
22118.0,166.04,31.6,-28.384,-4.4893
22128.0,165.04,28.6,-34.384,-6.4893
22138.0,165.04,28.6,-37.384,-8.4893
22148.0,164.04,30.6,-42.384,-10.489
22158.0,164.04,30.6,-48.384,-11.489
22168.0,162.04,31.6,-52.384,-10.489
22177.0,162.04,31.6,-54.384,-11.489
22187.0,162.04,31.6,-57.384,-11.489
22197.0,162.04,29.6,-59.384,-12.489
22207.0,161.04,30.6,-60.384,-11.489
22217.0,162.04,31.6,-63.384,-13.489
22227.0,163.04,32.6,-67.384,-13.489
22237.0,162.04,33.6,-71.384,-14.489
22247.0,161.04,34.6,-73.384,-15.489
22257.0,158.04,34.6,-76.384,-15.489
22266.0,154.04,34.6,-77.384,-14.489
22276.0,156.04,36.6,-75.384,-13.489
22286.0,158.04,36.6,-73.384,-12.489
22296.0,166.04,40.6,-68.384,-10.489
22306.0,172.04,40.6,-63.384,-8.4893
22316.0,176.04,42.6,-55.384,-5.4893
22326.0,182.04,44.6,-45.384,-0.48932
22336.0,184.04,44.6,-34.384,3.5107
22346.0,188.04,45.6,-24.384,9.5107
22355.0,189.04,45.6,-14.384,15.511
22365.0,191.04,45.6,-4.3837,18.511
22375.0,190.04,46.6,2.6163,22.511
22385.0,191.04,45.6,8.6163,22.511
22395.0,193.04,47.6,12.616,24.511
22405.0,194.04,46.6,11.616,23.511
22415.0,197.04,47.6,9.6163,20.511
22425.0,199.04,47.6,5.6163,17.511
22435.0,194.04,47.6,-0.38367,13.511
22444.0,195.04,47.6,-9.3837,9.5107
22454.0,196.04,46.6,-16.384,4.5107
22464.0,197.04,47.6,-26.384,-1.4893
22474.0,197.04,48.6,-36.384,-6.4893
22484.0,198.04,50.6,-46.384,-12.489
22494.0,202.04,50.6,-55.384,-17.489
22504.0,201.04,51.6,-61.384,-20.489
22514.0,200.04,52.6,-67.384,-22.489
22523.0,204.04,52.6,-70.384,-24.489
22533.0,205.04,51.6,-72.384,-26.489
22543.0,205.04,51.6,-72.384,-26.489
22553.0,204.04,51.6,-73.384,-26.489
22563.0,203.04,50.6,-71.384,-26.489
22573.0,202.04,50.6,-73.384,-28.489
22583.0,203.04,50.6,-72.384,-27.489
22593.0,203.04,50.6,-73.384,-27.489
22603.0,203.04,50.6,-72.384,-27.489
22612.0,204.04,50.6,-70.384,-27.489
22622.0,204.04,51.6,-71.384,-26.489
22632.0,203.04,49.6,-67.384,-26.489
22642.0,202.04,51.6,-67.384,-25.489
22652.0,201.04,51.6,-64.384,-25.489
22662.0,201.04,50.6,-61.384,-22.489
22672.0,200.04,51.6,-61.384,-23.489
22682.0,201.04,50.6,-63.384,-22.489
22692.0,198.04,49.6,-61.384,-22.489
22701.0,199.04,49.6,-64.384,-23.489
22711.0,200.04,50.6,-65.384,-23.489
22721.0,201.04,52.6,-62.384,-22.489
22731.0,201.04,50.6,-62.384,-22.489
22741.0,200.04,50.6,-59.384,-20.489
22751.0,200.04,52.6,-59.384,-20.489
22761.0,200.04,52.6,-56.384,-19.489
22771.0,200.04,52.6,-56.384,-19.489
22781.0,198.04,52.6,-55.384,-19.489
22790.0,198.04,52.6,-55.384,-19.489
22800.0,197.04,53.6,-55.384,-18.489
22810.0,197.04,53.6,-55.384,-18.489
22820.0,194.04,49.6,-52.384,-16.489
22830.0,194.04,49.6,-52.384,-16.489
22840.0,194.04,51.6,-49.384,-13.489
22850.0,194.04,51.6,-49.384,-13.489
22860.0,188.04,54.6,-46.384,-10.489
22869.0,188.04,54.6,-46.384,-10.489
22879.0,184.04,53.6,-40.384,-6.4893
22889.0,184.04,53.6,-40.384,-6.4893
22899.0,192.04,56.6,-31.384,-1.4893
22909.0,192.04,56.6,-31.384,-1.4893
22919.0,199.04,59.6,-26.384,-0.48932
22929.0,202.04,60.6,-20.384,2.5107
22939.0,208.04,61.6,-14.384,5.5107
22949.0,209.04,60.6,-7.3837,7.5107
22958.0,212.04,61.6,2.6163,14.511
22968.0,213.04,60.6,16.616,20.511
22978.0,215.04,59.6,30.616,26.511
22988.0,213.04,60.6,42.616,30.511
22998.0,215.04,59.6,53.616,35.511
23008.0,215.04,60.6,59.616,38.511
23018.0,215.04,60.6,62.616,37.511
23028.0,216.04,60.6,57.616,33.511
23038.0,219.04,58.6,48.616,29.511
23047.0,218.04,59.6,39.616,25.511
23057.0,218.04,60.6,30.616,19.511
23067.0,215.04,59.6,22.616,14.511
23077.0,216.04,59.6,9.6163,9.5107
23087.0,216.04,59.6,-2.3837,3.5107
23097.0,217.04,59.6,-14.384,-1.4893
23107.0,218.04,60.6,-23.384,-4.4893
23117.0,219.04,61.6,-28.384,-7.4893
23127.0,220.04,61.6,-37.384,-10.489
23136.0,218.04,61.6,-43.384,-12.489
23146.0,222.04,61.6,-48.384,-15.489
23156.0,221.04,61.6,-54.384,-18.489
23166.0,220.04,60.6,-56.384,-19.489
23176.0,222.04,61.6,-59.384,-19.489
23186.0,220.04,61.6,-63.384,-21.489
23196.0,220.04,59.6,-67.384,-21.489
23206.0,220.04,58.6,-68.384,-21.489
23215.0,218.04,59.6,-64.384,-20.489
23225.0,218.04,58.6,-63.384,-19.489
23235.0,219.04,59.6,-63.384,-19.489
23245.0,216.04,58.6,-61.384,-19.489
23255.0,218.04,59.6,-60.384,-17.489
23265.0,216.04,59.6,-61.384,-18.489
23275.0,215.04,57.6,-63.384,-18.489
23285.0,215.04,57.6,-64.384,-18.489
23295.0,212.04,56.6,-63.384,-18.489
23304.0,213.04,57.6,-64.384,-17.489
23314.0,213.04,54.6,-64.384,-16.489
23324.0,213.04,56.6,-64.384,-17.489
23334.0,211.04,55.6,-64.384,-18.489
23344.0,211.04,56.6,-65.384,-16.489
23354.0,210.04,55.6,-63.384,-15.489
23364.0,212.04,55.6,-65.384,-14.489
23374.0,210.04,54.6,-62.384,-14.489
23384.0,211.04,55.6,-63.384,-15.489
23393.0,209.04,55.6,-61.384,-15.489
23403.0,209.04,56.6,-61.384,-15.489
23413.0,205.04,56.6,-64.384,-16.489
23423.0,200.04,52.6,-64.384,-16.489
23433.0,193.04,51.6,-62.384,-16.489
23443.0,191.04,49.6,-62.384,-14.489
23453.0,188.04,48.6,-60.384,-13.489
23463.0,186.04,47.6,-60.384,-13.489
23473.0,185.04,48.6,-58.384,-11.489
23482.0,185.04,48.6,-53.384,-8.4893
23492.0,177.04,46.6,-52.384,-6.4893
23502.0,177.04,46.6,-49.384,-4.4893
23512.0,178.04,48.6,-43.384,-2.4893
23522.0,178.04,48.6,-38.384,-0.48932
23532.0,188.04,49.6,-33.384,2.5107
23542.0,188.04,49.6,-26.384,4.5107
23552.0,196.04,50.6,-19.384,7.5107
23561.0,196.04,50.6,-10.384,10.511
23571.0,203.04,50.6,0.61633,16.511
23581.0,203.04,50.6,13.616,22.511
23591.0,206.04,51.6,25.616,27.511
23601.0,206.04,51.6,33.616,31.511
23611.0,208.04,52.6,40.616,35.511
23621.0,208.04,52.6,46.616,37.511
23631.0,209.04,52.6,52.616,40.511
23641.0,210.04,53.6,57.616,38.511
23650.0,210.04,53.6,55.616,37.511
23660.0,212.04,52.6,52.616,34.511
23670.0,213.04,54.6,44.616,29.511
23680.0,211.04,52.6,34.616,23.511
23690.0,210.04,51.6,22.616,17.511
23700.0,210.04,50.6,7.6163,10.511
23710.0,210.04,50.6,-4.3837,3.5107
23720.0,210.04,49.6,-4.3837,3.5107
23730.0,210.04,51.6,-24.384,-4.4893
23739.0,210.04,49.6,-24.384,-4.4893
23749.0,210.04,50.6,-37.384,-11.489
23759.0,212.04,51.6,-37.384,-11.489
23769.0,212.04,50.6,-49.384,-16.489
23779.0,212.04,51.6,-49.384,-16.489
23789.0,213.04,50.6,-57.384,-20.489
23799.0,213.04,51.6,-57.384,-20.489
23809.0,211.04,48.6,-64.384,-21.489
23819.0,211.04,48.6,-64.384,-21.489
23828.0,210.04,47.6,-70.384,-23.489
23838.0,210.04,46.6,-70.384,-23.489
23848.0,210.04,46.6,-76.384,-26.489
23858.0,210.04,43.6,-76.384,-26.489
23868.0,209.04,44.6,-79.384,-26.489
