t,lead_I,lead_II,v3,v4
7201.8,-24636,17731,-51975,-49475
7203.8,-24418,17746,-52023,-49539
7205.8,-24570,17404,-52260,-49813
7207.8,-24890,17102,-52461,-50106
7209.8,-25197,17067,-52432,-50154
7211.8,-25480,17058,-52373,-50065
7213.8,-25463,17005,-52483,-50074
7215.8,-25102,16929,-52664,-50186
7217.8,-24933,16628,-52795,-50291
7219.8,-25063,16195,-52867,-50349
7221.8,-25003,16077,-52879,-50406
7223.8,-24907,16248,-52891,-50520
7225.8,-25333,16256,-52997,-50665
7227.8,-25894,16031,-53155,-50751
7229.8,-25881,15776,-53276,-50812
7231.8,-25586,15507,-53383,-50946
7233.8,-25556,15294,-53502,-51106
7235.8,-25588,15310,-53597,-51184
7237.8,-25507,15380,-53661,-51193
7239.8,-25614,15255,-53690,-51169
7241.8,-25777,15228,-53654,-51110
7243.8,-25459,15606,-53594,-51072
7245.8,-24865,16005,-53570,-51104
7247.8,-24749,15985,-53548,-51155
7249.8,-25158,15783,-53527,-51206
7251.8,-25466,15732,-53604,-51298
7253.8,-25362,15737,-53752,-51348
7255.8,-25034,15738,-53786,-51229
7257.8,-24794,15836,-53676,-51033
7259.8,-24869,15850,-53633,-50998
7261.8,-25114,15627,-53750,-51162
7263.8,-25122,15466,-53828,-51301
7265.8,-24993,15499,-53753,-51303
7267.8,-25270,15364,-53740,-51344
7269.8,-25829,14992,-53945,-51550
7271.8,-25959,14746,-54163,-51757
7273.8,-25668,14652,-54213,-51815
7275.8,-25613,14526,-54197,-51783
7277.8,-25832,14565,-54179,-51708
7279.8,-25825,14870,-54105,-51588
7281.8,-25608,15054,-54025,-51503
7283.8,-25583,14964,-53966,-51458
7285.8,-25691,14945,-53820,-51347
7287.8,-25542,15105,-53689,-51265
7289.8,-25146,15184,-53804,-51392
7291.8,-24956,15112,-54021,-51570
7293.8,-25190,15000,-54029,-51565
7295.8,-25483,14824,-53924,-51525
7297.8,-25457,14572,-53967,-51671
7299.8,-25361,14403,-54082,-51838
7301.8,-25629,14421,-54028,-51703
7303.8,-26067,14544,-53736,-51167
7305.8,-26147,14667,-53205,-50271
7307.8,-25810,14860,-52332,-49023
7309.8,-25352,15312,-51074,-47477
7311.8,-24819,16042,-49695,-45833
7313.8,-24081,16852,-48674,-44306
7315.8,-23253,17635,-48237,-42934
7317.8,-22674,18481,-48253,-41750
7319.8,-22542,19384,-48794,-41108
7321.8,-22727,20161,-50214,-41418
7323.8,-22975,20709,-52443,-42582
7325.8,-23230,21034,-54932,-44193
7327.8,-23605,21121,-57479,-46156
7329.8,-24156,21021,-60203,-48580
7331.8,-24902,20908,-62831,-51327
7333.8,-25920,20746,-64938,-54222
7335.8,-27129,20150,-66632,-57257
7337.8,-28140,18937,-68124,-60147
7339.8,-28563,17525,-69144,-62236
7341.8,-28451,16348,-69407,-63202
7343.8,-28287,15306,-69053,-63315
7345.8,-28413,14343,-68267,-62878
7347.8,-28618,13891,-67079,-61996
7349.8,-28515,14080,-65649,-60870
7351.8,-28113,14361,-64208,-59759
7353.8,-27669,14449,-62784,-58662
7355.8,-27254,14679,-61342,-57463
7357.8,-26826,15138,-59977,-56259
7359.8,-26428,15502,-58775,-55246
7361.8,-26134,15721,-57718,-54456
7363.8,-26031,15911,-56816,-53823
7365.8,-26156,15889,-56134,-53349
7367.8,-26260,15582,-55646,-53024
7369.8,-26033,15334,-55224,-52731
7371.8,-25679,15313,-54792,-52385
7373.8,-25650,15276,-54426,-52056
7375.8,-25853,15126,-54236,-51873
7377.8,-25836,15046,-54201,-51858
7379.8,-25554,15098,-54175,-51902
7381.8,-25259,15185,-54060,-51874
7383.8,-25001,15263,-53913,-51776
7385.8,-24884,15254,-53831,-51735
7387.8,-25220,15077,-53743,-51746
7389.8,-25888,14898,-53497,-51604
7391.8,-26229,14936,-53181,-51298
7393.8,-25970,15108,-53076,-51117
7395.8,-25516,15235,-53187,-51142
7397.8,-25254,15326,-53238,-51118
7399.8,-25273,15342,-53176,-51007
7401.8,-25527,15192,-53148,-51015
7403.8,-25725,15142,-53072,-51053
7405.8,-25517,15514,-52823,-50877
7407.8,-25074,15979,-52628,-50670
7409.8,-24888,15957,-52719,-50759
7411.8,-25045,15527,-52924,-51030
7413.8,-25224,15221,-52991,-51166
7415.8,-25207,15231,-52907,-51108
7417.8,-25131,15362,-52744,-50950
7419.8,-25327,15410,-52558,-50754
7421.8,-25771,15350,-52437,-50606
7423.8,-25877,15343,-52397,-50567
7425.8,-25395,15516,-52338,-50572
7427.8,-24984,15689,-52223,-50526
7429.8,-25105,15645,-52146,-50448
7431.8,-25310,15494,-52189,-50443
7433.8,-25353,15419,-52285,-50519
7435.8,-25677,15374,-52280,-50533
7437.8,-26175,15323,-52153,-50435
7439.8,-25999,15391,-52061,-50386
7441.8,-25118,15588,-52078,-50453
7443.8,-24545,15746,-52090,-50459
7445.8,-24683,15816,-51998,-50313
7447.8,-24851,15924,-51821,-50161
7449.8,-24659,16085,-51651,-50110
7451.8,-24529,16163,-51588,-50105
7453.8,-24665,16152,-51597,-50067
7455.8,-24736,16186,-51499,-49971
7457.8,-24693,16234,-51282,-49859
7459.8,-24830,16141,-51125,-49777
7461.8,-25104,15953,-51045,-49697
7463.8,-25206,15864,-50923,-49599
7465.8,-25093,15915,-50810,-49542
7467.8,-24927,15997,-50775,-49519
7469.8,-24828,16072,-50692,-49409
7471.8,-24813,16232,-50459,-49168
7473.8,-24728,16548,-50156,-48888
7475.8,-24516,16808,-49915,-48706
7477.8,-24519,16665,-49844,-48724
7479.8,-24869,16207,-49919,-48853
7481.8,-25039,15937,-49910,-48850
7483.8,-24783,16019,-49681,-48662
7485.8,-24621,16172,-49390,-48468
7487.8,-24791,16266,-49194,-48340
7489.8,-24937,16328,-49087,-48251
7491.8,-25032,16255,-49059,-48254
7493.8,-25262,16132,-49043,-48298
7495.8,-25252,16306,-48909,-48208
7497.8,-24730,16752,-48733,-48036
7499.8,-24268,17056,-48665,-47934
7501.8,-24329,17123,-48569,-47805
7503.8,-24435,17194,-48322,-47577
7505.8,-24151,17272,-48173,-47481
7507.8,-23953,17160,-48290,-47612
7509.8,-24342,16932,-48424,-47728
7511.8,-24872,16832,-48393,-47705
7513.8,-24858,16896,-48349,-47668
7515.8,-24446,17040,-48377,-47641
7517.8,-24214,17278,-48359,-47516
7519.8,-24234,17544,-48270,-47313
7521.8,-24251,17612,-48228,-47169
7523.8,-24210,17517,-48268,-47166
7525.8,-24104,17588,-48331,-47277
7527.8,-23931,17815,-48407,-47432
7529.8,-23905,17820,-48543,-47563
7531.8,-24113,17580,-48731,-47636
7533.8,-24259,17460,-48903,-47667
7535.8,-24234,17497,-49048,-47727
7537.8,-24289,17419,-49214,-47862
7539.8,-24443,17244,-49389,-47998
7541.8,-24470,17225,-49526,-48058
7543.8,-24399,17401,-49641,-48082
7545.8,-24399,17583,-49759,-48116
7547.8,-24442,17618,-49855,-48123
7549.8,-24446,17504,-49939,-48112
7551.8,-24471,17325,-50069,-48155
7553.8,-24648,17085,-50259,-48258
7555.8,-24985,16734,-50499,-48398
7557.8,-25231,16425,-50781,-48606
7559.8,-25149,16424,-51022,-48839
7561.8,-24935,16666,-51153,-48978
7563.8,-24927,16800,-51262,-49030
7565.8,-24979,16747,-51442,-49110
7567.8,-24754,16773,-51595,-49213
7569.8,-24416,16948,-51633,-49283
7571.8,-24417,16979,-51661,-49372
7573.8,-24772,16715,-51765,-49525
7575.8,-25046,16479,-51873,-49657
7577.8,-24948,16612,-51928,-49698
7579.8,-24640,16939,-51980,-49707
7581.8,-24492,17017,-52054,-49751
7583.8,-24733,16750,-52104,-49783
7585.8,-25286,16428,-52090,-49736
7587.8,-25735,16285,-52072,-49682
7589.8,-25582,16313,-52165,-49777
7591.8,-24910,16376,-52346,-50006
7593.8,-24535,16308,-52459,-50175
7595.8,-24912,16091,-52477,-50210
7597.8,-25371,15946,-52525,-50215
7599.8,-25208,16015,-52598,-50231
7601.8,-24840,16088,-52598,-50221
7603.8,-24929,15984,-52574,-50227
7605.8,-25217,15910,-52602,-50291
7607.8,-25230,16061,-52606,-50331
7609.8,-25155,16235,-52528,-50282
7611.8,-25144,16245,-52492,-50231
7613.8,-24841,16257,-52621,-50295
7615.8,-24349,16366,-52834,-50429
7617.8,-24475,16357,-52885,-50429
7619.8,-25357,16192,-52666,-50225
7621.8,-25950,16241,-52418,-50040
7623.8,-25490,16673,-52392,-50046
7625.8,-24611,17051,-52445,-50085
7627.8,-24407,16917,-52359,-50023
7629.8,-24957,16458,-52285,-50012
7631.8,-25431,16149,-52430,-50163
7633.8,-25406,16016,-52668,-50335
7635.8,-25320,15795,-52786,-50402
7637.8,-25487,15602,-52764,-50357
7639.8,-25554,15741,-52689,-50256
7641.8,-25331,16021,-52659,-50213
7643.8,-25210,16044,-52692,-50268
7645.8,-25348,15942,-52698,-50289
7647.8,-25383,16045,-52675,-50247
7649.8,-25213,16194,-52730,-50290
7651.8,-25060,16205,-52815,-50399
7653.8,-24866,16338,-52806,-50416
7655.8,-24594,16578,-52784,-50380
7657.8,-24617,16459,-52824,-50392
7659.8,-24959,16102,-52809,-50378
7661.8,-25048,16138,-52744,-50329
7663.8,-24808,16431,-52781,-50369
7665.8,-24763,16395,-52843,-50438
7667.8,-24938,16224,-52766,-50374
7669.8,-24960,16333,-52680,-50277
7671.8,-24959,16411,-52761,-50331
7673.8,-25161,16246,-52880,-50465
7675.8,-25366,16224,-52857,-50504
7677.8,-25527,16317,-52747,-50437
7679.8,-25746,16141,-52651,-50320
7681.8,-25658,16006,-52557,-50168
7683.8,-25161,16258,-52499,-50097
7685.8,-25032,16357,-52606,-50269
7687.8,-25482,16070,-52818,-50546
7689.8,-25587,16162,-52820,-50536
7691.78,-25205,16722,-52533,-50200
7693.75,-25247,16817,-52310,-49970
7695.73,-25539,16455,-52341,-50034
7697.7,-25130,16590,-52357,-50089
7699.7,-24595,17073,-52224,-49990
7701.7,-25038,17049,-52159,-49939
7703.7,-25690,16877,-52155,-49923
7705.7,-25377,17321,-51976,-49729
7707.7,-24809,17860,-51747,-49484
7709.7,-24917,17779,-51760,-49474
7711.7,-25094,17601,-51859,-49575
7713.7,-24880,17893,-51739,-49492
7715.7,-24872,18168,-51598,-49340
7717.7,-25032,17994,-51809,-49445
7719.7,-24697,17763,-52239,-49768
7721.7,-24300,17774,-52442,-49938
7723.7,-24664,17775,-52324,-49801
7725.7,-25243,17638,-52186,-49621
7727.7,-25087,17595,-52199,-49651
7729.7,-24520,17709,-52237,-49801
7731.7,-24397,17723,-52232,-49886
7733.7,-24706,17535,-52281,-49908
7735.7,-24838,17443,-52372,-49913
7737.7,-24541,17674,-52391,-49864
7739.7,-24169,17908,-52367,-49786
7741.7,-24221,17699,-52386,-49760
7743.7,-24660,17187,-52412,-49785
7745.7,-24883,16840,-52464,-49885
7747.7,-24649,16704,-52666,-50152
7749.7,-24556,16464,-52971,-50523
7751.7,-25096,16068,-53187,-50793
7753.7,-25781,15761,-53296,-50921
7755.7,-25868,15660,-53408,-51026
7757.7,-25475,15668,-53524,-51135
7759.7,-25270,15657,-53604,-51202
7761.7,-25430,15525,-53708,-51256
7763.7,-25594,15242,-53863,-51352
7765.7,-25522,15052,-53937,-51426
7767.7,-25235,15281,-53796,-51345
7769.7,-24892,15708,-53562,-51152
7771.7,-24839,15671,-53517,-51086
7773.7,-25246,15139,-53670,-51204
7775.7,-25683,14862,-53742,-51269
7777.7,-25714,15077,-53690,-51211
7779.7,-25588,15148,-53765,-51257
7781.7,-25697,14849,-53946,-51434
7783.7,-25913,14724,-53963,-51505
7785.7,-26003,14913,-53875,-51476
7787.7,-26005,14942,-53930,-51553
7789.7,-25919,14785,-54030,-51668
7791.7,-25677,14893,-53970,-51631
7793.7,-25436,15221,-53863,-51521
7795.7,-25371,15320,-53860,-51482
7797.7,-25388,15173,-53872,-51461
7799.7,-25399,15088,-53827,-51398
7801.7,-25496,15094,-53805,-51361
7803.7,-25640,15046,-53864,-51413
7805.7,-25659,14980,-53975,-51530
7807.7,-25575,14991,-54034,-51586
7809.7,-25511,15081,-53921,-51460
7811.7,-25407,15194,-53734,-51271
7813.7,-25259,15187,-53725,-51263
7815.7,-25326,14940,-53856,-51392
7817.7,-25618,14644,-53878,-51415
7819.7,-25649,14599,-53851,-51392
7821.7,-25183,14795,-54004,-51550
7823.7,-24711,15009,-54204,-51775
7825.7,-24772,15069,-54166,-51771
7827.7,-25262,14887,-53949,-51528
7829.7,-25652,14662,-53729,-51144
7831.7,-25507,14915,-53333,-50427
7833.7,-24865,15744,-52413,-49139
7835.7,-24310,16513,-50968,-47448
7837.7,-24270,16823,-49462,-45795
7839.7,-24265,17085,-48420,-44384
7841.7,-23569,17707,-48011,-43136
7843.7,-22484,18478,-48164,-42121
7845.7,-22022,19055,-48940,-41672
7847.7,-22457,19448,-50447,-41995
7849.7,-23097,19833,-52529,-42974
7851.7,-23401,20237,-54906,-44452
7853.7,-23594,20511,-57452,-46380
7855.7,-24228,20558,-60058,-48673
7857.7,-25508,20449,-62477,-51255
7859.7,-27043,20171,-64550,-54157
7861.7,-28204,19492,-66321,-57278
7863.7,-28757,18338,-67807,-60146
7865.7,-28956,17013,-68840,-62210
7867.7,-29023,15813,-69225,-63242
7869.7,-28928,14818,-68936,-63357
7871.7,-28645,14160,-68094,-62805
7873.7,-28269,14040,-66865,-61858
7875.7,-27925,14330,-65449,-60771
7877.7,-27721,14592,-64050,-59695
7879.7,-27623,14620,-62723,-58614
7881.7,-27396,14643,-61399,-57479
7883.7,-26929,14902,-60110,-56364
7885.7,-26445,15329,-58966,-55384
7887.7,-26227,15687,-57958,-54563
7889.7,-26348,15824,-57048,-53902
7891.7,-26631,15742,-56296,-53414
7893.7,-26703,15548,-55712,-53034
7895.7,-26347,15359,-55243,-52706
7897.7,-25897,15262,-54906,-52460
7899.7,-25793,15314,-54639,-52229
7901.7,-25891,15464,-54282,-51893
7903.7,-25788,15540,-53908,-51573
7905.7,-25576,15436,-53754,-51479
7907.7,-25604,15227,-53770,-51528
7909.7,-25765,15091,-53713,-51518
7911.7,-25681,15156,-53555,-51446
7913.7,-25405,15343,-53441,-51393
7915.7,-25295,15399,-53422,-51368
7917.7,-25351,15282,-53454,-51358
7919.7,-25302,15262,-53455,-51321
7921.7,-25154,15431,-53377,-51227
7923.7,-25068,15570,-53303,-51168
7925.7,-25012,15569,-53311,-51212
7927.7,-25039,15483,-53315,-51242
7929.7,-25292,15323,-53224,-51156
7931.7,-25511,15214,-53109,-51049
7933.7,-25369,15342,-53052,-51009
7935.7,-25150,15542,-53023,-50978
7937.7,-25194,15542,-52967,-50895
7939.7,-25261,15438,-52907,-50818
7941.7,-25147,15421,-52902,-50826
7943.7,-25070,15445,-52928,-50876
7945.7,-25094,15499,-52853,-50820
7947.7,-25132,15587,-52655,-50640
7949.7,-25355,15530,-52499,-50505
7951.7,-25727,15356,-52462,-50492
7953.7,-25766,15446,-52434,-50482
7955.7,-25370,15803,-52377,-50423
7957.7,-25030,15950,-52361,-50401
7959.7,-25013,15788,-52371,-50426
7961.7,-25205,15680,-52332,-50401
7963.7,-25559,15697,-52235,-50293
7965.7,-25891,15628,-52110,-50167
7967.7,-25770,15523,-52026,-50131
7969.7,-25215,15530,-52047,-50217
7971.7,-24803,15605,-52050,-50266
7973.7,-24766,15768,-51874,-50125
7975.7,-24767,16043,-51665,-49938
7977.7,-24657,16149,-51660,-49934
7979.7,-24656,15914,-51773,-50050
7981.7,-24857,15688,-51795,-50093
7983.7,-25163,15710,-51734,-50048
7985.7,-25424,15766,-51623,-49945
7987.7,-25353,15887,-51387,-49742
7989.7,-24860,16344,-51107,-49513
7991.7,-24473,16766,-50968,-49426
7993.7,-24695,16552,-50942,-49459
7995.7,-25133,16050,-50874,-49454
7997.7,-25095,16038,-50756,-49362
7999.7,-24697,16384,-50627,-49231
8001.7,-24550,16448,-50458,-49081
8003.7,-24765,16208,-50260,-48928
8005.7,-25030,16019,-50075,-48790
8007.7,-25237,15936,-49865,-48634
8009.7,-25400,15932,-49623,-48454
8011.7,-25373,16101,-49478,-48352
8013.7,-25109,16336,-49472,-48381
8015.7,-24802,16458,-49413,-48371
8017.7,-24521,16654,-49143,-48151
8019.7,-24155,17132,-48821,-47846
8021.7,-23836,17538,-48678,-47694
8023.7,-23869,17424,-48661,-47674
8025.7,-24123,17054,-48631,-47650
8027.7,-24063,17045,-48657,-47684
8029.7,-23613,17405,-48742,-47790
8031.7,-23383,17612,-48652,-47736
8033.7,-23742,17468,-48402,-47503
8035.7,-24308,17236,-48330,-47400
8037.7,-24664,17122,-48430,-47443
8039.7,-24796,17133,-48368,-47337
8041.7,-24683,17235,-48198,-47148
8043.7,-24313,17343,-48232,-47190
8045.7,-24027,17408,-48393,-47385
8047.7,-24046,17537,-48466,-47464
8049.7,-24081,17748,-48532,-47462
8051.7,-24002,17831,-48650,-47481
8053.7,-24085,17717,-48676,-47459
8055.7,-24310,17571,-48647,-47427
8057.7,-24381,17434,-48741,-47495
8059.7,-24292,17308,-48906,-47586
8061.7,-24104,17431,-48995,-47569
8063.7,-23786,17810,-49042,-47502
8065.7,-23673,17938,-49135,-47496
8067.7,-24076,17609,-49284,-47577
8069.7,-24488,17356,-49474,-47714
8071.7,-24347,17508,-49677,-47857
8073.7,-24023,17654,-49855,-47970
8075.7,-24049,17478,-50021,-48076
8077.7,-24235,17268,-50197,-48202
8079.7,-24347,17237,-50377,-48337
8081.7,-24580,17171,-50561,-48471
8083.7,-24897,16969,-50725,-48581
8085.7,-24894,16877,-50830,-48642
8087.7,-24579,16990,-50907,-48678
8089.7,-24496,17020,-51016,-48741
8091.7,-24883,16810,-51141,-48831
8093.7,-25204,16695,-51235,-48938
8095.7,-24873,16977,-51340,-49088
8097.7,-24254,17297,-51526,-49298
8099.7,-24251,17095,-51774,-49531
8101.7,-24890,16557,-51975,-49714
8103.7,-25306,16320,-52080,-49807
8105.7,-25251,16424,-52163,-49850
8107.7,-25270,16432,-52278,-49891
8109.7,-25379,16335,-52337,-49898
8111.7,-25108,16405,-52303,-49849
8113.7,-24686,16494,-52303,-49836
8115.7,-24684,16339,-52410,-49921
8117.7,-24926,16140,-52500,-50003
8119.7,-24971,16174,-52467,-49973
8121.7,-24960,16309,-52376,-49891
8123.7,-25095,16345,-52353,-49913
8125.7,-25146,16357,-52433,-50059
8127.7,-24973,16458,-52500,-50151
8129.7,-24762,16583,-52455,-50091
8131.7,-24667,16610,-52430,-50065
8133.7,-24765,16503,-52561,-50204
8135.7,-25026,16358,-52672,-50303
8137.7,-25133,16306,-52589,-50208
8139.7,-24951,16302,-52507,-50132
8141.7,-24897,16168,-52609,-50222
8143.7,-25132,15974,-52720,-50300
8145.7,-25140,16007,-52681,-50240
8147.7,-24776,16265,-52576,-50123
8149.7,-24650,16377,-52488,-50029
8151.7,-24939,16190,-52469,-50037
8153.7,-25051,15991,-52587,-50207
8155.7,-24754,16031,-52745,-50389
8157.7,-24479,16203,-52773,-50416
8159.7,-24552,16269,-52727,-50372
8161.7,-24957,16169,-52704,-50333
8163.7,-25498,16050,-52602,-50183
8165.7,-25782,16065,-52435,-49987
8167.7,-25616,16174,-52433,-50009
8169.7,-25364,16247,-52609,-50217
8171.7,-25359,16300,-52720,-50321
8173.7,-25432,16375,-52713,-50262
8175.7,-25461,16306,-52739,-50220
8177.7,-25567,15990,-52828,-50272
8179.7,-25608,15692,-52906,-50374
8181.7,-25368,15693,-52965,-50489
8183.7,-25098,15877,-53004,-50565
8185.7,-25077,15960,-52981,-50544
8187.7,-25113,15851,-52896,-50446
8189.7,-25033,15668,-52817,-50355
8191.7,-24968,15620,-52820,-50346
8193.7,-24981,15799,-52891,-50403
8195.7,-25067,16022,-52908,-50411
8197.7,-25249,16112,-52808,-50311
8199.6,-25258,16206,-52694,-50203
8201.6,-24884,16405,-52679,-50186
8203.6,-24691,16471,-52726,-50232
8205.6,-25189,16325,-52742,-50268
8207.6,-25748,16296,-52706,-50258
8209.6,-25696,16449,-52663,-50206
8211.6,-25553,16405,-52657,-50166
8213.6,-25788,16136,-52665,-50172
8215.6,-25769,16136,-52643,-50183
8217.6,-25128,16550,-52635,-50189
8219.6,-24582,16964,-52686,-50216
8221.6,-24570,17151,-52672,-50197
8223.6,-24593,17275,-52498,-50070
8225.6,-24369,17348,-52350,-49984
8227.6,-24280,17195,-52401,-50070
8229.6,-24511,16935,-52486,-50167
8231.6,-24762,16923,-52380,-50065
8233.6,-24864,17206,-52145,-49832
8235.6,-24963,17462,-51965,-49664
8237.6,-25141,17488,-51887,-49622
8239.6,-25296,17407,-51874,-49663
8241.6,-25335,17399,-51901,-49720
8243.6,-25239,17510,-51910,-49699
8245.6,-25033,17698,-51847,-49575
8247.6,-24805,17884,-51795,-49474
8249.6,-24620,17977,-51898,-49524
8251.6,-24469,17904,-52118,-49650
8253.6,-24409,17668,-52261,-49699
8255.6,-24483,17422,-52280,-49692
8257.6,-24534,17342,-52299,-49739
8259.6,-24513,17334,-52334,-49790
8261.6,-24662,17206,-52299,-49756
8263.6,-24913,17115,-52257,-49721
8265.6,-24843,17278,-52312,-49769
8267.6,-24604,17404,-52389,-49816
8269.6,-24741,17159,-52397,-49804
8271.6,-25018,16840,-52393,-49813
8273.6,-24912,16765,-52435,-49886
8275.6,-24829,16631,-52526,-50018
8277.6,-25255,16214,-52700,-50235
8279.6,-25646,15847,-52931,-50492
8281.6,-25549,15690,-53120,-50696
8283.6,-25439,15495,-53275,-50862
8285.6,-25619,15274,-53465,-51035
8287.6,-25830,15201,-53655,-51167
8289.6,-26043,15098,-53791,-51263
8291.6,-26197,14899,-53871,-51360
8293.6,-25849,14967,-53848,-51356
8295.6,-25216,15301,-53715,-51199
8297.6,-25148,15387,-53599,-51057
8299.6,-25501,15237,-53558,-51032
8301.6,-25344,15374,-53544,-51051
8303.6,-24793,15697,-53594,-51125
8305.6,-24724,15615,-53739,-51289
8307.6,-25141,15219,-53829,-51401
8309.6,-25456,15089,-53782,-51360
8311.6,-25608,15223,-53723,-51283
8313.6,-25734,15196,-53729,-51269
8315.6,-25665,15033,-53750,-51277
8317.6,-25398,15080,-53773,-51288
8319.6,-25238,15323,-53800,-51314
8321.6,-25300,15420,-53783,-51325
8323.6,-25479,15222,-53726,-51300
8325.6,-25630,14950,-53708,-51275
8327.6,-25534,14927,-53772,-51299
8329.6,-25193,15178,-53878,-51371
8331.6,-25037,15350,-53951,-51422
8333.6,-25239,15225,-53979,-51437
8335.6,-25313,15116,-54006,-51466
8337.6,-24974,15340,-53982,-51441
8339.6,-24689,15602,-53839,-51274
8341.6,-24908,15465,-53711,-51134
8343.6,-25456,15114,-53718,-51192
8345.6,-25866,15038,-53692,-51273
8347.6,-25827,15209,-53585,-51251
8349.6,-25379,15197,-53696,-51365
8351.6,-24918,14910,-54079,-51708
8353.6,-24721,14687,-54363,-52006
8355.6,-24675,14698,-54381,-52092
8357.6,-24746,14756,-54233,-51949
8359.6,-25055,14782,-53847,-51426
8361.6,-25296,14968,-53183,-50475
8363.6,-25010,15354,-52392,-49304
8365.6,-24464,15733,-51344,-47939
8367.6,-24215,16108,-49806,-46215
8369.6,-24136,16682,-48260,-44347
8371.6,-23809,17400,-47523,-42849
8373.6,-23302,18054,-47685,-41928
8375.6,-22979,18622,-48404,-41529
8377.6,-23148,19050,-49764,-41758
8379.6,-23830,19219,-51905,-42733
8381.6,-24410,19382,-54425,-44277
8383.6,-24311,19862,-56936,-46143
8385.6,-24175,20346,-59475,-48313
8387.6,-25016,20379,-61937,-50830
8389.6,-26479,20110,-63955,-53616
8391.6,-27583,19651,-65560,-56535
8393.6,-28322,18646,-67063,-59325
8395.6,-28938,17240,-68295,-61481
8397.6,-28991,16168,-68796,-62600
8399.6,-28478,15459,-68593,-62805
8401.6,-28184,14618,-67980,-62451
8403.6,-28232,13984,-66938,-61671
8405.6,-28050,14140,-65479,-60582
8407.6,-27693,14557,-64017,-59520
8409.6,-27474,14564,-62777,-58609
8411.6,-27055,14646,-61497,-57582
8413.6,-26388,15243,-60094,-56376
8415.6,-26257,15650,-58873,-55323
8417.6,-26734,15437,-57904,-54565
8419.6,-26749,15350,-56979,-53905
8421.6,-26001,15760,-56152,-53317
8423.6,-25555,15885,-55617,-52960
8425.6,-25934,15338,-55262,-52750
8427.6,-26297,14852,-54905,-52486
8429.6,-26028,14925,-54609,-52215
8431.6,-25691,15092,-54431,-52066
8433.6,-25829,14941,-54255,-51964
8435.6,-25997,14746,-54027,-51794
8437.6,-25657,14857,-53814,-51606
8439.6,-25152,15184,-53633,-51481
8441.6,-25097,15395,-53468,-51386
8443.6,-25415,15293,-53366,-51294
8445.6,-25560,15038,-53359,-51262
8447.6,-25334,14988,-53392,-51288
8449.6,-25089,15173,-53380,-51264
8451.6,-25231,15216,-53317,-51170
8453.6,-25655,15013,-53265,-51105
8455.6,-25875,14944,-53218,-51074
8457.6,-25742,15162,-53128,-51006
8459.6,-25566,15333,-53045,-50952
8461.6,-25497,15295,-53018,-50973
8463.6,-25448,15241,-52941,-50959
8465.6,-25521,15194,-52799,-50861
8467.6,-25711,15036,-52779,-50834
8469.6,-25653,14934,-52901,-50905
8471.6,-25332,15073,-52919,-50894
8473.6,-25244,15241,-52772,-50765
8475.6,-25391,15257,-52661,-50665
8477.6,-25272,15336,-52625,-50621
8479.6,-24954,15587,-52533,-50546
8481.6,-24834,15706,-52408,-50469
8483.6,-24733,15527,-52380,-50482
8485.6,-24520,15316,-52429,-50563
8487.6,-24691,15325,-52408,-50568
8489.6,-25231,15539,-52250,-50405
8491.6,-25274,15924,-52021,-50159
8493.6,-24705,16399,-51837,-49983
8495.6,-24436,16612,-51769,-49945
8497.6,-24711,16262,-51848,-50058
8499.6,-24940,15588,-52046,-50289
8501.6,-25066,15092,-52195,-50457
8503.6,-25390,14953,-52143,-50404
8505.6,-25610,15029,-51978,-50245
8507.6,-25447,15158,-51861,-50151
8509.6,-25304,15234,-51757,-50053
8511.6,-25361,15260,-51610,-49888
8513.6,-25196,15378,-51505,-49783
8515.6,-24825,15585,-51430,-49758
8517.6,-24778,15641,-51261,-49660
8519.6,-25044,15516,-51045,-49501
8521.6,-25161,15519,-50920,-49416
8523.6,-25113,15772,-50850,-49387
8525.6,-25105,16021,-50749,-49322
8527.6,-24968,16086,-50654,-49243
8529.6,-24642,16047,-50580,-49185
8531.6,-24522,16019,-50451,-49107
8533.6,-24716,16082,-50233,-48968
8535.6,-24774,16259,-49969,-48787
8537.6,-24543,16406,-49753,-48643
8539.6,-24438,16399,-49630,-48565
8541.6,-24647,16397,-49487,-48446
8543.6,-24831,16566,-49251,-48242
8545.6,-24707,16748,-49086,-48112
8547.6,-24412,16762,-49078,-48111
8549.6,-24243,16692,-49044,-48075
8551.6,-24293,16658,-48941,-47998
8553.6,-24368,16669,-48919,-47994
8555.6,-24263,16763,-48882,-47933
8557.6,-24050,16938,-48660,-47695
8559.6,-23973,17022,-48449,-47519
8561.6,-24147,16902,-48443,-47569
8563.6,-24440,16770,-48455,-47620
8565.6,-24551,16861,-48351,-47532
8567.6,-24399,17042,-48295,-47472
8569.6,-24355,16944,-48364,-47519
8571.6,-24657,16563,-48452,-47573
8573.6,-24901,16356,-48521,-47580
8575.6,-24702,16566,-48549,-47522
8577.6,-24330,16917,-48482,-47390
8579.6,-24121,17150,-48401,-47296
8581.6,-23967,17347,-48450,-47334
8583.6,-23791,17535,-48605,-47423
8585.6,-23799,17517,-48730,-47449
8587.6,-24019,17242,-48790,-47438
8589.6,-24125,16983,-48880,-47485
8591.6,-23930,16985,-49048,-47598
8593.6,-23757,17172,-49185,-47669
8595.6,-23999,17303,-49204,-47645
8597.6,-24392,17297,-49249,-47659
