t,lead_I,lead_II,v3,v4
3644.6,-3861,9267,57474,62963
3646.6,-5131,7562,56956,61261
3648.6,-6201,5722,56580,59457
3650.6,-6956,3958,56287,57599
3652.6,-7727,2413,56235,55791
3654.6,-8484,1235,56487,54346
3656.6,-8736,721,57103,53840
3658.6,-8368,922,58132,54443
3660.6,-8007,1376,59257,55459
3662.6,-8059,1675,60169,56282
3664.6,-7930,1979,61030,57076
3666.6,-7055,2458,61887,57877
3668.6,-6114,2769,62446,58317
3670.6,-5957,2659,62813,58543
3672.6,-6148,2465,63310,58958
3674.6,-6056,2412,63725,59333
3676.6,-6117,2157,63814,59370
3678.6,-6527,1652,63815,59298
3680.6,-6431,1479,63842,59247
3682.6,-5703,1791,63815,59154
3684.6,-5450,1969,63919,59212
3686.6,-5953,1744,64155,59417
3688.6,-6283,1549,64151,59395
3690.6,-6114,1597,63988,59233
3692.6,-5959,1653,64072,59333
3694.6,-5982,1648,64269,59542
3696.6,-6020,1676,64295,59559
3698.6,-6078,1654,64330,59559
3700.6,-6078,1567,64462,59640
3702.6,-5902,1585,64467,59603
3704.7,-5748,1679,64382,59496
3706.7,-5803,1642,64386,59489
3708.7,-5952,1558,64419,59516
3710.7,-6106,1668,64509,59606
3712.7,-6197,1892,64768,59867
3714.7,-5964,1990,64941,60024
3716.7,-5499,1971,64746,59793
3718.7,-5519,1875,64464,59480
3720.7,-6194,1636,64481,59494
3722.7,-6513,1476,64670,59687
3724.7,-5909,1752,64729,59752
3726.7,-5390,2204,64748,59791
3728.7,-5748,2264,64946,59996
3730.7,-6092,2045,65147,60162
3732.7,-5694,2001,65036,60031
3734.7,-5485,2011,64772,59812
3736.7,-6074,1842,64743,59820
3738.7,-6425,1779,64886,59914
3740.7,-5934,1953,64895,59840
3742.7,-5541,1977,64803,59702
3744.7,-5796,1790,64797,59670
3746.7,-6056,1811,64923,59767
3748.7,-5989,2111,65212,60054
3750.7,-5917,2348,65538,60426
3752.7,-5805,2389,65564,60509
3754.7,-5473,2317,65307,60279
3756.7,-5329,2171,65196,60149
3758.7,-5676,2025,65337,60234
3760.7,-5962,2061,65485,60312
3762.7,-5633,2386,65615,60389
3764.7,-5082,2852,65784,60537
3766.7,-4926,3088,65859,60610
3768.7,-5045,2903,65843,60579
3770.7,-5137,2612,65903,60615
3772.7,-5327,2597,66011,60725
3774.7,-5547,2720,66058,60784
3776.7,-5429,2632,66074,60777
3778.7,-5191,2446,66119,60773
3780.7,-5312,2531,66257,60879
3782.7,-5536,2785,66504,61104
3784.7,-5471,2730,66656,61228
3786.7,-5298,2402,66599,61143
3788.7,-5085,2394,66596,61118
3790.7,-4842,2786,66818,61318
3792.7,-5119,2925,67068,61570
3794.7,-5862,2668,67257,61766
3796.7,-5892,2702,67471,61930
3798.7,-5025,3203,67639,62008
3800.7,-4563,3493,67733,62059
3802.7,-4804,3362,67891,62221
3804.7,-4792,3402,68091,62407
3806.73,-4538,3781,68264,62544
3808.75,-4741,3982,68496,62746
3810.78,-5080,3859,68705,62934
3812.8,-4997,3832,68733,62972
3814.8,-4860,3998,68773,63068
3816.8,-4964,3999,68942,63289
3818.8,-4923,3828,68973,63317
3820.8,-4659,3886,68896,63203
3822.8,-4523,4236,69061,63321
3824.8,-4489,4570,69363,63575
3826.8,-4328,4813,69488,63685
3828.8,-4163,5014,69496,63733
3830.8,-4153,5012,69449,63746
3832.8,-4202,4828,69321,63659
3834.8,-4256,4830,69345,63707
3836.8,-4353,5065,69539,63932
3838.8,-4448,5206,69524,63981
3840.8,-4559,5241,69381,63933
3842.8,-4724,5357,69480,64099
3844.8,-4737,5444,69548,64178
3846.8,-4513,5434,69293,63937
3848.8,-4438,5514,69107,63826
3850.8,-4633,5595,69093,63921
3852.8,-4584,5443,68819,63729
3854.8,-4252,5285,68446,63408
3856.8,-4423,5365,68450,63467
3858.8,-5181,5433,68539,63626
3860.8,-5508,5397,68327,63476
3862.8,-5032,5548,68136,63320
3864.8,-4609,5721,68089,63299
3866.8,-4763,5438,67742,62985
3868.8,-5060,4933,67161,62431
3870.8,-5143,4810,66970,62256
3872.8,-5101,5002,67171,62477
3874.8,-5003,5068,67129,62472
3876.8,-4937,4967,66752,62130
3878.8,-5028,4834,66533,61929
3880.8,-5166,4610,66509,61910
3882.8,-5329,4246,66263,61684
3884.8,-5748,3880,65903,61359
3886.8,-6142,3720,65874,61337
3888.8,-5823,3905,65999,61426
3890.8,-5043,4275,65857,61259
3892.8,-4842,4356,65635,61057
3894.8,-5331,3941,65588,61046
3896.8,-5604,3490,65507,60984
3898.8,-5349,3502,65369,60845
3900.8,-5211,3766,65418,60886
3902.8,-5560,3788,65487,60965
3904.8,-5920,3620,65333,60847
3906.8,-5830,3654,65234,60771
3908.8,-5561,3860,65400,60920
3910.8,-5575,3834,65527,61023
3912.8,-5809,3461,65395,60890
3914.8,-5987,3133,65210,60722
3916.83,-6042,3270,65225,60758
3918.85,-5852,3746,65397,60945
3920.88,-5410,3956,65425,60974
3922.9,-5292,3619,65197,60741
3924.9,-5796,3219,65039,60585
3926.9,-6119,3293,65141,60683
3928.9,-5748,3675,65228,60759
3930.9,-5560,3857,65216,60741
3932.9,-6148,3713,65333,60850
3934.9,-6674,3474,65455,60959
3936.9,-6593,3266,65346,60850
3938.9,-6487,3080,65216,60730
3940.9,-6431,3123,65237,60745
3942.9,-5868,3618,65258,60762
3944.9,-5312,4137,65292,60818
3946.9,-5770,3912,65361,60903
3948.9,-6728,3103,65230,60763
3950.9,-6930,2738,65018,60545
3952.9,-6385,3159,65099,60637
3954.9,-5830,3706,65267,60814
3956.9,-5475,3952,65208,60753
3958.9,-5396,3955,65174,60715
3960.9,-5717,3676,65223,60762
3962.9,-5979,3251,65024,60566
3964.9,-5841,3106,64798,60340
3966.9,-5922,3190,64935,60469
3968.9,-6510,3179,65121,60672
3970.9,-6703,3332,65125,60726
3972.9,-6140,3812,65243,60886
3974.9,-5755,3955,65354,61006
3976.9,-5878,3559,65133,60790
3978.9,-5779,3491,64967,60638
3980.9,-5537,3931,65178,60849
3982.9,-5938,3943,65319,60974
3984.9,-6574,3431,65213,60855
3986.9,-6388,3373,65219,60853
3988.9,-5581,3877,65253,60879
3990.9,-5137,4040,65028,60654
3992.9,-5332,3602,64826,60458
3994.9,-5817,3189,64930,60560
3996.9,-6207,3237,65120,60736
3998.9,-6239,3560,65217,60828
4000.9,-6063,3697,65240,60875
4002.9,-6071,3448,65113,60775
4004.9,-6195,3160,64911,60557
4006.9,-6187,3200,64930,60533
4008.9,-6259,3339,65154,60734
4010.9,-6513,3292,65229,60815
4012.9,-6506,3310,65074,60666
4014.9,-6157,3519,64989,60576
4016.9,-6019,3526,65097,60678
4018.9,-6231,3261,65174,60761
4020.9,-6368,3189,65121,60715
4022.9,-6318,3386,65112,60695
4024.9,-6279,3477,65172,60736
4026.93,-6244,3427,65155,60722
4028.95,-6191,3439,65152,60730
4030.98,-6214,3489,65318,60862
4033.0,-6173,3626,65491,60978
4035.0,-5862,4063,65548,61021
4037.0,-5496,4637,65639,61125
4039.0,-5433,4942,65783,61265
4041.0,-5681,4954,65884,61363
4043.0,-6028,4861,65998,61486
4045.0,-6306,4641,66052,61531
4047.0,-6393,4367,65882,61335
4049.0,-6250,4366,65736,61178
4051.0,-5996,4677,65863,61305
4053.0,-5817,4938,65962,61400
4055.0,-5831,4978,65855,61305
4057.0,-6079,4912,65851,61325
4059.0,-6487,4767,65973,61458
4061.0,-6750,4600,65946,61440
4063.0,-6544,4637,65864,61384
4065.0,-6107,4841,65857,61400
4067.0,-5999,4904,65764,61318
4069.0,-6070,4937,65687,61269
4071.0,-5704,5284,65867,61499
4073.0,-5256,5642,66069,61757
4075.0,-5588,5457,66052,61781
4077.0,-6170,5022,66011,61753
4079.0,-5825,4978,66014,61757
4081.0,-5053,5129,65935,61683
4083.0,-5168,4931,65892,61636
4085.0,-5787,4612,65940,61663
4087.0,-5756,4605,65861,61582
4089.0,-5527,4506,65627,61373
4091.0,-6010,3773,65320,61089
4093.0,-6440,2925,64894,60680
4095.0,-5883,2876,64623,60431
4097.0,-5278,3503,64894,60708
4099.0,-5665,3924,65326,61132
4101.0,-6199,3770,65250,61065
4103.0,-6004,3327,64799,60628
4105.0,-5972,2870,64535,60342
4107.0,-6764,2599,64561,60329
4109.0,-7142,2716,64645,60392
4111.0,-6194,3131,64628,60363
4113.0,-5188,3483,64575,60293
4115.0,-5485,3538,64677,60379
4117.0,-6441,3255,64818,60509
4119.0,-6789,2784,64653,60347
4121.0,-6504,2538,64374,60100
4123.0,-6257,2722,64457,60221
4125.0,-6285,2919,64680,60454
4127.0,-6465,2768,64574,60340
4129.0,-6664,2562,64346,60115
4131.0,-6767,2606,64318,60096
4133.0,-6733,2751,64388,60161
4135.0,-6608,2882,64531,60287
4137.03,-6541,2921,64713,60452
4139.05,-6809,2512,64537,60290
4141.08,-7294,1803,64064,59870
4143.1,-7188,1825,64036,59888
4145.1,-6151,2905,64546,60385
4147.1,-5213,3792,64782,60576
4149.1,-5406,3468,64455,60236
4151.1,-6244,2615,64144,59949
4153.1,-6596,2350,64187,60008
4155.1,-6230,2669,64343,60152
4157.1,-5740,2906,64465,60244
4159.1,-5633,2870,64729,60453
4161.1,-5859,2878,65166,60816
4163.1,-5892,3079,65542,61151
4165.1,-5379,3303,65885,61512
4167.1,-4773,3507,66511,62212
4169.1,-4836,3915,67255,63222
4171.1,-5424,4687,67450,64148
4173.1,-5573,5855,66873,64834
4175.1,-4971,7436,65878,65382
4177.1,-4333,9302,64790,65859
4179.1,-4015,11256,63877,66484
4181.1,-3576,13225,63275,67424
4183.1,-3123,14842,62538,68205
4185.1,-3414,15332,61215,68225
4187.1,-4251,14625,59726,67657
4189.1,-4604,13666,58706,66923
4191.1,-4536,12807,58028,65843
4193.1,-5076,11195,57269,64074
4195.1,-6233,8577,56449,61864
4197.1,-7008,6136,55929,59822
4199.1,-7289,4626,55973,58201
4201.1,-7958,3397,56422,56722
4203.1,-9009,2192,56927,55382
4205.1,-9201,1988,57632,54970
4207.1,-8175,2961,58828,55875
4209.1,-7272,3631,60052,57087
4211.1,-7358,3197,60725,57634
4213.1,-7584,2624,61170,57902
4215.1,-7312,2571,61783,58394
4217.1,-7210,2487,62261,58761
4219.1,-7494,2211,62498,58890
4221.1,-7345,2268,62868,59191
4223.1,-6661,2526,63301,59566
4225.1,-6285,2372,63384,59552
4227.1,-6433,1855,63170,59202
4229.1,-6674,1430,63011,58925
4231.1,-6912,1299,63132,58987
4233.1,-7113,1534,63550,59388
4235.1,-7054,1990,63941,59758
4237.1,-6933,2160,63967,59746
4239.1,-7069,1873,63831,59586
4241.1,-7154,1612,63836,59600
4243.1,-6982,1635,63828,59617
4245.1,-7003,1643,63745,59529
4247.13,-7150,1640,63837,59566
4249.15,-6728,2035,64058,59713
4251.18,-6067,2639,64160,59765
4253.2,-6218,2678,64174,59758
4255.2,-6846,2062,64102,59688
4257.2,-6712,1651,63878,59487
4259.2,-5957,1985,63815,59449
4261.2,-5733,2549,64135,59786
4263.2,-6236,2606,64417,60084
4265.2,-6780,2198,64346,60017
4267.2,-6979,1899,64199,59825
4269.2,-6810,1930,64115,59673
4271.2,-6415,2030,63968,59502
4273.2,-6206,2072,63972,59521
4275.2,-6391,2225,64338,59882
4277.2,-6571,2474,64686,60208
4279.2,-6394,2560,64624,60152
4281.2,-6159,2424,64386,59944
4283.2,-6282,2220,64369,59936
4285.2,-6590,2010,64509,60053
4287.2,-6653,1832,64502,60020
4289.2,-6548,1749,64352,59852
4291.2,-6667,1697,64320,59794
4293.2,-6874,1705,64449,59886
4295.2,-6728,1975,64582,59994
4297.2,-6475,2299,64711,60111
4299.2,-6727,2095,64823,60215
4301.2,-7261,1466,64753,60150
4303.2,-7393,1210,64607,60002
4305.2,-7158,1534,64704,60050
4307.2,-6950,1924,64967,60228
4309.2,-6699,2167,65091,60298
4311.2,-6381,2388,65123,60322
4313.2,-6301,2492,65223,60417
4315.2,-6319,2462,65330,60509
4317.2,-6134,2478,65413,60579
4319.2,-6239,2350,65508,60658
4321.2,-6945,1836,65550,60678
4323.2,-7260,1442,65550,60651
4325.2,-6584,1712,65627,60673
4327.2,-6037,2239,65819,60788
4329.2,-6395,2451,66162,61066
4331.2,-6753,2466,66560,61412
4333.2,-6572,2461,66683,61470
4335.2,-6566,2338,66587,61301
4337.2,-6758,2301,66779,61437
4339.2,-6329,2631,67211,61835
4341.2,-5529,3068,67377,61988
4343.2,-5352,3277,67420,62019
4345.2,-5786,3259,67704,62265
4347.2,-6183,2977,67908,62410
4349.2,-6353,2533,67839,62282
4351.2,-6267,2500,67965,62352
4353.2,-5966,3023,68366,62701
4355.2,-5935,3368,68603,62890
4357.23,-6302,3234,68686,62922
4359.25,-6370,3231,68878,63068
4361.28,-5956,3545,69052,63233
4363.3,-5804,3643,69105,63303
4365.3,-6012,3479,69162,63353
4367.3,-5875,3485,69178,63328
4369.3,-5500,3612,69117,63230
4371.3,-5624,3602,69177,63277
4373.3,-6036,3658,69371,63487
4375.3,-5955,3990,69524,63665
4377.3,-5465,4391,69640,63798
4379.3,-5218,4640,69731,63914
4381.3,-5322,4690,69670,63921
4383.3,-5469,4538,69507,63838
4385.3,-5602,4396,69420,63792
4387.3,-5873,4509,69419,63820
4389.3,-6257,4665,69440,63904
4391.3,-6470,4582,69414,63969
4393.3,-6171,4609,69255,63916
4395.3,-5387,5137,69064,63842
4397.3,-4715,5731,69008,63895
4399.3,-4758,5822,68963,63952
4401.3,-5327,5628,68779,63893
4403.3,-5686,5534,68577,63825
4405.3,-5615,5416,68383,63735
4407.3,-5577,5168,68068,63504
4409.3,-5840,4968,67711,63234
4411.3,-6130,4771,67421,63011
4413.3,-6159,4531,67156,62781
4415.3,-5935,4579,67019,62692
4417.3,-5682,4867,67048,62796
4419.3,-5723,4699,66865,62682
4421.3,-6085,4016,66365,62222
4423.3,-6331,3644,66081,61956
4425.3,-6304,3782,66208,62079
4427.3,-6485,3756,66241,62102
4429.3,-6999,3398,65938,61805
4431.3,-7203,3180,65619,61498
4433.3,-6917,3162,65485,61360
4435.3,-6851,3052,65431,61293
4437.3,-7192,2924,65399,61260
4439.3,-7102,3069,65437,61299
4441.3,-6283,3434,65507,61363
4443.3,-5761,3634,65460,61312
4445.3,-6306,3393,65275,61142
4447.3,-7170,2912,65161,61044
4449.3,-7325,2676,65200,61077
4451.3,-7025,2789,65206,61049
4453.3,-7067,2847,65121,60926
4455.3,-7333,2663,65072,60865
4457.3,-7247,2571,65062,60885
4459.3,-6964,2798,65104,60965
4461.3,-6957,3022,65251,61115
4463.3,-7071,2949,65277,61126
4465.4,-6990,2852,65050,60903
4467.4,-6935,3034,64957,60812
4469.4,-7095,3236,65160,60985
4471.4,-7115,3172,65240,61037
4473.4,-6878,3025,65091,60894
4475.4,-6956,2842,65018,60829
4477.4,-7475,2434,64996,60805
4479.4,-7587,2210,64941,60766
4481.4,-6967,2704,65067,60923
4483.4,-6496,3364,65270,61145
4485.4,-6556,3374,65209,61095
4487.4,-6413,3119,65051,60947
4489.4,-5986,3288,65102,60993
4491.4,-6144,3508,65217,61090
4493.4,-6911,3183,65242,61100
4495.4,-7437,2586,65224,61075
4497.4,-7483,2338,65131,60991
4499.4,-7327,2575,65038,60933
4501.4,-7104,2906,65102,61033
4503.4,-7062,2867,65111,61054
4505.4,-7242,2558,64896,60830
4507.4,-7102,2565,64809,60718
4509.4,-6602,2967,65020,60886
4511.4,-6479,3162,65162,60987
4513.4,-6756,2973,65112,60921
4515.4,-6789,2883,65137,60947
4517.4,-6728,3002,65245,61052
4519.4,-6952,2898,65205,61013
4521.4,-6944,2548,64997,60819
4523.4,-6463,2466,64817,60653
4525.4,-6325,2757,64859,60695
4527.4,-6839,2883,65061,60882
4529.4,-7268,2591,65105,60905
4531.4,-7320,2354,64980,60760
4533.4,-7345,2549,65056,60804
4535.4,-7248,2876,65287,60994
4537.4,-6853,2968,65277,60962
4539.4,-6718,2888,65134,60834
4541.4,-7140,2818,65193,60921
4543.4,-7367,2822,65268,61015
4545.4,-7039,2857,65138,60906
4547.4,-7012,2711,65006,60807
4549.4,-7589,2347,64936,60763
4551.4,-7690,2201,64805,60633
4553.4,-6922,2519,64814,60623
4555.4,-6436,2879,65121,60904
4557.4,-6792,2932,65378,61142
4559.4,-7176,2814,65280,61046
4561.4,-7220,2595,64996,60791
4563.4,-7314,2323,64830,60663
4565.4,-7207,2391,64924,60765
4567.43,-6485,2897,65187,60983
4569.45,-5932,3278,65352,61090
4571.48,-6429,3237,65383,61101
4573.5,-7311,3170,65551,61274
4575.5,-7437,3357,65869,61572
4577.5,-6992,3624,66012,61675
4579.5,-6857,3793,65909,61556
4581.5,-7056,3813,65793,61469
4583.5,-7053,3657,65787,61502
4585.5,-6885,3462,65829,61550
4587.5,-6851,3456,65816,61506
4589.5,-6741,3652,65717,61364
4591.5,-6419,3847,65660,61266
4593.5,-6417,3867,65723,61295
4595.5,-7006,3672,65742,61311
4597.5,-7567,3404,65650,61238
4599.5,-7608,3343,65686,61264
4601.5,-7366,3645,65979,61529
4603.5,-7116,4085,66300,61869
4605.5,-6933,4241,66342,61960
4607.5,-7010,4004,66076,61709
4609.5,-7298,3779,65843,61474
4611.5,-7336,3945,65908,61576
4613.5,-6988,4283,65986,61701
4615.5,-6585,4319,65744,61478
4617.5,-6279,4090,65490,61243
4619.5,-6077,4016,65612,61401
4621.5,-6172,4125,65901,61711
4623.5,-6557,4017,66053,61876
4625.5,-6792,3598,66083,61945
4627.5,-6603,3306,65991,61898
4629.5,-6218,3433,65806,61713
4631.5,-5949,3649,65680,61555
4633.5,-5833,3541,65523,61389
4635.5,-5775,3252,65197,61093
4637.5,-5893,3065,64988,60909
4639.5,-6474,2817,65083,61005
4641.5,-7407,2347,65155,61083
4643.5,-8037,1984,65030,60984
4645.5,-7923,1993,64893,60846
4647.5,-7291,2187,64763,60666
4649.5,-6589,2403,64624,60466
4651.5,-6204,2586,64632,60435
4653.5,-6493,2444,64701,60476
4655.5,-7304,1925,64629,60380
4657.5,-7830,1596,64553,60300
4659.5,-7634,1765,64577,60338
4661.5,-7200,1984,64545,60328
4663.5,-6998,2009,64541,60341
4665.5,-6896,2154,64710,60511
4667.5,-6802,2390,64806,60600
4669.5,-6883,2293,64692,60488
4671.5,-7065,1929,64596,60393
4673.5,-7180,1706,64508,60296
4675.5,-7329,1615,64311,60091
4677.53,-7457,1501,64256,60029
4679.55,-7260,1528,64436,60185
4681.58,-6947,1718,64502,60239
4683.6,-7070,1728,64395,60167
4685.6,-7486,1484,64377,60189
4687.6,-7624,1335,64395,60197
4689.6,-7516,1430,64314,60073
4691.6,-7410,1600,64276,60012
4693.6,-7075,1771,64304,60041
4695.6,-6506,1908,64259,60000
4697.6,-6297,1857,64230,59978
4699.6,-6542,1657,64346,60088
4701.6,-6680,1599,64539,60225
4703.6,-6652,1731,64821,60420
4705.6,-6722,1896,65339,60902
4707.6,-6549,2146,66094,61683
4709.6,-5955,2516,66881,62516
4711.6,-5609,2863,67394,63230
4713.6,-5750,3472,67460,63933
4715.6,-5781,4879,67225,64831
4717.6,-5650,6744,66801,65793
4719.6,-5684,8301,66084,66499
4721.6,-5376,9815,65266,67114
4723.6,-4425,11900,64725,68042
4725.6,-3879,13892,64199,68996
4727.6,-4335,14709,63131,69293
4729.6,-4789,14516,61694,68851
4731.6,-4653,13967,60456,68020
4733.6,-4704,12951,59515,66860
4735.6,-5237,11236,58665,65224
4737.6,-5711,9095,57856,63209
4739.6,-6400,6704,57215,61172
4741.6,-7948,4204,56940,59355
4743.6,-9636,2346,57078,57670
4745.6,-10226,1774,57484,56203
4747.6,-9850,1996,58177,55604
4749.6,-9371,2138,59205,56158
4751.6,-8908,2116,60199,57065
4753.6,-8245,2231,60829,57577
4755.6,-7699,2351,61329,57921
4757.6,-7657,2219,61908,58391
4759.6,-7829,1998,62381,58749
4761.6,-7575,1955,62697,58928
4763.6,-6902,1914,62992,59115
4765.6,-6651,1504,63194,59239
4767.6,-7275,864,63254,59211
4769.6,-7983,554,63344,59203
4771.6,-7961,734,63521,59304
4773.6,-7627,1009,63684,59426
4775.6,-7653,1084,63780,59492
4777.6,-7789,1006,63765,59436
4779.6,-7654,892,63693,59316
4781.6,-7506,873,63730,59327
4783.6,-7500,978,63825,59433
4785.6,-7392,955,63792,59414
4787.63,-7211,665,63696,59291
4789.65,-7148,466,63646,59183
4791.68,-7030,669,63594,59079
4793.7,-6807,1023,63646,59105
4795.7,-6881,1172,63910,59371
4797.7,-7265,1144,64135,59615
4799.7,-7400,1105,64175,59662
4801.7,-7231,1027,64210,59678
4803.7,-7333,831,64212,59677
4805.7,-7740,664,64082,59568
4807.7,-7836,761,64059,59536
4809.7,-7490,1034,64184,59613
4811.7,-7257,1116,64161,59552
4813.7,-7416,915,64104,59472
4815.7,-7589,794,64305,59633
4817.7,-7335,1100,64544,59830
4819.7,-6785,1713,64632,59904
4821.7,-6499,2105,64761,60042
4823.7,-6605,1961,64815,60126
4825.7,-6532,1665,64587,59942
4827.7,-6093,1704,64459,59816
4829.7,-6042,1837,64665,59979
4831.7,-6734,1664,64794,60088
4833.7,-7414,1456,64746,60044
4835.7,-7560,1516,64883,60140
4837.7,-7514,1556,65098,60283
4839.7,-7433,1444,65051,60210
4841.7,-7138,1484,64899,60075
4843.7,-6884,1622,64895,60083
4845.7,-6904,1540,64967,60159
4847.7,-6853,1362,65021,60212
4849.7,-6644,1314,65029,60184
4851.7,-6734,1252,64983,60074
4853.7,-7078,1123,65043,60086
4855.7,-7141,1126,65303,60320
4857.7,-6969,1225,65542,60520
4859.7,-7018,1234,65585,60512
4861.7,-7181,1215,65557,60466
4863.7,-7010,1300,65625,60546
4865.7,-6537,1416,65796,60707
4867.7,-6229,1429,65926,60780
4869.7,-6373,1314,65900,60690
4871.7,-6765,1216,65912,60650
4873.7,-6939,1405,66194,60873
4875.7,-6680,1940,66555,61178
4877.7,-6170,2490,66755,61345
4879.7,-5647,2710,66909,61473
4881.7,-5293,2601,67056,61589
4883.7,-5342,2394,67073,61585
4885.7,-5813,2256,67142,61635
4887.7,-6400,2149,67462,61904
4889.7,-6934,1950,67817,62190
4891.7,-7368,1755,68044,62351
4893.7,-7338,1797,68246,62473
4895.7,-6694,1983,68378,62517
4897.73,-6132,2028,68400,62484
4899.75,-6216,2126,68558,62620
4901.78,-6382,2742,68940,62977
4903.8,-6029,3621,69279,63296
4905.8,-5626,3910,69400,63419
4907.8,-5706,3498,69396,63409
4909.8,-5859,3226,69451,63427
4911.8,-5691,3431,69629,63568
4913.8,-5623,3478,69741,63668
4915.8,-5901,3172,69669,63593
4917.8,-5957,3231,69680,63585
4919.8,-5530,3797,69887,63778
4921.8,-5231,4106,69961,63893
4923.8,-5379,3994,69823,63858
4925.8,-5509,4025,69740,63882
4927.8,-5443,4150,69673,63881
4929.8,-5510,3967,69503,63758
4931.8,-5658,3755,69429,63733
4933.8,-5697,3849,69443,63800
4935.8,-5925,3963,69297,63725
4937.8,-6337,3973,69096,63634
4939.8,-6270,4091,68973,63643
4941.8,-5758,4107,68715,63506
4943.8,-5669,3816,68380,63278
4945.8,-6046,3704,68293,63289
4947.8,-6124,4087,68347,63423
4949.8,-5907,4483,68284,63414
4951.8,-5890,4478,68119,63299
4953.8,-5862,4225,67752,63001
4955.8,-5630,3931,67170,62501
4957.8,-5841,3693,66899,62293
4959.8,-6686,3624,67128,62563
4961.8,-7162,3649,67227,62704
4963.8,-6743,3558,66894,62407
4965.8,-6327,3343,66547,62068
4967.8,-6585,3140,66371,61895
4969.8,-6871,3023,66247,61787
4971.8,-6651,3032,66196,61739
4973.8,-6516,3114,66122,61650
4975.8,-6856,3097,65879,61406
4977.8,-7025,2954,65697,61227
4979.8,-6745,2802,65708,61222
4981.8,-6724,2578,65623,61134
4983.8,-7103,2224,65460,60995
4985.8,-7027,2058,65554,61087
4987.8,-6387,2321,65758,61243
4989.8,-6134,2630,65684,61132
4991.8,-6543,2545,65426,60864
4993.8,-6878,2260,65271,60693
4995.8,-6825,2187,65272,60679
4997.8,-6804,2314,65380,60795
4999.8,-6952,2432,65460,60888
5001.8,-6903,2548,65379,60815
5003.8,-6535,2701,65309,60763
5005.9,-6232,2732,65429,60899
5007.9,-6316,2509,65507,60958
5009.9,-6628,2157,65329,60746
5011.9,-6884,1900,65115,60520
5013.9,-7069,1858,65106,60517
5015.9,-7245,1985,65264,60677
5017.9,-7330,2092,65443,60860
5019.9,-7192,2103,65510,60937
5021.9,-6746,2276,65432,60859
5023.9,-6177,2735,65363,60779
5025.9,-6031,3030,65404,60823
5027.9,-6518,2790,65455,60876
5029.9,-7075,2378,65402,60798
5031.9,-7250,2221,65277,60635
5033.9,-7289,2179,65230,60563
5035.9,-7363,2098,65374,60695
5037.9,-7258,2147,65562,60887
5039.9,-7066,2277,65566,60935
5041.9,-7083,2240,65488,60913
5043.9,-7148,2178,65489,60937
5045.9,-6988,2411,65399,60849
5047.9,-6803,2799,65179,60634
5049.9,-6853,2904,65159,60591
5051.9,-6956,2617,65372,60751
5053.9,-6852,2230,65465,60823
5055.9,-6655,2043,65355,60740
5057.9,-6591,2140,65256,60677
5059.9,-6558,2402,65273,60715
5061.9,-6407,2549,65373,60835
5063.9,-6427,2356,65447,60927
5065.9,-6854,2018,65383,60878
5067.9,-7203,1967,65263,60770
5069.9,-7020,2165,65199,60704
5071.9,-6751,2177,65130,60627
5073.9,-6829,2026,65125,60619
5075.9,-6880,2140,65314,60788
5077.9,-6732,2478,65466,60895
5079.9,-6864,2618,65398,60794
5081.9,-7222,2540,65368,60763
5083.9,-7195,2478,65435,60838
5085.9,-6901,2388,65326,60740
5087.9,-6920,2178,65176,60601
5089.9,-7093,2067,65253,60673
5091.9,-6974,2292,65314,60723
5093.9,-6749,2694,65171,60587
5095.9,-6740,2792,65091,60513
5097.9,-6830,2317,65178,60591
5099.9,-6837,1679,65302,60717
5101.9,-6754,1541,65440,60877
5103.9,-6680,1905,65466,60917
5105.9,-6869,2178,65307,60761
5107.9,-7338,2151,65306,60753
5109.9,-7515,2203,65526,60953
5111.9,-7129,2498,65498,60903
5113.9,-6846,2694,65278,60677
5116.0,-7072,2567,65423,60808
5118.0,-7202,2383,65800,61143
5120.0,-6921,2473,65904,61210
5122.0,-6740,2815,65864,61159
5124.0,-6706,3192,65972,61254
5126.0,-6336,3456,66104,61361
5128.0,-5943,3525,66185,61422
5130.0,-6155,3421,66217,61442
5132.0,-6509,3372,66057,61272
5134.0,-6310,3546,65855,61075
5136.0,-6039,3713,65939,61186
5138.0,-6276,3594,66078,61339
5140.0,-6499,3397,65915,61151
5142.0,-6362,3459,65755,60962
5144.0,-6543,3608,65926,61144
5146.0,-7176,3587,66097,61342
5148.0,-7316,3632,65961,61210
5150.0,-6789,3846,65790,61047
5152.0,-6530,3795,65878,61164
5154.0,-6667,3483,66090,61380
5156.0,-6390,3556,66163,61451
5158.0,-5796,3982,66099,61462
5160.0,-5785,3982,66104,61577
5162.0,-6301,3532,66239,61729
5164.0,-6441,3312,66318,61759
5166.0,-6025,3375,66213,61648
5168.0,-5721,3325,66013,61461
5170.0,-5882,3212,65851,61265
5172.0,-6180,3170,65750,61128
5174.0,-6225,3075,65618,61013
5176.0,-6011,3075,65397,60823
5178.0,-5730,3371,65248,60680
5180.0,-5532,3537,65313,60756
5182.0,-5539,3129,65407,60888
5184.0,-5850,2470,65334,60852
5186.0,-6373,1971,65174,60704
5188.0,-6759,1577,64973,60492
5190.0,-6674,1396,64730,60227
5192.0,-6225,1733,64670,60129
5194.0,-5927,2230,64792,60210
5196.0,-6019,2245,64686,60098
5198.0,-6202,1950,64419,59852
