t,lead_I,lead_II,v3,v4
119.6,-10557,6505,2981,5828
121.6,-10441,6291,3579,6398
123.6,-10589,6171,4200,7112
125.6,-10893,6295,4643,7693
127.6,-11047,6787,5026,8194
129.6,-11168,7304,5294,8577
131.6,-11416,7324,5036,8408
133.6,-11421,6911,4155,7488
135.6,-10835,6645,3203,6346
137.6,-10094,6704,2802,5725
139.6,-9959,6637,3124,5922
141.6,-10432,6264,3880,6696
143.6,-10771,6103,4555,7503
145.6,-10649,6500,4803,7907
147.6,-10534,7028,4749,7958
149.6,-10709,7208,4696,7971
151.6,-10771,7220,4614,7959
153.6,-10493,7380,4229,7616
155.6,-10253,7471,3523,6846
157.6,-10248,7141,2898,6043
159.6,-10219,6586,2817,5789
161.6,-10157,6312,3318,6256
163.6,-10311,6418,3920,6967
165.6,-10503,6610,4137,7325
167.6,-10358,6740,4008,7291
169.6,-10097,6856,3856,7209
171.6,-10212,6907,3716,7131
173.6,-10531,6846,3371,6811
175.6,-10488,6790,2856,6260
177.6,-10147,6751,2540,5857
179.6,-10098,6585,2707,5927
181.6,-10420,6375,3279,6458
183.6,-10619,6362,3922,7153
185.6,-10562,6494,4306,7629
187.6,-10587,6542,4295,7684
189.6,-10724,6522,4000,7420
191.6,-10697,6561,3662,7099
193.6,-10617,6613,3440,6861
195.6,-10779,6590,3276,6633
197.6,-10975,6508,3046,6305
199.6,-10871,6375,2858,6009
201.6,-10732,6167,3048,6114
203.6,-10987,5961,3712,6789
205.6,-11414,5942,4396,7613
207.6,-11470,6183,4525,7914
209.6,-11066,6534,4113,7568
211.6,-10571,6810,3712,7114
213.6,-10385,6903,3589,6932
215.6,-10656,6685,3416,6731
217.6,-11059,6180,2950,6189
219.6,-11041,5812,2574,5673
221.6,-10668,5924,2823,5831
223.6,-10658,6226,3638,6702
225.6,-11208,6311,4366,7574
227.6,-11623,6281,4447,7750
229.6,-11470,6336,3996,7290
231.6,-11109,6413,3613,6859
233.6,-10869,6514,3593,6824
235.6,-10660,6687,3603,6819
237.6,-10455,6720,3315,6438
239.6,-10405,6470,2982,5952
241.6,-10570,6181,3077,5952
243.6,-10879,6068,3666,6567
245.6,-11155,6102,4325,7329
247.6,-11214,6291,4562,7671
249.6,-11157,6599,4275,7447
251.6,-11175,6756,3807,6981
253.6,-11086,6637,3503,6633
255.6,-10722,6469,3409,6492
257.6,-10496,6406,3457,6503
259.6,-10739,6343,3583,6580
261.6,-11028,6235,3710,6642
263.6,-11012,6199,3941,6834
265.6,-11040,6308,4482,7393
267.6,-11303,6530,5086,8046
269.6,-11420,6760,5181,8183
271.6,-11264,6894,4808,7832
273.6,-11047,6994,4641,7697
275.6,-10620,7250,4987,8132
277.6,-9822,7643,5486,8782
279.6,-9055,7925,5761,9200
281.6,-8565,8042,5848,9358
283.6,-8055,8235,6123,9687
285.6,-7517,8672,6919,10659
287.6,-7170,9344,7977,12033
289.6,-6675,10148,8493,12838
291.6,-5833,10684,8062,12490
293.6,-5385,10501,7116,11386
295.6,-5755,9833,6118,10081
297.6,-6294,9341,4952,8602
299.6,-6709,9073,3496,6942
301.6,-7545,8685,2168,5561
303.6,-8746,8332,1364,4828
305.6,-9612,8250,815,4458
307.6,-10084,8187,69,3952
309.6,-10493,8098,-766,3296
311.6,-10695,8309,-1327,2762
313.6,-10619,8636,-1568,2448
315.6,-10668,8630,-1510,2427
317.6,-10890,8508,-985,2897
319.6,-10868,8646,-98,3732
321.6,-10564,8805,686,4454
323.6,-10330,8704,1240,4923
325.6,-10296,8494,1859,5463
327.6,-10375,8281,2581,6169
329.6,-10508,8036,3091,6711
331.6,-10583,7872,3228,6842
333.6,-10455,7780,3081,6610
335.6,-10145,7512,2850,6255
337.6,-9899,7036,2858,6159
339.6,-10062,6610,3272,6537
341.6,-10684,6370,3776,7068
343.6,-11261,6301,3962,7282
345.6,-11297,6414,3900,7205
347.6,-11053,6604,3914,7199
349.6,-11052,6655,4055,7359
351.6,-11129,6609,4098,7441
353.6,-10875,6714,3894,7235
355.6,-10567,6902,3561,6838
357.6,-10591,6862,3427,6621
359.6,-10656,6623,3643,6812
361.6,-10574,6420,3929,7142
363.6,-10754,6209,3956,7204
365.6,-11135,6002,3866,7084
367.6,-11082,6132,4022,7209
369.6,-10764,6567,4395,7620
371.6,-10812,6802,4564,7849
373.6,-10868,6802,4282,7566
375.6,-10409,6943,3783,7005
377.6,-10112,7044,3511,6667
379.6,-10569,6695,3636,6752
381.6,-11069,6212,3942,7048
383.6,-11039,6164,4181,7298
385.6,-10968,6459,4321,7448
387.6,-11129,6662,4369,7490
389.6,-11091,6671,4298,7404
391.6,-10741,6684,4236,7333
393.6,-10472,6799,4299,7390
395.6,-10502,6817,4271,7349
397.6,-10712,6553,3995,7061
399.6,-10848,6275,3848,6917
401.6,-10786,6314,4150,7253
403.6,-10784,6427,4554,7716
405.6,-10996,6362,4635,7840
407.6,-10977,6465,4471,7664
409.6,-10542,6811,4277,7411
411.6,-10440,6790,4196,7283
413.6,-11011,6366,4332,7439
415.6,-11304,6288,4390,7542
417.6,-10800,6562,4009,7114
419.6,-10443,6464,3697,6655
421.6,-10782,6111,4108,6988
423.6,-10969,6210,4704,7657
425.6,-10580,6603,4766,7812
427.6,-10370,6709,4731,7807
429.6,-10627,6663,4945,8062
431.6,-10813,6740,4840,8010
433.6,-10905,6677,4424,7573
435.6,-11218,6415,4418,7514
437.6,-11357,6356,4632,7724
439.6,-10917,6525,4445,7537
441.6,-10399,6592,4257,7318
443.6,-10317,6571,4519,7596
445.6,-10437,6597,4732,7869
447.6,-10457,6582,4675,7830
449.6,-10462,6646,4821,7981
451.6,-10497,6980,5002,8236
453.6,-10457,7196,4621,7933
455.6,-10365,6896,4050,7351
457.6,-10363,6535,4090,7345
459.6,-10535,6623,4536,7804
461.6,-10747,6832,4685,7989
463.6,-10704,6779,4562,7859
465.6,-10417,6710,4651,7929
467.6,-10311,6818,4970,8277
469.6,-10487,6910,5084,8440
471.6,-10495,6904,4752,8099
473.6,-10256,6833,4274,7540
475.6,-10294,6626,4223,7416
477.6,-10665,6442,4710,7925
479.6,-10761,6603,5125,8443
481.6,-10394,6942,4974,8351
483.6,-10018,7031,4610,7937
485.6,-9895,6936,4645,7902
487.6,-9973,6909,5023,8299
489.6,-10222,6784,5205,8566
491.6,-10409,6524,4979,8388
493.6,-10185,6604,4652,8042
495.6,-9771,7083,4573,7918
497.6,-9717,7283,4719,8033
499.6,-9960,6988,4852,8154
501.6,-10036,6825,4928,8225
503.6,-9941,7057,5045,8330
505.6,-9980,7166,5109,8384
507.6,-10201,6900,5011,8295
509.6,-10483,6637,4918,8234
511.6,-10626,6658,4956,8314
513.6,-10351,6852,4924,8303
515.6,-9789,7023,4717,8061
517.6,-9575,7040,4617,7882
519.6,-9887,6915,4860,8080
521.6,-10102,6887,5278,8547
523.6,-9831,7110,5496,8868
525.6,-9435,7378,5346,8780
527.6,-9246,7447,5094,8511
529.6,-9163,7399,5159,8554
531.6,-9189,7420,5514,8953
533.6,-9525,7450,5665,9169
535.6,-9990,7293,5402,8892
537.6,-10091,6969,5103,8492
539.6,-9825,6741,5149,8452
541.6,-9692,6810,5476,8787
543.6,-9839,7063,5729,9121
545.6,-9925,7179,5618,9081
547.6,-9838,7059,5243,8710
549.6,-9781,7024,5095,8516
551.6,-9777,7309,5368,8758
553.6,-9757,7576,5571,8965
555.6,-9797,7458,5336,8731
557.6,-9865,7219,5066,8444
559.6,-9856,7169,5203,8566
561.6,-9923,7074,5489,8864
563.6,-10132,6862,5528,8928
565.6,-10177,6942,5358,8763
567.6,-9970,7281,5139,8514
569.6,-9841,7340,4938,8266
571.6,-9860,7171,4902,8191
573.6,-9844,7234,5051,8308
575.6,-9944,7360,5063,8315
577.6,-10279,7160,4747,8031
579.6,-10446,6882,4418,7722
581.6,-10265,6809,4454,7721
583.6,-10245,6731,4769,8011
585.6,-10615,6634,4967,8263
587.6,-10807,6824,4822,8170
589.6,-10498,7121,4499,7808
591.6,-10239,7046,4345,7598
593.6,-10541,6716,4471,7747
595.6,-11050,6598,4593,7927
597.6,-11086,6703,4408,7746
599.6,-10592,6781,4038,7306
601.6,-10188,6797,3914,7076
603.6,-10353,6767,4181,7271
605.6,-10791,6659,4446,7573
607.6,-10913,6615,4321,7549
609.6,-10758,6717,3978,7246
611.6,-10798,6733,3867,7101
613.6,-10920,6601,4092,7322
615.6,-10648,6686,4363,7638
617.6,-10252,7040,4383,7667
619.6,-10410,7133,4121,7345
621.6,-10920,6765,3863,7022
623.6,-11066,6449,3952,7094
625.6,-10851,6538,4308,7479
627.6,-10726,6771,4470,7675
629.6,-10723,6843,4251,7448
631.6,-10754,6742,3973,7112
633.6,-10917,6589,3935,7038
635.6,-11064,6559,4084,7218
637.6,-10966,6725,4206,7383
639.6,-10842,6873,4137,7315
641.6,-10922,6812,3923,7077
643.6,-11040,6667,3856,6992
645.6,-11106,6594,4105,7235
647.6,-11202,6585,4380,7532
649.6,-11147,6639,4318,7511
651.6,-10843,6699,4009,7210
653.6,-10670,6591,3833,7002
655.6,-10829,6386,3972,7147
657.6,-10975,6396,4229,7471
659.6,-10906,6610,4246,7528
661.6,-10842,6721,3952,7180
663.6,-10887,6695,3763,6908
665.6,-10895,6712,4027,7149
667.6,-10832,6746,4446,7606
669.6,-10769,6713,4491,7715
671.6,-10674,6724,4168,7449
673.6,-10536,6799,3884,7172
675.6,-10503,6757,3873,7125
677.6,-10644,6643,4099,7354
679.6,-10745,6746,4331,7668
681.6,-10616,7026,4253,7653
683.6,-10463,7087,3903,7274
685.6,-10603,6837,3789,7114
687.6,-10915,6639,4092,7445
689.6,-11027,6696,4318,7727
691.6,-10889,6814,4157,7563
693.6,-10765,6792,3953,7298
695.6,-10802,6673,4010,7301
697.6,-10889,6640,4180,7454
699.6,-10819,6849,4271,7554
701.6,-10563,7155,4237,7521
703.6,-10403,7092,4020,7277
705.6,-10599,6529,3721,6942
707.6,-10959,6089,3693,6906
709.6,-11093,6330,4036,7273
711.6,-10909,6874,4290,7544
713.6,-10539,7039,4037,7271
715.6,-10150,6848,3586,6765
717.6,-9999,6744,3583,6716
719.6,-10217,6824,4045,7187
721.6,-10495,6939,4352,7548
723.6,-10460,7090,4220,7441
725.6,-10260,7244,4031,7204
727.6,-10345,7176,4094,7202
729.6,-10828,6844,4258,7360
731.6,-11304,6571,4327,7464
733.6,-11308,6573,4224,7375
735.6,-10886,6632,3925,7045
737.6,-10574,6518,3677,6761
739.6,-10735,6381,3831,6919
741.6,-11162,6418,4163,7279
743.6,-11406,6531,4127,7232
745.6,-11247,6596,3859,6885
747.6,-10886,6659,3937,6898
749.6,-10748,6722,4302,7288
751.6,-10900,6737,4392,7447
753.6,-10895,6761,4097,7156
755.6,-10598,6797,3779,6763
757.6,-10546,6705,3692,6618
759.6,-10936,6530,3857,6814
761.6,-11137,6543,4138,7164
763.6,-10838,6800,4273,7309
765.6,-10583,7014,4157,7132
767.6,-10673,6977,4005,6925
769.6,-10735,6788,4021,6938
771.6,-10693,6647,4142,7077
773.6,-10871,6653,4209,7150
775.6,-11016,6792,4163,7083
777.6,-10635,6949,4084,6934
779.6,-10185,6941,4120,6882
781.6,-10414,6734,4266,7021
783.6,-10910,6558,4287,7147
785.6,-10881,6605,4074,7038
787.6,-10676,6720,3864,6819
789.6,-10861,6693,3922,6785
791.6,-10970,6651,4187,7002
793.6,-10724,6737,4387,7269
795.6,-10824,6755,4318,7300
797.6,-11313,6596,4044,7023
799.6,-11230,6530,3902,6790
801.6,-10578,6670,4125,6980
803.6,-10300,6824,4478,7394
805.6,-10347,7003,4536,7489
807.6,-10117,7248,4240,7145
809.6,-10034,7211,3938,6782
811.6,-10606,6749,3964,6797
813.6,-11161,6392,4244,7119
815.6,-11036,6484,4348,7288
817.6,-10624,6669,4072,7049
819.6,-10447,6686,3810,6767
821.6,-10555,6697,3956,6897
823.6,-10916,6742,4279,7269
825.6,-11312,6727,4361,7413
827.6,-11250,6761,4221,7277
829.6,-10742,6866,4105,7131
831.6,-10476,6824,4113,7122
833.6,-10740,6653,4208,7220
835.6,-11047,6607,4235,7260
837.6,-11059,6644,4034,7066
839.6,-10982,6545,3748,6771
841.6,-10937,6399,3695,6716
843.6,-10789,6410,3886,6955
845.6,-10637,6506,4073,7221
847.6,-10730,6538,4125,7305
849.6,-10964,6543,4029,7177
851.6,-10999,6584,3844,6954
853.6,-10798,6642,3794,6888
855.6,-10662,6705,4007,7100
857.6,-10755,6775,4211,7336
859.6,-10849,6831,4107,7311
861.6,-10725,6817,3855,7121
863.6,-10634,6642,3805,7063
865.6,-10833,6398,3989,7224
867.6,-10966,6444,4125,7382
869.6,-10743,6797,3990,7263
871.6,-10658,6873,3704,6931
873.6,-10981,6517,3619,6804
875.6,-11050,6452,3832,7067
877.6,-10647,6922,3983,7308
879.6,-10529,7141,3818,7154
881.6,-10766,6821,3628,6890
883.6,-10585,6669,3755,6979
885.6,-10214,6911,4068,7342
887.6,-10510,7017,4256,7600
889.6,-11026,6915,4223,7583
891.6,-10849,6929,4014,7335
893.6,-10427,7012,3819,7072
895.6,-10476,7129,3934,7129
897.6,-10568,7437,4304,7491
899.6,-10380,7632,4456,7671
901.6,-10438,7367,4227,7438
903.6,-10730,7096,4001,7156
905.6,-10650,7198,4097,7201
907.6,-10433,7175,4416,7528
909.6,-10623,6823,4607,7765
911.6,-10755,6796,4389,7557
913.6,-10404,7206,4003,7120
915.6,-10301,7311,4014,7089
917.6,-10808,6994,4357,7470
919.6,-11005,6917,4474,7654
921.6,-10516,7173,4419,7619
923.6,-10239,7259,4550,7726
925.6,-10497,7134,4585,7712
927.6,-10548,7161,4356,7435
929.6,-10241,7360,4387,7498
931.6,-10185,7484,4646,7867
933.6,-10366,7455,4417,7682
935.6,-10256,7352,3899,7094
937.6,-9912,7292,3923,7060
939.6,-9807,7347,4281,7413
941.6,-10030,7387,4233,7348
943.6,-10316,7220,3913,7043
945.6,-10459,6944,3754,6989
947.6,-10407,6828,3621,6932
949.6,-10203,6907,3426,6688
951.6,-9979,6985,3449,6650
953.6,-9915,6947,3688,6912
955.6,-10121,6858,3811,7065
957.6,-10457,6820,3732,6959
959.6,-10611,6857,3615,6806
961.6,-10505,6933,3600,6778
963.6,-10390,7044,3766,6949
965.6,-10398,7188,4008,7219
967.6,-10323,7247,4038,7269
969.6,-10072,7119,3845,7041
971.6,-9945,6974,3807,6948
973.6,-10157,7039,4032,7154
975.6,-10511,7155,4118,7211
977.6,-10821,6963,3843,6860
979.6,-11102,6555,3554,6527
981.6,-11179,6413,3635,6646
983.6,-10873,6658,3963,7012
985.6,-10530,6910,4070,7090
987.6,-10513,6941,3764,6732
989.6,-10534,6899,3469,6403
991.6,-10381,6846,3652,6589
993.6,-10497,6683,4086,7081
995.6,-11019,6505,4187,7263
997.6,-11273,6504,3909,7010
999.6,-10913,6637,3678,6738
1001.6,-10470,6778,3719,6728
1003.6,-10388,6904,3936,6915
1005.6,-10514,6900,4109,7083
1007.6,-10673,6644,4014,6994
1009.6,-10874,6376,3724,6694
1011.6,-10996,6453,3635,6577
1013.6,-10940,6736,3845,6783
1015.6,-10881,6796,3980,6951
1017.6,-10912,6649,3872,6861
1019.6,-10850,6638,3750,6727
1021.6,-10727,6725,3739,6718
1023.63,-10847,6609,3804,6810
1025.65,-11104,6430,3966,6997
1027.68,-11084,6575,4118,7152
1029.7,-10904,6883,4012,7028
1031.7,-10954,6860,3715,6708
1033.7,-11024,6603,3600,6603
1035.7,-10768,6646,3796,6861
1037.7,-10550,6946,4025,7161
1039.7,-10755,6924,3973,7130
1041.7,-10982,6526,3688,6803
1043.7,-10871,6338,3595,6651
1045.7,-10836,6558,3973,7026
1047.7,-11198,6774,4478,7611
1049.7,-11476,6839,4596,7810
1051.7,-11196,7072,4429,7624
1053.7,-10661,7476,4487,7607
1055.7,-10362,7658,4906,8043
1057.7,-10289,7560,5373,8659
1059.7,-10194,7513,5629,9083
1061.7,-9946,7639,5701,9217
1063.7,-9443,7818,5789,9285
1065.7,-8734,8043,6086,9637
1067.7,-8103,8435,6612,10404
1069.7,-7609,9043,7167,11283
1071.7,-6998,9728,7494,11810
1073.7,-6316,10200,7504,11833
1075.7,-5866,10358,7310,11560
1077.7,-5643,10403,6884,11020
1079.7,-5615,10355,5869,9830
1081.7,-6107,9933,4120,7870
1083.7,-7090,9204,2223,5837
1085.7,-7883,8671,872,4509
1087.7,-8198,8514,17,3818
1089.7,-8512,8472,-758,3245
1091.7,-9072,8450,-1462,2652
1093.7,-9580,8500,-1910,2176
1095.7,-9935,8459,-2102,1887
1097.7,-10275,8331,-1892,2003
1099.7,-10459,8494,-1071,2762
1101.7,-10363,8934,-29,3789
1103.7,-10288,9025,565,4405
1105.7,-10420,8558,843,4651
1107.7,-10496,8118,1461,5140
1109.7,-10392,8086,2368,5930
1111.7,-10307,8125,2868,6411
1113.7,-10262,7898,2783,6300
1115.7,-10150,7545,2679,6060
1117.7,-10135,7316,3020,6264
1119.7,-10369,7248,3619,6869
1121.7,-10616,7228,3937,7274
1123.7,-10590,7172,3788,7125
1125.7,-10377,7103,3579,6819
1127.7,-10266,7056,3696,6855
1129.7,-10380,6997,3966,7116
1131.7,-10580,6956,4051,7225
1133.7,-10679,6994,3902,7085
1135.7,-10683,6952,3623,6763
1137.7,-10744,6667,3413,6472
1139.7,-10891,6404,3567,6589
1141.7,-10880,6554,3977,7052
1143.7,-10521,6960,4076,7224
1145.7,-10154,7072,3763,6919
1147.7,-10351,6728,3615,6721
1149.7,-10964,6359,3895,6939
1151.7,-11249,6390,4206,7227
1153.7,-11089,6705,4255,7311
1155.7,-11009,6891,4141,7227
1157.7,-11022,6846,4008,7042
1159.7,-10788,6765,3963,6917
1161.7,-10567,6727,4102,7065
1163.7,-10658,6767,4303,7342
1165.7,-10640,7005,4300,7360
1167.7,-10322,7267,4082,7088
1169.7,-10317,7130,3983,6933
1171.7,-10791,6683,4229,7169
1173.7,-11009,6501,4544,7516
1175.7,-10692,6700,4465,7471
1177.7,-10454,6811,4083,7071
1179.7,-10600,6633,4015,6941
1181.7,-10810,6445,4465,7357
1183.7,-10957,6428,4864,7771
1185.7,-11118,6492,4727,7652
1187.7,-11077,6551,4310,7241
1189.7,-10759,6578,4119,7079
1191.7,-10555,6584,4263,7270
1193.7,-10589,6708,4497,7536
1195.7,-10515,7003,4590,7631
1197.7,-10314,7182,4506,7516
1199.7,-10240,7077,4414,7374
1201.7,-10184,7041,4489,7435
1203.7,-10100,7249,4631,7628
1205.7,-10339,7230,4586,7621
1207.7,-10732,6817,4372,7354
1209.7,-10596,6603,4299,7198
1211.7,-10154,6782,4498,7398
1213.7,-10315,6813,4722,7717
1215.7,-10932,6636,4707,7789
1217.7,-11047,6754,4486,7588
1219.7,-10668,7033,4305,7391
1221.7,-10539,6939,4342,7416
1223.7,-10659,6725,4563,7632
1225.7,-10522,6959,4767,7839
1227.7,-10215,7386,4727,7812
1229.7,-10114,7452,4424,7498
1231.7,-10169,7265,4193,7213
1233.7,-10245,7148,4375,7369
1235.7,-10399,7052,4756,7837
1237.7,-10448,7016,4808,8018
1239.7,-10129,7253,4522,7749
1241.7,-9804,7501,4400,7539
1243.7,-10021,7326,4616,7727
1245.7,-10485,7012,4845,8054
1247.7,-10550,7026,4811,8126
1249.7,-10321,7109,4551,7860
1251.7,-10233,6957,4335,7556
1253.7,-10194,6902,4475,7630
1255.7,-10064,7060,4858,8034
1257.7,-10091,7038,4938,8196
1259.7,-10263,6887,4568,7893
1261.7,-10262,6985,4316,7661
1263.7,-10222,7138,4570,7932
1265.7,-10378,7121,5009,8427
1267.7,-10362,7330,5188,8670
1269.7,-9975,7793,5027,8523
1271.7,-9790,7787,4720,8158
1273.7,-10037,7228,4572,7932
1275.7,-10157,6906,4748,8096
1277.7,-10043,7000,5012,8421
1279.7,-10156,6980,5035,8495
1281.7,-10290,6854,4880,8308
1283.7,-9892,7021,4792,8142
1285.7,-9348,7318,4849,8153
1287.7,-9368,7410,5045,8354
1289.7,-9716,7426,5275,8589
1291.7,-9832,7452,5260,8536
1293.7,-9802,7304,5032,8248
1295.7,-9835,7122,5076,8283
1297.7,-9803,7192,5475,8747
1299.7,-9761,7320,5637,8981
1301.7,-9890,7275,5348,8679
1303.7,-9975,7313,5141,8375
1305.7,-9821,7525,5327,8491
1307.7,-9707,7557,5609,8821
1309.7,-9728,7442,5714,9036
1311.7,-9531,7592,5622,8973
1313.7,-9180,7801,5384,8655
1315.7,-9172,7556,5259,8456
1317.7,-9382,7223,5534,8745
1319.7,-9331,7449,5930,9194
1321.7,-9242,7821,5854,9143
1323.7,-9416,7676,5396,8675
1325.7,-9338,7476,5286,8518
1327.7,-8859,7782,5713,8899
1329.7,-8909,7992,6011,9221
1331.7,-9710,7610,5758,9023
1333.7,-10107,7341,5399,8630
1335.7,-9708,7629,5410,8549
1337.7,-9551,7757,5544,8686
1339.7,-9980,7362,5415,8653
1341.7,-10087,7135,5170,8455
1343.7,-9625,7418,5104,8376
1345.7,-9399,7700,5187,8474
1347.7,-9683,7678,5310,8619
1349.7,-9907,7551,5422,8725
1351.7,-9802,7440,5331,8664
1353.7,-9644,7394,4965,8367
1355.7,-9601,7503,4659,8073
1357.7,-9689,7574,4677,8041
1359.7,-9998,7341,4796,8158
1361.7,-10425,7067,4760,8169
1363.7,-10602,7156,4624,8035
1365.7,-10437,7379,4476,7835
1367.7,-10280,7312,4370,7693
1369.7,-10325,7111,4457,7788
1371.7,-10366,7096,4679,8048
1373.7,-10245,7138,4664,8071
1375.7,-10131,7039,4319,7701
1377.7,-10222,6948,4053,7336
1379.7,-10432,7027,4156,7368
1381.7,-10546,7138,4383,7650
1383.7,-10639,7065,4351,7751
1385.7,-10905,6847,4041,7511
1387.7,-11051,6791,3786,7205
1389.7,-10627,7057,3833,7171
1391.7,-10028,7367,4029,7379
1393.7,-10032,7426,4060,7509
1395.7,-10441,7353,3898,7397
1397.7,-10513,7301,3776,7206
1399.7,-10395,7147,3860,7191
1401.7,-10636,6936,4102,7418
1403.7,-10935,6916,4286,7656
1405.7,-10783,6982,4201,7614
1407.7,-10530,6857,3961,7365
1409.7,-10623,6704,3932,7289
1411.7,-10763,6790,4153,7474
1413.7,-10642,6948,4252,7585
1415.7,-10481,7013,4081,7443
1417.7,-10456,7119,3859,7207
1419.7,-10477,7205,3727,7025
1421.7,-10520,7075,3755,7025
1423.7,-10541,6967,4062,7340
1425.7,-10467,7121,4371,7644
1427.7,-10468,7196,4208,7434
1429.7,-10635,7011,3865,7051
1431.7,-10704,6972,3980,7189
1433.7,-10667,7116,4257,7514
1435.7,-10797,7012,4121,7367
1437.7,-10786,6896,3955,7155
1439.7,-10196,7305,4146,7348
1441.7,-9665,7764,4190,7416
1443.7,-10030,7531,3970,7178
1445.7,-10709,7058,4073,7269
1447.7,-10665,7135,4310,7541
1449.7,-10231,7411,4042,7273
1451.7,-10343,7144,3711,6865
1453.7,-10819,6529,3972,7087
1455.7,-10897,6274,4325,7511
1457.7,-10677,6504,4213,7498
1459.7,-10704,6824,4017,7360
1461.7,-10819,7007,4006,7385
1463.7,-10631,7105,3888,7293
1465.7,-10424,7114,3703,7106
1467.7,-10590,6970,3769,7173
1469.7,-10843,6793,3940,7377
1471.7,-10804,6775,3897,7360
1473.7,-10660,6875,3712,7161
1475.7,-10651,6941,3622,7050
1477.7,-10627,7012,3700,7133
1479.7,-10447,7200,3885,7321
1481.7,-10253,7389,3996,7421
1483.7,-10198,7350,3877,7306
1485.7,-10288,7097,3706,7138
1487.7,-10493,6883,3787,7187
1489.7,-10777,6869,4023,7382
1491.7,-10976,7005,4032,7373
1493.7,-10854,7186,3780,7090
1495.7,-10479,7331,3638,6906
1497.7,-10309,7371,3834,7136
1499.7,-10535,7312,4120,7552
1501.7,-10709,7217,4073,7612
1503.7,-10511,7098,3674,7202
1505.7,-10352,6970,3430,6878
1507.7,-10629,6895,3691,7084
1509.7,-10985,6902,4115,7490
1511.7,-10854,7049,4183,7550
1513.7,-10309,7404,3927,7297
1515.7,-9974,7680,3719,7107
1517.7,-10224,7425,3709,7096
1519.7,-10692,6869,3805,7165
1521.7,-10789,6715,3868,7215
1523.7,-10557,6931,3791,7136
1525.7,-10473,6903,3637,6942
1527.7,-10606,6653,3607,6855
1529.7,-10676,6640,3747,6993
1531.7,-10647,6794,3896,7186
1533.7,-10650,6844,3935,7250
1535.7,-10663,6901,3863,7171
1537.7,-10643,6987,3750,7049
1539.7,-10616,6897,3769,7060
1541.7,-10592,6802,3990,7275
1543.7,-10600,7015,4176,7464
1545.7,-10608,7311,4074,7358
1547.7,-10468,7322,3824,7077
1549.7,-10259,7173,3748,6988
1551.7,-10280,7150,3908,7191
1553.7,-10521,7200,4058,7382
1555.7,-10697,7116,3953,7246
1557.7,-10724,6864,3667,6885
1559.7,-10653,6629,3593,6770
1561.7,-10543,6636,3937,7125
1563.7,-10580,6878,4320,7544
1565.7,-10663,7133,4243,7504
1567.7,-10366,7243,3815,7093
1569.7,-9955,7192,3603,6856
1571.7,-10232,7035,3847,7061
1573.7,-10868,6956,4183,7391
1575.7,-10770,7079,4170,7379
1577.7,-10193,7192,3876,7043
1579.7,-10273,7069,3755,6880
1581.7,-10849,6874,3959,7103
1583.7,-10943,6858,4140,7314
1585.7,-10641,6990,4092,7230
1587.7,-10622,7137,4039,7120
1589.7,-10773,7212,4098,7178
1591.7,-10670,7117,4131,7227
1593.7,-10553,6914,4185,7255
1595.7,-10780,6862,4319,7364
1597.7,-11058,7010,4225,7291
1599.7,-10958,7069,3803,6885
1601.7,-10693,6903,3597,6661
1603.7,-10764,6740,3922,6984
1605.7,-11123,6765,4275,7373
