t,lead_I,lead_II,v3,v4
7735.5,-22171,-41281,15269,-47354
7737.5,-22127,-41342,15379,-47209
7739.5,-21967,-41244,15406,-47142
7741.5,-21726,-41077,15334,-47187
7743.5,-21666,-40985,15284,-47224
7745.5,-21719,-40931,15297,-47193
7747.5,-21707,-40943,15289,-47158
7749.5,-21737,-41066,15259,-47126
7751.5,-21812,-41035,15290,-47045
7753.5,-21725,-40689,15359,-46953
7755.53,-21628,-40494,15351,-46956
7757.55,-21783,-40767,15246,-47064
7759.58,-21854,-40941,15148,-47158
7761.6,-21551,-40603,15155,-47128
7763.6,-21426,-40341,15235,-47025
7765.6,-21913,-40631,15250,-47021
7767.6,-22416,-41001,15144,-47155
7769.6,-22352,-41028,15009,-47280
7771.6,-22088,-40989,14912,-47342
7773.6,-22152,-41118,14807,-47441
7775.6,-22398,-41264,14662,-47614
7777.6,-22415,-41349,14502,-47799
7779.6,-22232,-41458,14348,-47966
7781.6,-22294,-41624,14241,-48083
7783.6,-22768,-41858,14193,-48149
7785.6,-23136,-42110,14072,-48302
7787.6,-22915,-42216,13806,-48602
7789.6,-22465,-42169,13597,-48843
7791.6,-22418,-42206,13582,-48891
7793.6,-22731,-42429,13565,-48918
7795.6,-22962,-42617,13405,-49047
7797.6,-22978,-42603,13246,-49180
7799.6,-22931,-42623,13145,-49312
7801.6,-22985,-42962,13005,-49493
7803.6,-23190,-43383,12934,-49558
7805.6,-23352,-43419,13039,-49435
7807.6,-23264,-43223,13053,-49424
7809.6,-23123,-43321,12789,-49688
7811.6,-23236,-43601,12567,-49924
7813.6,-23500,-43565,12627,-49921
7815.6,-23656,-43358,12707,-49885
7817.6,-23702,-43450,12587,-49978
7819.6,-23664,-43676,12412,-50110
7821.6,-23468,-43673,12311,-50206
7823.6,-23248,-43688,12259,-50251
7825.6,-23237,-43965,12267,-50220
7827.6,-23338,-44083,12295,-50205
7829.6,-23318,-43768,12229,-50319
7831.6,-23208,-43521,12125,-50435
7833.6,-23111,-43721,12132,-50386
7835.6,-22971,-43980,12194,-50289
7837.6,-22863,-43966,12189,-50299
7839.6,-23031,-43943,12192,-50307
7841.6,-23438,-44064,12273,-50211
7843.6,-23762,-44060,12330,-50134
7845.6,-23880,-43886,12315,-50157
7847.6,-23877,-43834,12312,-50178
7849.6,-23753,-43920,12325,-50159
7851.6,-23563,-43923,12309,-50155
7853.6,-23513,-43909,12321,-50137
7855.6,-23613,-44061,12379,-50079
7857.6,-23650,-44210,12377,-50078
7859.6,-23625,-44089,12309,-50165
7861.6,-23638,-43833,12272,-50244
7863.6,-23541,-43823,12225,-50311
7865.6,-23262,-44055,12098,-50407
7867.6,-23113,-44097,12038,-50409
7869.6,-23222,-43795,12162,-50229
7871.6,-23273,-43559,12300,-50047
7873.6,-23174,-43643,12316,-50028
7875.6,-23263,-43763,12340,-50059
7877.6,-23617,-43784,12424,-50037
7879.6,-23853,-43954,12386,-50060
7881.6,-23709,-44134,12201,-50165
7883.6,-23352,-43884,12114,-50200
7885.6,-23145,-43462,12249,-50096
7887.6,-23309,-43563,12415,-50001
7889.6,-23691,-44130,12407,-50055
7891.6,-23913,-44479,12253,-50204
7893.6,-23835,-44323,12132,-50303
7895.6,-23621,-43946,12112,-50316
7897.6,-23397,-43726,12086,-50335
7899.6,-23219,-43824,11988,-50394
7901.6,-23189,-43981,11967,-50379
7903.6,-23219,-43826,12133,-50230
7905.6,-23058,-43549,12302,-50095
7907.6,-22871,-43638,12253,-50132
7909.6,-23152,-43957,12113,-50235
7911.6,-23772,-44001,12146,-50198
7913.6,-23941,-43841,12284,-50094
7915.6,-23451,-43877,12246,-50158
7917.6,-23064,-44023,12077,-50304
7919.6,-23343,-44017,12088,-50248
7921.6,-23906,-43997,12277,-50070
7923.6,-24146,-44105,12339,-50075
7925.6,-23957,-44140,12238,-50205
7927.6,-23586,-44025,12167,-50231
7929.6,-23283,-43995,12099,-50252
7931.6,-23214,-44083,11925,-50413
7933.6,-23349,-44070,11796,-50532
7935.6,-23452,-43949,11860,-50457
7937.6,-23372,-43902,12002,-50317
7939.6,-23236,-43973,12107,-50213
7941.6,-23247,-44085,12152,-50173
7943.6,-23441,-44159,12069,-50280
7945.6,-23683,-44115,11940,-50428
7947.6,-23764,-44021,11995,-50372
7949.6,-23569,-44054,12160,-50221
7951.6,-23288,-44212,12127,-50277
7953.6,-23268,-44355,11947,-50441
7955.6,-23544,-44467,11885,-50461
7957.6,-23718,-44486,11894,-50453
7959.6,-23434,-44235,11832,-50558
7961.6,-22901,-43856,11806,-50601
7963.6,-22793,-43791,11857,-50516
7965.6,-23455,-44103,11856,-50487
7967.6,-24270,-44371,11860,-50510
7969.6,-24318,-44333,12006,-50421
7971.6,-23681,-44192,12164,-50292
7973.6,-23385,-44240,12183,-50282
7975.6,-23840,-44480,12147,-50334
7977.6,-24245,-44635,12079,-50401
7979.6,-23911,-44536,11886,-50561
7981.6,-23301,-44398,11682,-50732
7983.6,-23163,-44468,11663,-50727
7985.6,-23398,-44555,11737,-50615
7987.6,-23515,-44357,11744,-50594
7989.6,-23560,-44080,11778,-50604
7991.6,-23772,-44121,11918,-50510
7993.6,-23869,-44388,11989,-50442
7995.6,-23535,-44514,11887,-50530
7997.6,-23172,-44458,11778,-50618
7999.6,-23266,-44373,11761,-50590
8001.6,-23541,-44288,11726,-50592
8003.6,-23556,-44277,11682,-50669
8005.6,-23509,-44467,11772,-50646
8007.6,-23650,-44678,11910,-50536
8009.6,-23692,-44618,11864,-50557
8011.6,-23465,-44373,11678,-50712
8013.6,-23265,-44215,11564,-50811
8015.6,-23236,-44185,11561,-50806
8017.6,-23317,-44252,11640,-50728
8019.6,-23612,-44438,11821,-50567
8021.6,-24034,-44600,11972,-50439
8023.6,-24157,-44578,11902,-50498
8025.6,-23912,-44498,11738,-50632
8027.6,-23635,-44470,11737,-50621
8029.6,-23406,-44327,11838,-50527
8031.6,-23212,-44031,11808,-50550
8033.7,-23257,-43914,11666,-50657
8035.7,-23498,-44176,11594,-50693
8037.7,-23614,-44531,11620,-50664
8039.7,-23611,-44592,11650,-50671
8041.7,-23618,-44355,11667,-50707
8043.7,-23467,-44113,11680,-50718
8045.7,-23189,-44053,11647,-50732
8047.7,-23214,-44121,11592,-50752
8049.7,-23584,-44253,11639,-50694
8051.7,-23814,-44477,11769,-50582
8053.7,-23723,-44697,11800,-50567
8055.7,-23652,-44713,11707,-50664
8057.7,-23833,-44570,11636,-50736
8059.7,-24085,-44521,11606,-50731
8061.7,-24110,-44561,11596,-50665
8063.7,-23896,-44447,11695,-50536
8065.7,-23697,-44187,11820,-50458
8067.7,-23646,-44041,11716,-50584
8069.7,-23648,-44126,11473,-50776
8071.7,-23692,-44373,11456,-50774
8073.7,-23808,-44631,11646,-50645
8075.7,-23728,-44625,11693,-50639
8077.7,-23346,-44303,11572,-50735
8079.7,-23251,-44167,11557,-50733
8081.7,-23773,-44518,11653,-50648
8083.7,-24041,-44736,11620,-50675
8085.7,-23416,-44348,11468,-50805
8087.7,-22936,-44064,11478,-50782
8089.7,-23551,-44487,11732,-50527
8091.7,-24292,-44906,11956,-50310
8093.7,-24100,-44680,11948,-50333
8095.7,-23671,-44378,11834,-50452
8097.7,-23719,-44430,11782,-50501
8099.7,-23656,-44336,11792,-50509
8101.7,-23245,-43996,11854,-50481
8103.7,-23135,-43953,11973,-50381
8105.7,-23257,-44047,12072,-50288
8107.7,-23057,-43703,12124,-50238
8109.7,-22937,-43306,12209,-50136
8111.7,-23416,-43516,12278,-50036
8113.7,-23903,-43923,12205,-50101
8115.7,-23819,-43860,12080,-50243
8117.7,-23514,-43613,12061,-50280
8119.7,-23343,-43675,12061,-50289
8121.7,-23277,-43849,11996,-50361
8123.7,-23438,-43859,12047,-50302
8125.7,-23775,-43843,12289,-50025
8127.7,-23776,-43856,12450,-49814
8129.7,-23348,-43750,12357,-49860
8131.7,-23069,-43597,12194,-50002
8133.7,-23142,-43578,12124,-50088
8135.7,-23169,-43569,12097,-50145
8137.7,-23012,-43344,12096,-50146
8139.7,-22929,-43010,12168,-50036
8141.7,-23040,-42890,12254,-49923
8143.7,-23269,-43093,12281,-49909
8145.7,-23542,-43354,12321,-49902
8147.7,-23708,-43350,12453,-49794
8149.7,-23593,-43121,12578,-49680
8151.7,-23249,-43038,12498,-49736
8153.7,-23004,-43280,12221,-49948
8155.7,-23120,-43585,12045,-50086
8157.7,-23378,-43676,12135,-50056
8159.7,-23327,-43661,12215,-50082
8161.7,-23104,-43766,12039,-50298
8163.7,-23289,-43956,11820,-50469
8165.7,-23776,-44066,11808,-50422
8167.7,-23863,-44092,11849,-50370
8169.7,-23493,-44139,11742,-50500
8171.7,-23196,-44231,11591,-50670
8173.7,-23119,-44334,11544,-50713
8175.7,-23161,-44422,11561,-50688
8177.7,-23371,-44469,11535,-50719
8179.7,-23551,-44482,11454,-50795
8181.7,-23448,-44524,11424,-50805
8183.7,-23382,-44636,11525,-50701
8185.7,-23658,-44752,11655,-50585
8187.7,-23891,-44769,11670,-50557
8189.7,-23826,-44703,11616,-50576
8191.7,-23829,-44682,11601,-50589
8193.7,-23946,-44710,11564,-50657
8195.7,-23761,-44669,11412,-50838
8197.7,-23460,-44634,11237,-51027
8199.7,-23601,-44740,11214,-51051
8201.7,-23909,-44755,11357,-50875
8203.7,-23800,-44510,11501,-50688
8205.7,-23639,-44489,11515,-50686
8207.7,-23944,-44950,11419,-50845
8209.7,-24153,-45089,11321,-50983
8211.7,-23727,-44382,11314,-50967
8213.7,-23294,-43797,11422,-50815
8215.7,-23406,-44231,11514,-50709
8217.7,-23600,-44974,11428,-50811
8219.7,-23533,-45072,11260,-51001
8221.7,-23456,-44872,11232,-51069
8223.7,-23402,-45085,11280,-51105
8225.7,-23310,-45561,11255,-51254
8227.7,-23433,-45814,11354,-51295
8229.7,-23627,-45765,11798,-51018
8231.7,-23392,-45523,12342,-50674
8233.7,-22951,-45105,12682,-50495
8235.7,-22875,-44592,12962,-50239
8237.7,-22933,-44125,13443,-49650
8239.7,-22599,-43662,13993,-48892
8241.7,-21992,-42925,14303,-48186
8243.7,-21418,-41675,14360,-47443
8245.7,-20900,-40020,14401,-46521
8247.7,-20480,-38390,14521,-45506
8249.7,-20218,-37119,14637,-44527
8251.7,-19992,-36079,14772,-43561
8253.7,-19800,-34916,14954,-42658
8255.7,-19859,-33744,14904,-42127
8257.7,-20215,-33323,14309,-42261
8259.7,-20655,-34293,13239,-43104
8261.7,-20970,-36409,11906,-44591
8263.7,-21132,-38882,10360,-46601
8265.7,-21388,-41189,8730,-48841
8267.7,-22025,-43177,7327,-50969
8269.7,-22839,-44645,6422,-52674
8271.7,-23238,-45360,6235,-53567
8273.7,-23092,-45454,6829,-53490
8275.7,-22931,-45450,7774,-52936
8277.7,-23143,-45710,8487,-52538
8279.7,-23558,-45994,8959,-52296
8281.7,-23845,-45840,9540,-51900
8283.7,-23849,-45289,10202,-51420
8285.7,-23595,-44829,10662,-51103
8287.7,-23289,-44694,10904,-50952
8289.7,-23142,-44700,11064,-50889
8291.7,-23126,-44705,11139,-50927
8293.7,-23107,-44739,11116,-51010
8295.7,-23126,-44806,11087,-51029
8297.7,-23259,-44878,11141,-50957
8299.7,-23433,-44947,11275,-50842
8301.7,-23602,-44931,11392,-50765
8303.7,-23770,-44750,11401,-50785
8305.73,-23782,-44501,11367,-50838
8307.75,-23581,-44358,11430,-50801
8309.78,-23520,-44370,11538,-50707
8311.8,-23824,-44504,11505,-50711
8313.8,-24078,-44705,11331,-50833
8315.8,-23893,-44859,11248,-50897
8317.8,-23577,-44894,11376,-50787
8319.8,-23531,-44913,11528,-50638
8321.8,-23614,-45012,11502,-50632
8323.8,-23571,-45046,11418,-50683
8325.8,-23432,-44834,11483,-50610
8327.8,-23306,-44514,11603,-50493
8329.8,-23320,-44419,11599,-50470
8331.8,-23623,-44594,11564,-50448
8333.8,-23985,-44723,11625,-50364
8335.8,-23905,-44618,11685,-50355
8337.8,-23451,-44498,11674,-50437
8339.8,-23286,-44582,11657,-50478
8341.8,-23602,-44694,11622,-50514
8343.8,-23808,-44568,11546,-50610
8345.8,-23490,-44307,11525,-50658
8347.8,-23009,-44180,11551,-50633
8349.8,-22940,-44202,11529,-50645
8351.8,-23366,-44242,11539,-50637
8353.8,-23827,-44337,11668,-50530
8355.8,-23863,-44538,11748,-50491
8357.8,-23549,-44650,11675,-50601
8359.8,-23344,-44500,11618,-50664
8361.8,-23401,-44290,11660,-50619
8363.8,-23500,-44331,11697,-50630
8365.8,-23630,-44530,11722,-50684
8367.8,-23891,-44568,11782,-50636
8369.8,-23953,-44430,11789,-50567
8371.8,-23565,-44359,11710,-50619
8373.8,-23264,-44403,11681,-50701
8375.8,-23509,-44413,11736,-50691
8377.8,-23756,-44338,11736,-50667
8379.8,-23497,-44242,11653,-50703
8381.8,-23273,-44196,11629,-50701
8383.8,-23565,-44230,11733,-50579
8385.8,-23798,-44308,11883,-50408
8387.8,-23428,-44362,11985,-50288
8389.8,-22922,-44392,12008,-50258
8391.8,-22891,-44415,11966,-50308
8393.8,-23224,-44441,11920,-50359
8395.8,-23526,-44486,11938,-50333
8397.8,-23595,-44397,11983,-50298
8399.8,-23358,-44014,11996,-50345
8401.8,-23057,-43713,12034,-50367
8403.8,-23157,-43996,12135,-50264
8405.8,-23502,-44377,12178,-50170
8407.8,-23400,-43994,12152,-50146
8409.8,-22922,-43294,12247,-50013
8411.8,-22833,-43384,12450,-49790
8413.8,-23111,-44025,12516,-49735
8415.8,-23125,-44200,12463,-49826
8417.8,-22977,-43986,12514,-49807
8419.8,-23100,-44010,12629,-49699
8421.8,-23262,-44027,12669,-49655
8423.8,-23165,-43648,12712,-49621
8425.8,-22980,-43347,12763,-49574
8427.8,-22832,-43524,12718,-49580
8429.8,-22817,-43712,12756,-49488
8431.8,-23145,-43499,13054,-49184
8433.8,-23485,-43190,13292,-48974
8435.8,-23269,-43111,13212,-49056
8437.8,-22852,-43122,13151,-49110
8439.8,-22873,-43004,13352,-48932
8441.8,-22980,-42787,13518,-48771
8443.8,-22702,-42646,13517,-48731
8445.8,-22512,-42717,13647,-48578
8447.8,-22752,-42879,13940,-48315
8449.8,-22857,-42782,14053,-48231
8451.8,-22457,-42349,13937,-48335
8453.8,-22031,-41969,13922,-48326
8455.8,-22082,-41849,14142,-48098
8457.8,-22513,-41720,14395,-47852
8459.8,-22855,-41495,14544,-47720
8461.8,-22721,-41460,14656,-47620
8463.8,-22175,-41538,14774,-47489
8465.8,-21716,-41366,14864,-47375
8467.8,-21737,-41134,14944,-47294
8469.8,-22056,-41218,15013,-47237
8471.8,-22148,-41285,15008,-47237
8473.8,-21856,-40976,14953,-47286
8475.8,-21627,-40761,14917,-47331
8477.8,-21775,-40941,14856,-47371
8479.8,-21916,-40941,14783,-47372
8481.8,-21685,-40560,14846,-47251
8483.8,-21480,-40483,14989,-47117
8485.8,-21695,-40864,14985,-47150
8487.8,-21909,-41003,14884,-47255
8489.8,-21695,-40762,14892,-47241
8491.8,-21420,-40680,14940,-47197
8493.8,-21491,-40772,14888,-47250
8495.8,-21691,-40685,14823,-47327
8497.8,-21825,-40620,14762,-47413
8499.8,-22070,-40870,14583,-47592
8501.8,-22337,-41094,14390,-47759
8503.8,-22227,-40943,14392,-47755
8505.8,-21892,-40712,14474,-47701
8507.8,-21935,-40785,14405,-47785
8509.8,-22310,-41095,14233,-47965
8511.8,-22436,-41430,14097,-48134
8513.8,-22393,-41718,13980,-48283
8515.8,-22655,-41879,13862,-48400
8517.8,-22903,-41891,13760,-48502
8519.8,-22616,-42013,13592,-48691
8521.8,-22278,-42408,13318,-48978
8523.8,-22481,-42716,13092,-49196
8525.8,-22797,-42627,13059,-49241
8527.8,-22789,-42495,13132,-49218
8529.8,-22811,-42666,13128,-49275
8531.8,-22978,-42805,12996,-49438
8533.8,-22874,-42667,12815,-49631
8535.8,-22608,-42701,12640,-49809
8537.8,-22708,-43116,12468,-49981
8539.8,-23058,-43334,12327,-50137
8541.8,-23183,-43046,12256,-50245
8543.8,-23187,-42838,12216,-50323
8545.8,-23412,-43141,12170,-50375
8547.8,-23635,-43508,12169,-50354
8549.8,-23466,-43526,12207,-50296
8551.8,-23138,-43550,12176,-50323
8553.8,-23127,-43883,12065,-50435
8555.8,-23306,-44108,11988,-50522
8557.8,-23270,-43945,11981,-50546
8559.8,-23140,-43856,12013,-50515
8561.8,-23281,-44157,12061,-50460
8563.8,-23590,-44460,12054,-50483
8565.8,-23719,-44457,11949,-50613
8567.8,-23598,-44321,11858,-50697
8569.8,-23372,-44171,11869,-50659
8571.8,-23216,-43985,11898,-50621
8573.8,-23249,-43919,11898,-50631
8575.83,-23353,-44067,11944,-50599
8577.85,-23317,-44201,12015,-50550
8579.88,-23213,-44108,12007,-50589
8581.9,-23243,-43850,11930,-50677
8583.9,-23388,-43651,11876,-50707
8585.9,-23522,-43710,11886,-50659
8587.9,-23551,-43976,11961,-50567
8589.9,-23379,-44125,12064,-50474
8591.9,-23104,-44022,12101,-50434
8593.9,-23068,-43948,12035,-50471
8595.9,-23368,-44087,11941,-50553
8597.9,-23679,-44218,11890,-50620
8599.9,-23711,-44150,11888,-50630
8601.9,-23451,-43980,11926,-50582
8603.9,-23106,-43823,12009,-50507
8605.9,-23007,-43701,12096,-50459
8607.9,-23241,-43697,12090,-50502
8609.9,-23471,-43886,11980,-50620
8611.9,-23544,-44138,11920,-50669
8613.9,-23671,-44224,11969,-50608
8615.9,-23749,-44100,11957,-50600
8617.9,-23520,-43966,11830,-50684
8619.9,-23385,-43999,11799,-50677
8621.9,-23749,-44122,11927,-50555
8623.9,-24055,-44149,12030,-50489
8625.9,-23816,-44086,12062,-50487
8627.9,-23558,-44058,12090,-50480
8629.9,-23639,-44043,12027,-50561
8631.9,-23619,-43970,11865,-50718
8633.9,-23503,-43910,11845,-50723
8635.9,-23789,-43939,12006,-50573
8637.9,-24173,-44003,12054,-50557
8639.9,-24019,-44061,11896,-50738
8641.9,-23617,-44115,11774,-50863
8643.9,-23469,-44113,11792,-50827
8645.9,-23362,-44056,11795,-50797
8647.9,-23176,-44048,11725,-50852
8649.9,-23258,-44114,11725,-50850
8651.9,-23472,-44195,11829,-50739
8653.9,-23329,-44317,11851,-50706
8655.9,-23053,-44461,11702,-50854
8657.9,-23210,-44496,11573,-50991
8659.9,-23681,-44439,11621,-50951
8661.9,-23937,-44432,11709,-50869
8663.9,-23811,-44420,11664,-50914
8665.9,-23518,-44298,11542,-51032
8667.9,-23392,-44195,11487,-51085
8669.9,-23563,-44196,11552,-51027
8671.9,-23710,-44171,11679,-50933
8673.9,-23589,-44155,11725,-50939
8675.9,-23548,-44298,11639,-51030
8677.9,-23786,-44397,11617,-51003
8679.9,-23811,-44223,11764,-50847
8681.9,-23381,-44059,11831,-50837
8683.9,-23018,-44184,11677,-51002
8685.9,-23034,-44311,11566,-51037
8687.9,-23206,-44246,11628,-50913
8689.9,-23508,-44320,11617,-50927
8691.9,-24004,-44637,11473,-51067
8693.9,-24266,-44759,11452,-51065
8695.9,-23957,-44558,11560,-50973
8697.9,-23478,-44463,11538,-51057
8699.9,-23320,-44645,11370,-51278
8701.9,-23452,-44773,11283,-51398
8703.9,-23683,-44655,11345,-51369
8705.9,-23851,-44435,11419,-51317
8707.9,-23733,-44233,11409,-51302
8709.9,-23432,-44103,11338,-51295
8711.9,-23363,-44158,11271,-51283
8713.9,-23493,-44380,11264,-51278
8715.9,-23455,-44552,11356,-51239
8717.9,-23425,-44566,11502,-51147
8719.9,-23801,-44548,11572,-51090
8721.9,-24280,-44615,11525,-51124
8723.9,-24287,-44728,11468,-51164
8725.9,-23841,-44768,11441,-51177
8727.9,-23392,-44682,11385,-51251
8729.9,-23348,-44572,11341,-51347
8731.9,-23838,-44579,11400,-51324
8733.9,-24452,-44670,11493,-51216
8735.9,-24548,-44711,11505,-51166
8737.9,-24084,-44688,11434,-51222
8739.9,-23581,-44665,11289,-51364
8741.9,-23411,-44641,11140,-51504
8743.9,-23632,-44616,11178,-51459
8745.9,-24085,-44651,11383,-51242
8747.9,-24302,-44735,11437,-51157
8749.9,-23952,-44737,11248,-51334
8751.9,-23420,-44619,11087,-51523
8753.9,-23331,-44554,11086,-51525
8755.9,-23613,-44638,11131,-51417
8757.9,-23664,-44688,11195,-51315
8759.9,-23362,-44614,11302,-51258
8761.9,-23241,-44631,11349,-51282
8763.9,-23578,-44782,11281,-51379
8765.9,-23911,-44794,11198,-51467
8767.9,-23783,-44652,11140,-51516
8769.9,-23433,-44624,11054,-51565
8771.9,-23370,-44645,11019,-51576
8773.9,-23635,-44511,11146,-51475
8775.9,-23848,-44461,11290,-51386
8777.9,-23751,-44720,11231,-51485
8779.9,-23490,-44920,11092,-51618
8781.9,-23413,-44769,11135,-51530
8783.9,-23641,-44665,11230,-51403
8785.9,-23912,-44900,11117,-51534
8787.9,-23879,-44971,10986,-51690
8789.9,-23479,-44481,11121,-51537
8791.9,-23058,-43999,11290,-51330
8793.9,-23093,-44208,11196,-51410
8795.9,-23585,-44796,11057,-51557
8797.9,-23924,-44980,11090,-51527
8799.9,-23724,-44675,11074,-51536
8801.9,-23307,-44397,10908,-51700
8803.9,-23077,-44389,10885,-51736
8805.9,-23127,-44499,11098,-51540
8807.9,-23521,-44653,11277,-51364
8809.9,-24019,-44903,11299,-51335
8811.9,-23958,-45095,11282,-51352
8813.9,-23377,-44948,11246,-51382
8815.9,-23236,-44548,11150,-51460
8817.9,-23691,-44404,11064,-51525
8819.9,-23797,-44751,11087,-51495
8821.9,-23393,-45121,11207,-51410
8823.9,-23324,-45018,11322,-51368
8825.9,-23710,-44618,11363,-51388
8827.9,-23944,-44353,11391,-51372
8829.9,-24034,-44288,11519,-51247
8831.9,-24264,-44335,11703,-51076
8833.9,-24299,-44445,11777,-50997
8835.9,-23862,-44408,11677,-51076
8837.9,-23339,-44117,11511,-51244
8839.9,-23037,-43971,11430,-51318
8841.9,-22861,-44278,11480,-51229
8843.9,-22905,-44660,11524,-51170
8845.93,-23357,-44686,11446,-51273
8847.95,-23950,-44512,11426,-51289
8849.98,-24246,-44374,11661,-51019
8852.0,-24156,-44155,11945,-50745
8854.0,-23836,-43835,11987,-50743
8856.0,-23594,-43708,11926,-50798
8858.0,-23759,-43866,11976,-50714
8860.0,-24083,-43982,11983,-50703
8862.0,-23911,-43815,11828,-50848
8864.0,-23363,-43525,11756,-50858
8866.0,-23224,-43373,11893,-50659
8868.0,-23495,-43411,12003,-50555
8870.0,-23539,-43524,11977,-50644
8872.0,-23446,-43600,11970,-50706
8874.0,-23625,-43608,12017,-50686
8876.0,-23731,-43607,12010,-50716
8878.0,-23510,-43629,11971,-50771
8880.0,-23516,-43589,11937,-50778
8882.0,-23871,-43472,11792,-50857
8884.0,-23924,-43469,11533,-51062
8886.0,-23737,-43743,11421,-51164
8888.0,-23993,-44163,11600,-51001
8890.0,-24402,-44445,11856,-50762
8892.0,-24137,-44444,11923,-50716
8894.0,-23493,-44307,11746,-50907
8896.0,-23336,-44351,11420,-51203
8898.0,-23611,-44660,11131,-51425
8900.0,-23775,-44945,11054,-51474
8902.0,-23816,-44985,11128,-51442
8904.0,-23866,-44918,11155,-51463
8906.0,-23778,-44897,11133,-51498
8908.0,-23646,-44914,11135,-51516
8910.0,-23797,-44998,11068,-51626
8912.0,-24081,-45106,10936,-51769
8914.0,-24032,-45001,10971,-51707
8916.0,-23708,-44720,11156,-51521
8918.0,-23590,-44705,11160,-51554
8920.0,-23787,-45050,10939,-51791
8922.0,-23938,-45253,10805,-51895
8924.0,-23847,-45056,10852,-51806
8926.0,-23716,-44803,10903,-51751
8928.0,-23694,-44757,10882,-51811
8930.0,-23637,-44767,10838,-51888
8932.0,-23467,-44766,10786,-51924
8934.0,-23387,-44883,10773,-51918
8936.0,-23477,-44995,10870,-51846
8938.0,-23535,-44847,11016,-51730
8940.0,-23548,-44676,11062,-51678
8942.0,-23787,-44972,11005,-51746
8944.0,-24190,-45556,10994,-51827
8946.0,-24251,-45755,11045,-51854
8948.0,-23801,-45546,10965,-51972
8950.0,-23375,-45557,10741,-52232
8952.0,-23458,-45888,10704,-52359
8954.0,-23757,-45980,11017,-52190
8956.0,-23700,-45664,11425,-51967
8958.0,-23389,-45305,11779,-51829
8960.0,-23379,-45015,12272,-51508
8962.0,-23652,-44636,12967,-50837
8964.0,-23650,-44207,13645,-50018
8966.0,-23166,-43739,14161,-49245
8968.0,-22446,-42977,14450,-48543
8970.0,-21722,-41857,14428,-47900
8972.0,-21181,-40593,14283,-47201
8974.0,-20866,-39205,14359,-46289
8976.0,-20487,-37700,14586,-45258
8978.0,-20004,-36455,14659,-44331
8980.0,-19979,-35642,14613,-43576
8982.0,-20585,-34974,14502,-43160
8984.0,-21143,-34668,13977,-43469
8986.0,-21283,-35521,12884,-44583
8988.0,-21506,-37509,11609,-46157
8990.0,-22161,-39659,10364,-47995
8992.0,-22912,-41535,8970,-50086
8994.0,-23422,-43431,7551,-52137
8996.0,-23742,-45165,6606,-53683
8998.0,-23950,-46109,6369,-54515
9000.0,-23957,-46255,6670,-54683
9002.0,-23796,-46190,7237,-54399
9004.0,-23764,-46258,7815,-54021
9006.0,-23998,-46345,8292,-53744
9008.0,-24172,-46241,8783,-53430
9010.0,-24033,-45928,9369,-52976
9012.0,-23843,-45618,9919,-52546
9014.0,-23854,-45522,10299,-52280
9016.0,-23930,-45576,10517,-52131
9018.0,-23980,-45605,10630,-52042
9020.0,-24004,-45585,10677,-52037
9022.0,-23722,-45497,10664,-52141
9024.0,-23108,-45241,10576,-52295
9026.0,-22819,-44927,10500,-52362
9028.0,-23198,-44884,10590,-52242
9030.0,-23703,-45182,10829,-52010
9032.0,-23985,-45492,11025,-51829
9034.0,-24300,-45536,11119,-51725
9036.0,-24575,-45411,11202,-51632
9038.0,-24424,-45356,11229,-51630
9040.0,-24056,-45391,11081,-51809
9042.0,-23944,-45395,10892,-51991
9044.0,-23980,-45408,10873,-51982
9046.0,-23866,-45488,10918,-51934
9048.0,-23680,-45411,10868,-51998
9050.0,-23536,-45061,10870,-52002
9052.0,-23399,-44862,10984,-51896
9054.0,-23417,-45122,10970,-51907
9056.0,-23736,-45406,10861,-51979
9058.0,-24099,-45324,10962,-51865
9060.0,-24200,-45238,11163,-51738
9062.0,-24113,-45456,11133,-51852
9064.0,-23924,-45560,11001,-51978
9066.0,-23564,-45226,11019,-51895
9068.0,-23316,-44882,11053,-51797
9070.0,-23606,-44973,11013,-51768
9072.0,-24121,-45233,11069,-51673
9074.0,-24133,-45205,11189,-51603
9076.0,-23698,-44941,11190,-51696
9078.0,-23464,-44800,11156,-51789
9080.0,-23553,-44893,11206,-51780
9082.0,-23649,-45061,11201,-51838
9084.0,-23705,-45179,11053,-52027
9086.0,-23727,-45201,10898,-52192
9088.0,-23530,-45127,10854,-52231
9090.0,-23296,-45070,10947,-52114
9092.0,-23442,-45122,11153,-51859
9094.0,-23651,-45087,11317,-51641
9096.0,-23244,-44763,11308,-51636
9098.0,-22655,-44464,11237,-51741
9100.0,-22941,-44665,11267,-51748
9102.0,-23819,-45149,11349,-51664
9104.0,-24003,-45292,11369,-51625
9106.0,-23483,-45101,11346,-51647
9108.0,-23432,-45062,11364,-51624
9110.0,-23956,-45167,11441,-51526
9112.0,-24032,-45061,11499,-51477
9114.0,-23615,-44873,11490,-51534
9116.0,-23718,-44931,11502,-51545
9118.0,-24336,-45025,11587,-51420
9120.0,-24338,-44819,11609,-51326
9122.0,-23605,-44570,11531,-51344
9124.0,-23283,-44668,11532,-51322
9126.03,-23646,-44909,11600,-51264
9128.05,-23710,-44824,11534,-51343
9130.08,-23238,-44433,11458,-51424
9132.1,-23159,-44244,11643,-51251
